"parent_id"	"miRNA_cluster"	"target_name"	"query_name"	"mfe"	"pval"	"gene_id"	"cmp_ref_gene"
"136"	"ptg000008l:12664413-12680193"	"Cluster_1862"	"ptg000008l:12678412-12679413"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-28.7	0.042571	"MSTRG.16823"	"FUN_012775"
"137"	"ptg000008l:12664423-12680193"	"Cluster_1862"	"ptg000008l:12678422-12679423"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-28.7	0.042571	"MSTRG.16823"	"FUN_012775"
"138"	"ptg000008l:29404049-29404339"	"Cluster_1862"	"ptg000008l:29404048-29404339"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-25.6	0.033577	"MSTRG.18472"	NA
"139"	"ptg000009l:11389258-11389531"	"Cluster_1862"	"ptg000009l:11389257-11389531"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-25.4	0.034085	"MSTRG.21226"	NA
"140"	"ptg000011l:10620773-10621837"	"Cluster_1862"	"ptg000011l:10621772-10621837"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-20.8	0.046309	"MSTRG.23255"	NA
"141"	"ptg000011l:13574764-13575340"	"Cluster_1862"	"ptg000011l:13574763-13575340"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-27.4	0.036964	"MSTRG.23588"	NA
"142"	"ptg000012l:14760541-14760802"	"Cluster_1862"	"ptg000012l:14760540-14760802"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-27.4	0.009754	"MSTRG.25150"	NA
"143"	"ptg000015l:5260008-5261143"	"Cluster_1862"	"ptg000015l:5261007-5261143"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-23.7	0.027781	"MSTRG.26472"	NA
"144"	"ptg000015l:7081283-7081505"	"Cluster_1862"	"ptg000015l:7081282-7081505"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-26.8	0.010328	"MSTRG.26768"	NA
"145"	"ptg000015l:10326817-10327318"	"Cluster_1862"	"ptg000015l:10326816-10327318"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-28.7	0.014619	"MSTRG.27119"	NA
"146"	"ptg000015l:10725158-10726109"	"Cluster_1862"	"ptg000015l:10725157-10726109"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-28.7	0.039658	"MSTRG.27190"	NA
"147"	"ptg000015l:10955542-10959673"	"Cluster_1862"	"ptg000015l:10958541-10959542"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-32.6	0.00583	"MSTRG.27218"	NA
"148"	"ptg000018l:14292626-14294270"	"Cluster_1862"	"ptg000018l:14292625-14293626"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29.2	0.033075	"MSTRG.32189"	NA
"149"	"ptg000018l:15689448-15695318"	"Cluster_1862"	"ptg000018l:15693447-15694448"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-32.6	0.00583	"MSTRG.32338"	NA
"150"	"ptg000018l:14292873-14294258"	"Cluster_1862"	"ptg000018l:14292872-14293873"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29.2	0.033075	"MSTRG.32188"	NA
"151"	"ptg000018l:15689448-15695318"	"Cluster_1862"	"ptg000018l:15693447-15694448"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-32.6	0.00583	"MSTRG.32338"	NA
"152"	"ptg000018l:15689448-15695318"	"Cluster_1862"	"ptg000018l:15693447-15694448"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-32.6	0.00583	"MSTRG.32338"	NA
"153"	"ptg000018l:15689474-15695332"	"Cluster_1862"	"ptg000018l:15693473-15694474"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-32.6	0.00583	"MSTRG.32337"	NA
"154"	"ptg000018l:10923444-10924285"	"Cluster_1862"	"ptg000018l:10923443-10924285"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29	0.028367	"MSTRG.31787"	NA
"155"	"ptg000018l:11313403-11313742"	"Cluster_1862"	"ptg000018l:11313402-11313742"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-27.9	0.011693	"MSTRG.31827"	NA
"156"	"ptg000019l:3431635-3432325"	"Cluster_1862"	"ptg000019l:3431634-3432325"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-30.9	0.00763	"MSTRG.32858"	NA
"157"	"ptg000020l:4214535-4214781"	"Cluster_1862"	"ptg000020l:4214534-4214781"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-26.3	0.016793	"MSTRG.33664"	NA
"158"	"ptg000020l:4593561-4593778"	"Cluster_1862"	"ptg000020l:4593560-4593778"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-24.1	0.049814	"MSTRG.33717"	NA
"159"	"ptg000020l:8266274-8266690"	"Cluster_1862"	"ptg000020l:8266273-8266690"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-28.4	0.012593	"MSTRG.34093"	NA
"160"	"ptg000020l:9050271-9050506"	"Cluster_1862"	"ptg000020l:9050270-9050506"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-26.3	0.015468	"MSTRG.34190"	NA
"161"	"ptg000021l:10636210-10645249"	"Cluster_1862"	"ptg000021l:10645209-10645249"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-20.9	0.015448	"MSTRG.36596"	NA
"162"	"ptg000021l:13734840-13735055"	"Cluster_1862"	"ptg000021l:13734839-13735055"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-25	0.028713	"MSTRG.36890"	NA
"163"	"ptg000022l:5180532-5200751"	"Cluster_1862"	"ptg000022l:5200531-5200751"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-25.9	0.0173	"MSTRG.38183"	NA
"164"	"ptg000023l:27539204-27582742"	"Cluster_1862"	"ptg000023l:27573203-27574204"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29	0.036594	"MSTRG.42313"	"FUN_031988"
"165"	"ptg000023l:5855205-5855480"	"Cluster_1862"	"ptg000023l:5855204-5855480"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-30.9	0.001368	"MSTRG.39541"	NA
"166"	"ptg000023l:15231902-15234847"	"Cluster_1862"	"ptg000023l:15233901-15234847"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29.9	0.021315	"MSTRG.40768"	NA
"167"	"ptg000023l:34595261-34595510"	"Cluster_1862"	"ptg000023l:34595260-34595510"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-26.7	0.013542	"MSTRG.43175"	NA
"168"	"ptg000024l:4912738-4922734"	"Cluster_1862"	"ptg000024l:4916737-4917738"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29.4	0.029889	"MSTRG.45289"	"FUN_034106"
"169"	"ptg000024l:10234595-10235084"	"Cluster_1862"	"ptg000024l:10234594-10235084"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-26.5	0.046676	"MSTRG.45912"	NA
"170"	"ptg000025l:59493-77321"	"Cluster_1862"	"ptg000025l:66492-67493"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-30.3	0.018915	"MSTRG.46240"	"FUN_034775"
"171"	"ptg000025l:17956185-17956905"	"Cluster_1862"	"ptg000025l:17956184-17956905"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-27.5	0.04896	"MSTRG.48350"	NA
"172"	"ptg000026l:2271791-2273836"	"Cluster_1862"	"ptg000026l:2273790-2273836"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-20.6	0.026292	"MSTRG.48857"	NA
"173"	"ptg000026l:4544241-4545383"	"Cluster_1862"	"ptg000026l:4545240-4545383"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-23.5	0.03454	"MSTRG.49131"	NA
"174"	"ptg000027l:10629193-10631009"	"Cluster_1862"	"ptg000027l:10630192-10631009"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29	0.027102	"MSTRG.51397"	NA
"175"	"ptg000027l:95819-97976"	"Cluster_1862"	"ptg000027l:97818-97976"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-25.3	0.013471	"MSTRG.50288"	NA
"176"	"ptg000027l:13780791-13781106"	"Cluster_1862"	"ptg000027l:13780790-13781106"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-26.7	0.020491	"MSTRG.51756"	NA
"177"	"ptg000029c:895333-897816"	"Cluster_1862"	"ptg000029c:897332-897816"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-27	0.03491	"MSTRG.52248"	NA
"178"	"ptg000029c:1248629-1254431"	"Cluster_1862"	"ptg000029c:1252628-1253629"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29.9	0.023188	"MSTRG.52308"	NA
"179"	"ptg000029c:1253203-1254274"	"Cluster_1862"	"ptg000029c:1253202-1254203"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-29.9	0.023188	"MSTRG.52308"	NA
"180"	"ptg000030l:942511-944773"	"Cluster_1862"	"ptg000030l:942510-943511"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-30.3	0.018915	"MSTRG.52527"	NA
"181"	"ptg000031l:5159818-5167881"	"Cluster_1862"	"ptg000031l:5166817-5167818"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-30.4	0.017975	"MSTRG.53469"	NA
"182"	"ptg000031l:1578452-1579024"	"Cluster_1862"	"ptg000031l:1578451-1579024"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-27.5	0.034666	"MSTRG.53070"	NA
"183"	"ptg000031l:8925661-8925933"	"Cluster_1862"	"ptg000031l:8925660-8925933"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-25.4	0.033877	"MSTRG.53903"	NA
"184"	"ptg000034l:3242252-3244492"	"Cluster_1862"	"ptg000034l:3244251-3244492"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-26.3	0.016066	"MSTRG.55489"	NA
"185"	"ptg000034l:1038594-1038921"	"Cluster_1862"	"ptg000034l:1038593-1038921"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-25.3	0.048423	"MSTRG.55258"	NA
"186"	"ptg000035l:2019449-2019816"	"Cluster_1862"	"ptg000035l:2019448-2019816"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-27	0.02237	"MSTRG.55736"	NA
"187"	"ptg000035l:124558-125619"	"Cluster_1862"	"ptg000035l:125557-125619"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-20.9	0.039366	"MSTRG.55510"	NA
"188"	"ptg000035l:648839-650095"	"Cluster_1862"	"ptg000035l:648838-649839"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-33.1	0.00451	"MSTRG.55587"	NA
"189"	"ptg000035l:6087352-6092427"	"Cluster_1862"	"ptg000035l:6087351-6088352"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-34.2	0.002563	"MSTRG.56234"	NA
"190"	"ptg000036l:5949492-5951632"	"Cluster_1862"	"ptg000036l:5951491-5951632"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-23	0.046041	"MSTRG.57603"	NA
"191"	"ptg000036l:4290196-4290412"	"Cluster_1862"	"ptg000036l:4290195-4290412"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-25.2	0.025682	"MSTRG.57379"	NA
"192"	"ptg000059l:245520-247575"	"Cluster_1862"	"ptg000059l:247519-247575"	"Cluster_1862.mature::ntLink_6:7263537-7263560(-)"	-23.7	0.004321	"MSTRG.59380"	NA
"193"	"ntLink_6:1169356-1171465"	"Cluster_1951"	"ntLink_6:1171355-1171465"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-22.7	0.019275	"MSTRG.294"	NA
"194"	"ntLink_6:9101902-9102261"	"Cluster_1951"	"ntLink_6:9101901-9102261"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-24.8	0.042834	"MSTRG.1171"	NA
"195"	"ntLink_8:25147237-25149674"	"Cluster_1951"	"ntLink_8:25149236-25149674"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.015509	"MSTRG.5926"	NA
"196"	"ntLink_8:9636121-9636384"	"Cluster_1951"	"ntLink_8:9636120-9636384"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-23.7	0.049629	"MSTRG.4069"	NA
"197"	"ntLink_8:22060833-22061904"	"Cluster_1951"	"ntLink_8:22061832-22061904"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-21.2	0.023341	"MSTRG.5534"	NA
"198"	"ptg000001l:12756230-12756654"	"Cluster_1951"	"ptg000001l:12756229-12756654"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-25.6	0.035185	"MSTRG.8616"	NA
"199"	"ptg000001l:6034903-6035114"	"Cluster_1951"	"ptg000001l:6034902-6035114"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-23.2	0.046647	"MSTRG.7882"	NA
"200"	"ptg000002l:7135671-7137754"	"Cluster_1951"	"ptg000002l:7137670-7137754"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-20.8	0.04223	"MSTRG.10464"	NA
"201"	"ptg000002l:5808291-5808565"	"Cluster_1951"	"ptg000002l:5808290-5808565"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-26.1	0.012325	"MSTRG.10311"	NA
"202"	"ptg000004l:1335701-1335980"	"Cluster_1951"	"ptg000004l:1335700-1335980"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.006902	"MSTRG.11857"	NA
"203"	"ptg000008l:6058397-6058659"	"Cluster_1951"	"ptg000008l:6058396-6058659"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-24.6	0.028526	"MSTRG.15949"	NA
"204"	"ptg000008l:31483780-31483999"	"Cluster_1951"	"ptg000008l:31483779-31483999"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-23.9	0.032175	"MSTRG.18777"	NA
"205"	"ptg000009l:2280484-2286953"	"Cluster_1951"	"ptg000009l:2283483-2284484"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-34.6	0.001029	"MSTRG.20116"	NA
"206"	"ptg000009l:15478028-15478333"	"Cluster_1951"	"ptg000009l:15478027-15478333"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-25.4	0.022832	"MSTRG.21536"	NA
"207"	"ptg000011l:9901786-9923892"	"Cluster_1951"	"ptg000011l:9905785-9906786"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-29.9	0.01279	"MSTRG.23165"	NA
"208"	"ptg000012l:15719284-15720407"	"Cluster_1951"	"ptg000012l:15720283-15720407"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-22	0.038911	"MSTRG.25275"	NA
"209"	"ptg000016l:7636292-7687843"	"Cluster_1951"	"ptg000016l:7655291-7656292"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-30.9	0.007493	"MSTRG.28236"	"FUN_022330"
"210"	"ptg000016l:7636306-7687843"	"Cluster_1951"	"ptg000016l:7655305-7656306"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-30.9	0.007493	"MSTRG.28236"	"FUN_022330"
"211"	"ptg000016l:7638141-7687843"	"Cluster_1951"	"ptg000016l:7655140-7656141"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-30.9	0.007493	"MSTRG.28236"	"FUN_022330"
"212"	"ptg000018l:13585105-13585957"	"Cluster_1951"	"ptg000018l:13585104-13585957"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.044779	"MSTRG.32119"	NA
"213"	"ptg000020l:4758499-4761011"	"Cluster_1951"	"ptg000020l:4760498-4761011"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.020245	"MSTRG.33739"	NA
"214"	"ptg000020l:4281944-4282326"	"Cluster_1951"	"ptg000020l:4281943-4282326"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.012273	"MSTRG.33679"	NA
"215"	"ptg000020l:14611224-14612352"	"Cluster_1951"	"ptg000020l:14612223-14612352"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-22.3	0.034302	"MSTRG.34906"	NA
"216"	"ptg000021l:14353227-14354472"	"Cluster_1951"	"ptg000021l:14354226-14354472"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-25.8	0.012067	"MSTRG.36944"	NA
"217"	"ptg000021l:8674139-8674383"	"Cluster_1951"	"ptg000021l:8674138-8674383"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-24.9	0.02093	"MSTRG.36439"	NA
"218"	"ptg000021l:18228320-18228526"	"Cluster_1951"	"ptg000021l:18228319-18228526"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-24.5	0.019793	"MSTRG.37454"	NA
"219"	"ptg000022l:5520840-5525657"	"Cluster_1951"	"ptg000022l:5524839-5525657"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.042091	"MSTRG.38222"	"FUN_028876"
"220"	"ptg000022l:7917321-7922753"	"Cluster_1951"	"ptg000022l:7920320-7921321"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.9	0.037009	"MSTRG.38573"	NA
"221"	"ptg000022l:7917321-7922753"	"Cluster_1951"	"ptg000022l:7921320-7922321"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.9	0.037009	"MSTRG.38573"	NA
"222"	"ptg000022l:7917321-7922753"	"Cluster_1951"	"ptg000022l:7921320-7922321"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.9	0.037009	"MSTRG.38573"	NA
"223"	"ptg000022l:7917350-7922753"	"Cluster_1951"	"ptg000022l:7920349-7921350"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.9	0.037009	"MSTRG.38573"	NA
"224"	"ptg000022l:7917350-7922753"	"Cluster_1951"	"ptg000022l:7921349-7922350"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.9	0.037009	"MSTRG.38573"	NA
"225"	"ptg000022l:7917350-7922753"	"Cluster_1951"	"ptg000022l:7921349-7922350"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.9	0.037009	"MSTRG.38573"	NA
"226"	"ptg000022l:5586756-5587335"	"Cluster_1951"	"ptg000022l:5586755-5587335"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.024735	"MSTRG.38236"	NA
"227"	"ptg000023l:29648667-29653728"	"Cluster_1951"	"ptg000023l:29653666-29653728"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-25.2	0.000872	"MSTRG.42579"	NA
"228"	"ptg000023l:1241461-1245800"	"Cluster_1951"	"ptg000023l:1245460-1245800"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-24.5	0.046572	"MSTRG.38964"	NA
"229"	"ptg000023l:32717273-32737482"	"Cluster_1951"	"ptg000023l:32737272-32737482"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-24.5	0.020322	"MSTRG.42981"	"FUN_032508"
"230"	"ptg000023l:20841603-20841815"	"Cluster_1951"	"ptg000023l:20841602-20841815"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.004028	"MSTRG.41485"	NA
"231"	"ptg000024l:11775243-11776335"	"Cluster_1951"	"ptg000024l:11776242-11776335"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-23.3	0.008992	"MSTRG.46131"	NA
"232"	"ptg000024l:10238545-10239015"	"Cluster_1951"	"ptg000024l:10238544-10239015"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-25.4	0.046444	"MSTRG.45913"	NA
"233"	"ptg000026l:13427953-13443077"	"Cluster_1951"	"ptg000026l:13433952-13434953"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-31.2	0.006381	"MSTRG.50139"	NA
"234"	"ptg000027l:9232320-9232756"	"Cluster_1951"	"ptg000027l:9232319-9232756"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.015448	"MSTRG.51237"	NA
"235"	"ptg000027l:11852900-11853982"	"Cluster_1951"	"ptg000027l:11853899-11853982"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-22.4	0.013322	"MSTRG.51526"	NA
"236"	"ptg000030l:859467-860526"	"Cluster_1951"	"ptg000030l:860466-860526"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-20.1	0.035666	"MSTRG.52518"	NA
"237"	"ptg000030l:2377179-2377565"	"Cluster_1951"	"ptg000030l:2377178-2377565"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-25.3	0.035968	"MSTRG.52735"	NA
"238"	"ptg000035l:7348865-7351097"	"Cluster_1951"	"ptg000035l:7350864-7351097"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-24.8	0.020345	"MSTRG.56394"	NA
"239"	"ptg000036l:5148629-5159686"	"Cluster_1951"	"ptg000036l:5159628-5159686"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-22.1	0.007497	"MSTRG.57500"	NA
"240"	"ptg000047l:5495934-5506821"	"Cluster_1951"	"ptg000047l:5505933-5506821"	"Cluster_1951.mature::ntLink_6:13351801-13351822(-)"	-27.1	0.047492	"MSTRG.58457"	"FUN_043218"
"241"	"ntLink_8:34399496-34399700"	"Cluster_2463"	"ntLink_8:34399495-34399700"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-23.8	0.030472	"MSTRG.7005"	NA
"242"	"ptg000001l:17411560-17412717"	"Cluster_2463"	"ptg000001l:17412559-17412717"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-24	0.016561	"MSTRG.9159"	NA
"243"	"ptg000002l:2660223-2661415"	"Cluster_2463"	"ptg000002l:2661222-2661415"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-24.3	0.019908	"MSTRG.9904"	NA
"244"	"ptg000008l:27950149-27955000"	"Cluster_2463"	"ptg000008l:27953148-27954149"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.8	0.03931	"MSTRG.18276"	NA
"245"	"ptg000008l:30144743-30145892"	"Cluster_2463"	"ptg000008l:30145742-30145892"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-24.3	0.012292	"MSTRG.18589"	NA
"246"	"ptg000008l:25419581-25421707"	"Cluster_2463"	"ptg000008l:25419580-25420581"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.8	0.03931	"MSTRG.17989"	NA
"247"	"ptg000008l:29805485-29808246"	"Cluster_2463"	"ptg000008l:29806484-29807485"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.8	0.03931	"MSTRG.18541"	NA
"248"	"ptg000012l:5009854-5023966"	"Cluster_2463"	"ptg000012l:5017853-5018854"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.6	0.043669	"MSTRG.24187"	NA
"249"	"ptg000012l:5011057-5019744"	"Cluster_2463"	"ptg000012l:5018056-5019057"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.6	0.043669	"MSTRG.24187"	NA
"250"	"ptg000012l:5012508-5023966"	"Cluster_2463"	"ptg000012l:5017507-5018508"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.6	0.043669	"MSTRG.24187"	NA
"251"	"ptg000012l:5012508-5023966"	"Cluster_2463"	"ptg000012l:5017507-5018508"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.6	0.043669	"MSTRG.24187"	NA
"252"	"ptg000012l:5015322-5023966"	"Cluster_2463"	"ptg000012l:5017321-5018322"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.6	0.043669	"MSTRG.24187"	NA
"253"	"ptg000012l:5015437-5023724"	"Cluster_2463"	"ptg000012l:5017436-5018437"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.6	0.043669	"MSTRG.24187"	NA
"254"	"ptg000016l:4686432-4686736"	"Cluster_2463"	"ptg000016l:4686431-4686736"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-24.1	0.049843	"MSTRG.27812"	NA
"255"	"ptg000020l:6310962-6320289"	"Cluster_2463"	"ptg000020l:6315961-6316962"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.8	0.03931	"MSTRG.33872"	NA
"256"	"ptg000023l:31903196-31906538"	"Cluster_2463"	"ptg000023l:31904195-31905196"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.8	0.03931	"MSTRG.42888"	NA
"257"	"ptg000023l:31903209-31906538"	"Cluster_2463"	"ptg000023l:31904208-31905209"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-27.8	0.03931	"MSTRG.42888"	NA
"258"	"ptg000025l:15012970-15013245"	"Cluster_2463"	"ptg000025l:15012969-15013245"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-30.1	0.001069	"MSTRG.48030"	NA
"259"	"ptg000025l:14999549-15000203"	"Cluster_2463"	"ptg000025l:14999548-15000203"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-30	0.006019	"MSTRG.48027"	NA
"260"	"ptg000025l:15805798-15806833"	"Cluster_2463"	"ptg000025l:15805797-15806798"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-28.6	0.025759	"MSTRG.48140"	NA
"261"	"ptg000026l:12447571-12448101"	"Cluster_2463"	"ptg000026l:12447570-12448101"	"Cluster_2463.mature::ptg000001l:5548893-5548914(-)"	-28.7	0.008688	"MSTRG.50016"	NA
"262"	"ptg000007l:9036372-9054462"	"Cluster_2859"	"ptg000007l:9038371-9039372"	"Cluster_2859.mature::ptg000001l:20063094-20063116(+)"	-28.3	0.048306	"MSTRG.14882"	"FUN_011344"
"263"	"ptg000011l:6306488-6306773"	"Cluster_2859"	"ptg000011l:6306487-6306773"	"Cluster_2859.mature::ptg000001l:20063094-20063116(+)"	-26.5	0.01768	"MSTRG.22784"	NA
"264"	"ptg000020l:5415821-5427894"	"Cluster_2859"	"ptg000020l:5427820-5427894"	"Cluster_2859.mature::ptg000001l:20063094-20063116(+)"	-21.5	0.033461	"MSTRG.33810"	"FUN_026163"
"265"	"ptg000047l:8057345-8058484"	"Cluster_2859"	"ptg000047l:8058344-8058484"	"Cluster_2859.mature::ptg000001l:20063094-20063116(+)"	-26.5	0.004454	"MSTRG.58690"	NA
"266"	"ntLink_6:19809709-19811823"	"Cluster_3250"	"ntLink_6:19811708-19811823"	"Cluster_3250.mature::ptg000002l:7337560-7337581(+)"	-24	0.012691	"MSTRG.2464"	NA
"267"	"ptg000004l:13644458-13644749"	"Cluster_3250"	"ptg000004l:13644457-13644749"	"Cluster_3250.mature::ptg000002l:7337560-7337581(+)"	-27.3	0.009742	"MSTRG.13373"	NA
"268"	"ptg000007l:5049262-5049560"	"Cluster_3250"	"ptg000007l:5049261-5049560"	"Cluster_3250.mature::ptg000002l:7337560-7337581(+)"	-24.6	0.049665	"MSTRG.14329"	NA
"269"	"ptg000007l:9989795-9991844"	"Cluster_3250"	"ptg000007l:9991794-9991844"	"Cluster_3250.mature::ptg000002l:7337560-7337581(+)"	-20.3	0.029664	"MSTRG.15029"	NA
"270"	"ptg000008l:32610784-32616884"	"Cluster_3250"	"ptg000008l:32616783-32616884"	"Cluster_3250.mature::ptg000002l:7337560-7337581(+)"	-24	0.009705	"MSTRG.18925"	NA
