,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
604,lncRNA_9933,Peve_00007420,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987126139113152,0.987126139113152,1,0.0017500749123169,coexpression alone
605,lncRNA_9933,Peve_00012512,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998860195960273,0.998860195960273,1,4.6185418125844e-05,coexpression alone
606,lncRNA_9933,Peve_00013778,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996527413240358,0.996527413240358,1,0.00024552016483512,coexpression alone
607,lncRNA_9933,Peve_00013835,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973779408132012,0.973779408132012,1,0.00507670667676055,coexpression alone
608,lncRNA_9933,Peve_00014141,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971051677891727,0.971051677891727,1,0.00588672987850457,coexpression alone
609,lncRNA_9933,Peve_00017180,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971041435912807,0.971041435912807,1,0.00588984512592719,coexpression alone
610,lncRNA_9933,Peve_00017997,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982534441374826,0.982534441374826,1,0.00276354487596762,coexpression alone
611,lncRNA_9933,Peve_00024196,lncRNA_mRNA,NA,NA,NA,NA,NA,0.958966283052535,0.958966283052535,1,0.00991639558135091,coexpression alone
612,lncRNA_9933,Peve_00027784,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973991638271858,0.973991638271858,1,0.00501535611868285,coexpression alone
613,lncRNA_9933,Peve_00028312,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985553338119463,0.985553338119463,1,0.0020798966862377,coexpression alone
614,lncRNA_9933,Peve_00030794,lncRNA_mRNA,NA,NA,NA,NA,NA,0.997244444985885,0.997244444985885,1,0.000173567295666726,coexpression alone
615,lncRNA_9933,Peve_00033832,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989952970414465,0.989952970414465,1,0.00120707648859783,coexpression alone
616,lncRNA_9933,Peve_00036365,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987349962442015,0.987349962442015,1,0.00170469146172686,coexpression alone
617,lncRNA_9933,Peve_00036728,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959911486546577,0.959911486546577,1,0.00957711915714263,coexpression alone
618,lncRNA_9933,Peve_00037071,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973962961337156,0.973962961337156,1,0.00502363153967351,coexpression alone
619,lncRNA_9933,Peve_00038083,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966306205608005,0.966306205608005,1,0.00738671833138704,coexpression alone
620,lncRNA_9933,Peve_00039910,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999578806220084,0.999578806220084,1,1.03759851305468e-05,coexpression alone
621,lncRNA_9933,Peve_00039806,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982877367023056,0.982877367023056,1,0.00268269369701489,coexpression alone
622,lncRNA_9933,Peve_00040009,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985181932897661,0.985181932897661,1,0.00216049628700994,coexpression alone
623,lncRNA_9933,Peve_00041875,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996070742027425,0.996070742027425,1,0.000295490510490996,coexpression alone
624,lncRNA_9933,Peve_00043039,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964802484910351,0.964802484910351,1,0.00788488896065275,coexpression alone
625,lncRNA_9933,Peve_00021093,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982213211063791,0.982213211063791,1,0.00283999829441859,coexpression alone
626,lncRNA_9933,Peve_00044403,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968181283736033,0.968181283736033,1,0.00678069356515612,coexpression alone
627,lncRNA_9933,Peve_00044772,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996153261885586,0.996153261885586,1,0.000286234538806008,coexpression alone
628,lncRNA_1267,Peve_00014436,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961853998163131,0.961853998163131,1,0.00889214821405251,coexpression alone
629,lncRNA_1267,Peve_00002367,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998772563986035,0.998772563986035,1,5.16121764680244e-05,coexpression alone
630,lncRNA_1267,Peve_00010915,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978949630945486,0.978949630945486,1,0.0036546631496903,coexpression alone
631,lncRNA_1267,Peve_00011228,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993182297820651,0.993182297820651,1,0.000675066045459062,coexpression alone
632,lncRNA_1267,Peve_00042462,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994864684583878,0.994864684583878,1,0.000441417680422289,coexpression alone
633,lncRNA_1438,Peve_00002367,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976719179053037,0.976719179053037,1,0.00424921642361374,coexpression alone
634,lncRNA_1438,Peve_00010915,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991222422501182,0.991222422501182,1,0.000985878128669815,coexpression alone
635,lncRNA_1438,Peve_00011228,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970908075431308,0.970908075431308,1,0.00593045817989019,coexpression alone
636,lncRNA_1438,Peve_00042462,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964990865512401,0.964990865512401,1,0.0078218962714267,coexpression alone
637,lncRNA_1439,Peve_00002367,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976719179053037,0.976719179053037,1,0.00424921642361374,coexpression alone
638,lncRNA_1439,Peve_00010915,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991222422501182,0.991222422501182,1,0.000985878128669815,coexpression alone
639,lncRNA_1439,Peve_00011228,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970908075431308,0.970908075431308,1,0.00593045817989019,coexpression alone
640,lncRNA_1439,Peve_00042462,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964990865512401,0.964990865512401,1,0.0078218962714267,coexpression alone
641,lncRNA_3454,Peve_00016785,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967158173159004,0.967158173159004,1,0.00710924910224773,coexpression alone
642,lncRNA_10040,Peve_00042534,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965567828363341,0.965567828363341,1,0.00763000166702824,coexpression alone
643,lncRNA_7510,Peve_00031940,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972647518717404,0.972647518717404,1,0.00540802933332596,coexpression alone
644,lncRNA_7510,Peve_00012907,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985737872175145,0.985737872175145,1,0.00204022970045537,coexpression alone
645,lncRNA_7510,Peve_00021252,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995734458219848,0.995734458219848,1,0.000334208189342528,coexpression alone
646,lncRNA_7510,Peve_00040912,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991579282517661,0.991579282517661,1,0.000926420553454466,coexpression alone
647,lncRNA_1578,Peve_00028555,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990512745424834,0.990512745424834,1,0.001107708999537,coexpression alone
648,lncRNA_8099,Peve_00028555,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984150168788154,0.984150168788154,1,0.0023896571562151,coexpression alone
