"lncRNA_id" "lncRNA_coord"
"486" "lncRNA_486" "ntLink_6:16997113-16998089"
"487" "lncRNA_487" "ntLink_6:17183457-17186669"
"488" "lncRNA_488" "ntLink_6:17418721-17420035"
"489" "lncRNA_489" "ntLink_6:17496927-17498883"
"490" "lncRNA_490" "ntLink_6:17623849-17624768"
"491" "lncRNA_491" "ntLink_6:17846311-17848035"
"492" "lncRNA_492" "ntLink_6:17858156-17864025"
"493" "lncRNA_493" "ntLink_6:17858160-17864025"
"494" "lncRNA_494" "ntLink_6:18007648-18010596"
"495" "lncRNA_495" "ntLink_6:18014002-18015698"
"496" "lncRNA_496" "ntLink_6:19399824-19400840"
"497" "lncRNA_497" "ntLink_6:19477090-19478036"
"498" "lncRNA_498" "ntLink_6:19491373-19496034"
"499" "lncRNA_499" "ntLink_6:19600441-19601186"
"500" "lncRNA_500" "ntLink_6:19672703-19673926"
"501" "lncRNA_501" "ntLink_6:19809709-19811823"
"502" "lncRNA_502" "ntLink_6:19853309-19855219"
"503" "lncRNA_503" "ntLink_6:19853309-19855219"
"504" "lncRNA_504" "ntLink_6:19858156-19859800"
"505" "lncRNA_505" "ntLink_6:19886978-19889803"
"506" "lncRNA_506" "ntLink_6:20103156-20104343"
"507" "lncRNA_507" "ntLink_6:20267008-20268172"
"508" "lncRNA_508" "ntLink_6:20267212-20268172"
"509" "lncRNA_509" "ntLink_6:20273045-20274617"
"510" "lncRNA_510" "ntLink_6:20500737-20502472"
"511" "lncRNA_511" "ntLink_6:20569476-20572217"
"512" "lncRNA_512" "ntLink_6:20669407-20671045"
"513" "lncRNA_513" "ntLink_6:20721337-20724548"
"514" "lncRNA_514" "ntLink_6:20814883-20831721"
"515" "lncRNA_515" "ntLink_6:20867897-20875437"
"516" "lncRNA_516" "ntLink_6:20963895-20968844"
"517" "lncRNA_517" "ntLink_6:20968899-20989449"
"518" "lncRNA_518" "ntLink_6:20996293-21002694"
"519" "lncRNA_519" "ntLink_6:21039269-21040444"
"520" "lncRNA_520" "ntLink_6:21075431-21083164"
"521" "lncRNA_521" "ntLink_6:21148072-21158064"
"522" "lncRNA_522" "ntLink_6:21148074-21162334"
"523" "lncRNA_523" "ntLink_6:21164963-21167525"
"524" "lncRNA_524" "ntLink_6:21167760-21187526"
"525" "lncRNA_525" "ntLink_6:21183745-21187526"
"526" "lncRNA_526" "ntLink_6:21238077-21245867"
"527" "lncRNA_527" "ntLink_6:21246682-21259693"
"528" "lncRNA_528" "ntLink_6:21252810-21257227"
"529" "lncRNA_529" "ntLink_6:21261177-21272480"
"530" "lncRNA_530" "ntLink_6:21270427-21272480"
"531" "lncRNA_531" "ntLink_6:21278250-21280254"
"532" "lncRNA_532" "ntLink_6:21280418-21284097"
"533" "lncRNA_533" "ntLink_6:21291000-21292734"
"534" "lncRNA_534" "ntLink_6:21370891-21455162"
"535" "lncRNA_535" "ntLink_6:21395294-21455162"
"536" "lncRNA_536" "ntLink_6:21468291-21471318"
"537" "lncRNA_537" "ntLink_6:21473621-21510903"
"538" "lncRNA_538" "ntLink_6:21500684-21510903"
"539" "lncRNA_539" "ntLink_6:21511277-21512885"
"540" "lncRNA_540" "ntLink_6:21514549-21519998"
"541" "lncRNA_541" "ntLink_6:21520454-21524232"
"542" "lncRNA_542" "ntLink_6:21751866-21755286"
"543" "lncRNA_543" "ntLink_6:21842536-21842752"
"544" "lncRNA_544" "ntLink_6:21859920-21862185"
"545" "lncRNA_545" "ntLink_6:21887020-21887256"
"546" "lncRNA_546" "ntLink_6:21891114-21891676"
"547" "lncRNA_547" "ntLink_6:21963853-21969242"
"548" "lncRNA_548" "ntLink_6:21966959-21969014"
"549" "lncRNA_549" "ntLink_6:22175552-22176781"
"550" "lncRNA_550" "ntLink_6:22470752-22472296"
"551" "lncRNA_551" "ntLink_6:22623858-22624217"
"552" "lncRNA_552" "ntLink_6:22632978-22634300"
"553" "lncRNA_553" "ntLink_6:22688096-22688367"
"554" "lncRNA_554" "ntLink_6:22688470-22688921"
"555" "lncRNA_555" "ntLink_6:22688470-22688921"
"556" "lncRNA_556" "ntLink_6:40668-41291"
"557" "lncRNA_557" "ntLink_6:58591-62101"
"558" "lncRNA_558" "ntLink_6:188996-189265"
"559" "lncRNA_559" "ntLink_6:218330-218535"
"560" "lncRNA_560" "ntLink_6:272096-273115"
"561" "lncRNA_561" "ntLink_6:297360-298073"
"562" "lncRNA_562" "ntLink_6:343253-343582"
"563" "lncRNA_563" "ntLink_6:428687-430628"
"564" "lncRNA_564" "ntLink_6:433388-433648"
"565" "lncRNA_565" "ntLink_6:477664-478508"
"566" "lncRNA_566" "ntLink_6:536929-537974"
"567" "lncRNA_567" "ntLink_6:547022-547326"
"568" "lncRNA_568" "ntLink_6:710675-710970"
"569" "lncRNA_569" "ntLink_6:742866-743215"
"570" "lncRNA_570" "ntLink_6:744690-744985"
"571" "lncRNA_571" "ntLink_6:840380-840725"
"572" "lncRNA_572" "ntLink_6:882203-882875"
"573" "lncRNA_573" "ntLink_6:887124-888064"
"574" "lncRNA_574" "ntLink_6:891962-892748"
"575" "lncRNA_575" "ntLink_6:968584-969411"
"576" "lncRNA_576" "ntLink_6:983092-984525"
"577" "lncRNA_577" "ntLink_6:1038056-1038369"
"578" "lncRNA_578" "ntLink_6:1039374-1039697"
"579" "lncRNA_579" "ntLink_6:1137159-1137506"
"580" "lncRNA_580" "ntLink_6:1327630-1327853"
"581" "lncRNA_581" "ntLink_6:1644450-1645964"
"582" "lncRNA_582" "ntLink_6:1672001-1672305"
"583" "lncRNA_583" "ntLink_6:1703399-1703879"
"584" "lncRNA_584" "ntLink_6:1726259-1727625"
"585" "lncRNA_585" "ntLink_6:1737025-1739209"
"586" "lncRNA_586" "ntLink_6:1940165-1940441"
"587" "lncRNA_587" "ntLink_6:2369540-2370585"
"588" "lncRNA_588" "ntLink_6:2398752-2399003"
"589" "lncRNA_589" "ntLink_6:2432506-2432707"
"590" "lncRNA_590" "ntLink_6:2434922-2435765"
"591" "lncRNA_591" "ntLink_6:2537776-2542015"
"592" "lncRNA_592" "ntLink_6:2633960-2634418"
"593" "lncRNA_593" "ntLink_6:2634995-2635217"
"594" "lncRNA_594" "ntLink_6:2661865-2662127"
"595" "lncRNA_595" "ntLink_6:2693543-2693915"
"596" "lncRNA_596" "ntLink_6:2708530-2709471"
"597" "lncRNA_597" "ntLink_6:2720197-2720536"
"598" "lncRNA_598" "ntLink_6:2722775-2722978"
"599" "lncRNA_599" "ntLink_6:2752108-2752331"
"600" "lncRNA_600" "ntLink_6:2772006-2773084"
"601" "lncRNA_601" "ntLink_6:2773578-2773843"
"602" "lncRNA_602" "ntLink_6:2837303-2837825"
"603" "lncRNA_603" "ntLink_6:2904690-2905594"
"604" "lncRNA_604" "ntLink_6:3122455-3124088"
"605" "lncRNA_605" "ntLink_6:3128757-3129994"
"606" "lncRNA_606" "ntLink_6:3137034-3138839"
"607" "lncRNA_607" "ntLink_6:3147209-3147463"
"608" "lncRNA_608" "ntLink_6:3190013-3190938"
"609" "lncRNA_609" "ntLink_6:3191359-3191676"
"610" "lncRNA_610" "ntLink_6:3240588-3241165"
"611" "lncRNA_611" "ntLink_6:3244261-3246310"
"612" "lncRNA_612" "ntLink_6:3247186-3247476"
"613" "lncRNA_613" "ntLink_6:3250466-3251129"
"614" "lncRNA_614" "ntLink_6:3347038-3349257"
"615" "lncRNA_615" "ntLink_6:3408913-3410685"
"616" "lncRNA_616" "ntLink_6:3411740-3412246"
"617" "lncRNA_617" "ntLink_6:3424125-3425078"
"618" "lncRNA_618" "ntLink_6:3459694-3461018"
"619" "lncRNA_619" "ntLink_6:3462378-3463283"
"620" "lncRNA_620" "ntLink_6:3485966-3486711"
"621" "lncRNA_621" "ntLink_6:3488306-3488998"
"622" "lncRNA_622" "ntLink_6:3493633-3494196"
"623" "lncRNA_623" "ntLink_6:3495413-3495680"
"624" "lncRNA_624" "ntLink_6:3540426-3541037"
"625" "lncRNA_625" "ntLink_6:3543048-3543731"
"626" "lncRNA_626" "ntLink_6:3663425-3663726"
"627" "lncRNA_627" "ntLink_6:3683179-3683732"
"628" "lncRNA_628" "ntLink_6:3685165-3685689"
"629" "lncRNA_629" "ntLink_6:3758623-3759045"
"630" "lncRNA_630" "ntLink_6:3781773-3782276"
"631" "lncRNA_631" "ntLink_6:3803821-3804495"
"632" "lncRNA_632" "ntLink_6:3827570-3829009"
"633" "lncRNA_633" "ntLink_6:3868284-3869232"
"634" "lncRNA_634" "ntLink_6:3871323-3871973"
"635" "lncRNA_635" "ntLink_6:3941273-3941676"
"636" "lncRNA_636" "ntLink_6:3941931-3943135"
"637" "lncRNA_637" "ntLink_6:3950876-3952189"
"638" "lncRNA_638" "ntLink_6:3972704-3973250"
"639" "lncRNA_639" "ntLink_6:4001336-4002169"
"640" "lncRNA_640" "ntLink_6:4034139-4034647"
"641" "lncRNA_641" "ntLink_6:4035041-4035801"
"642" "lncRNA_642" "ntLink_6:4188848-4189324"
"643" "lncRNA_643" "ntLink_6:4193599-4194962"
"644" "lncRNA_644" "ntLink_6:4198581-4200053"
"645" "lncRNA_645" "ntLink_6:4226088-4226322"
"646" "lncRNA_646" "ntLink_6:4234059-4235164"
"647" "lncRNA_647" "ntLink_6:4253468-4253754"
"648" "lncRNA_648" "ntLink_6:4254436-4255118"
"649" "lncRNA_649" "ntLink_6:4256099-4256877"
"650" "lncRNA_650" "ntLink_6:4258208-4258449"
"651" "lncRNA_651" "ntLink_6:4279617-4279895"
"652" "lncRNA_652" "ntLink_6:4284890-4285379"
"653" "lncRNA_653" "ntLink_6:4301682-4301967"
"654" "lncRNA_654" "ntLink_6:4310986-4311494"
"655" "lncRNA_655" "ntLink_6:4338338-4340570"
"656" "lncRNA_656" "ntLink_6:4524816-4526643"
"657" "lncRNA_657" "ntLink_6:4550089-4550314"
"658" "lncRNA_658" "ntLink_6:4587151-4588365"
"659" "lncRNA_659" "ntLink_6:4701024-4701530"
"660" "lncRNA_660" "ntLink_6:4763578-4764212"
"661" "lncRNA_661" "ntLink_6:4823765-4824052"
"662" "lncRNA_662" "ntLink_6:4884238-4884489"
"663" "lncRNA_663" "ntLink_6:4900306-4900761"
"664" "lncRNA_664" "ntLink_6:4988480-4988851"
"665" "lncRNA_665" "ntLink_6:5085157-5085798"
"666" "lncRNA_666" "ntLink_6:5328085-5328436"
"667" "lncRNA_667" "ntLink_6:5404726-5405092"
"668" "lncRNA_668" "ntLink_6:5480894-5481780"
"669" "lncRNA_669" "ntLink_6:5487664-5488125"
"670" "lncRNA_670" "ntLink_6:5498443-5499750"
"671" "lncRNA_671" "ntLink_6:5560080-5560327"
"672" "lncRNA_672" "ntLink_6:5640792-5641033"
"673" "lncRNA_673" "ntLink_6:5688033-5688270"
"674" "lncRNA_674" "ntLink_6:5690094-5690903"
"675" "lncRNA_675" "ntLink_6:5704353-5704553"
"676" "lncRNA_676" "ntLink_6:5708994-5709272"
"677" "lncRNA_677" "ntLink_6:5716863-5717064"
"678" "lncRNA_678" "ntLink_6:5749459-5749994"
"679" "lncRNA_679" "ntLink_6:5753850-5754176"
"680" "lncRNA_680" "ntLink_6:5782589-5783058"
"681" "lncRNA_681" "ntLink_6:5866268-5867389"
"682" "lncRNA_682" "ntLink_6:5901406-5901634"
"683" "lncRNA_683" "ntLink_6:5911200-5911633"
"684" "lncRNA_684" "ntLink_6:5914507-5915645"
"685" "lncRNA_685" "ntLink_6:5944376-5944660"
"686" "lncRNA_686" "ntLink_6:5958038-5958511"
"687" "lncRNA_687" "ntLink_6:6038846-6039825"
"688" "lncRNA_688" "ntLink_6:6045807-6046087"
"689" "lncRNA_689" "ntLink_6:6066294-6066746"
"690" "lncRNA_690" "ntLink_6:6110938-6112501"
"691" "lncRNA_691" "ntLink_6:6242801-6243028"
"692" "lncRNA_692" "ntLink_6:6371000-6371443"
"693" "lncRNA_693" "ntLink_6:6417961-6418582"
"694" "lncRNA_694" "ntLink_6:6448488-6449737"
"695" "lncRNA_695" "ntLink_6:6513993-6514307"
"696" "lncRNA_696" "ntLink_6:6514626-6516005"
"697" "lncRNA_697" "ntLink_6:6521339-6521808"
"698" "lncRNA_698" "ntLink_6:6543821-6544705"
"699" "lncRNA_699" "ntLink_6:6550763-6552299"
"700" "lncRNA_700" "ntLink_6:6556087-6556298"
"701" "lncRNA_701" "ntLink_6:6585443-6587636"
"702" "lncRNA_702" "ntLink_6:6589984-6590604"
"703" "lncRNA_703" "ntLink_6:6633340-6634285"
"704" "lncRNA_704" "ntLink_6:6638863-6639266"
"705" "lncRNA_705" "ntLink_6:6696667-6697085"
"706" "lncRNA_706" "ntLink_6:6701168-6701560"
"707" "lncRNA_707" "ntLink_6:6708524-6708841"
"708" "lncRNA_708" "ntLink_6:6717192-6717756"
"709" "lncRNA_709" "ntLink_6:6721191-6721613"
"710" "lncRNA_710" "ntLink_6:6726436-6726716"
"711" "lncRNA_711" "ntLink_6:6727128-6727418"
"712" "lncRNA_712" "ntLink_6:6727795-6728399"
"713" "lncRNA_713" "ntLink_6:6733796-6734081"
"714" "lncRNA_714" "ntLink_6:6735726-6736277"
"715" "lncRNA_715" "ntLink_6:6834645-6834903"
"716" "lncRNA_716" "ntLink_6:6879732-6880037"
"717" "lncRNA_717" "ntLink_6:6883487-6883935"
"718" "lncRNA_718" "ntLink_6:6947211-6947483"
"719" "lncRNA_719" "ntLink_6:6958966-6960507"
"720" "lncRNA_720" "ntLink_6:6986604-6986812"
"721" "lncRNA_721" "ntLink_6:6992684-6993674"
"722" "lncRNA_722" "ntLink_6:7094130-7094341"
"723" "lncRNA_723" "ntLink_6:7154365-7155514"
"724" "lncRNA_724" "ntLink_6:7343127-7343462"
"725" "lncRNA_725" "ntLink_6:7397445-7397673"
"726" "lncRNA_726" "ntLink_6:7398831-7400043"
"727" "lncRNA_727" "ntLink_6:7410029-7410511"
"728" "lncRNA_728" "ntLink_6:7413523-7413904"
"729" "lncRNA_729" "ntLink_6:7414986-7415222"
"730" "lncRNA_730" "ntLink_6:7725688-7725983"
"731" "lncRNA_731" "ntLink_6:7853974-7854232"
"732" "lncRNA_732" "ntLink_6:7870913-7871619"
"733" "lncRNA_733" "ntLink_6:7875203-7875433"
"734" "lncRNA_734" "ntLink_6:7910777-7911130"
"735" "lncRNA_735" "ntLink_6:8197744-8198233"
"736" "lncRNA_736" "ntLink_6:8201766-8202039"
"737" "lncRNA_737" "ntLink_6:8357375-8358774"
"738" "lncRNA_738" "ntLink_6:8364119-8365129"
"739" "lncRNA_739" "ntLink_6:8422480-8423913"
"740" "lncRNA_740" "ntLink_6:8434780-8435071"
"741" "lncRNA_741" "ntLink_6:8435539-8436236"
"742" "lncRNA_742" "ntLink_6:8445306-8446143"
"743" "lncRNA_743" "ntLink_6:8465522-8465798"
"744" "lncRNA_744" "ntLink_6:8481724-8482606"
"745" "lncRNA_745" "ntLink_6:8510600-8511762"
"746" "lncRNA_746" "ntLink_6:8512111-8512405"
"747" "lncRNA_747" "ntLink_6:8518804-8519436"
"748" "lncRNA_748" "ntLink_6:8605238-8605557"
"749" "lncRNA_749" "ntLink_6:8607858-8608084"
"750" "lncRNA_750" "ntLink_6:8691576-8692385"
"751" "lncRNA_751" "ntLink_6:8840133-8840901"
"752" "lncRNA_752" "ntLink_6:8917338-8917617"
"753" "lncRNA_753" "ntLink_6:8920702-8921097"
"754" "lncRNA_754" "ntLink_6:8921487-8921827"
"755" "lncRNA_755" "ntLink_6:8923079-8923812"
"756" "lncRNA_756" "ntLink_6:8962861-8963166"
"757" "lncRNA_757" "ntLink_6:8966893-8967132"
"758" "lncRNA_758" "ntLink_6:8971675-8972314"
"759" "lncRNA_759" "ntLink_6:8986242-8987269"
"760" "lncRNA_760" "ntLink_6:8995720-8997660"
"761" "lncRNA_761" "ntLink_6:9007649-9007864"
"762" "lncRNA_762" "ntLink_6:9029208-9029630"
"763" "lncRNA_763" "ntLink_6:9100733-9101685"
"764" "lncRNA_764" "ntLink_6:9101902-9102261"
"765" "lncRNA_765" "ntLink_6:9103290-9106352"
"766" "lncRNA_766" "ntLink_6:9108420-9108693"
"767" "lncRNA_767" "ntLink_6:9215175-9215480"
"768" "lncRNA_768" "ntLink_6:9267642-9267858"
"769" "lncRNA_769" "ntLink_6:9274958-9276092"
"770" "lncRNA_770" "ntLink_6:9285831-9286392"
"771" "lncRNA_771" "ntLink_6:9289562-9290997"
"772" "lncRNA_772" "ntLink_6:9387736-9388753"
"773" "lncRNA_773" "ntLink_6:9397438-9397912"
"774" "lncRNA_774" "ntLink_6:9725667-9726356"
"775" "lncRNA_775" "ntLink_6:9949650-9949895"
"776" "lncRNA_776" "ntLink_6:9968272-9968946"
"777" "lncRNA_777" "ntLink_6:9973021-9974414"
"778" "lncRNA_778" "ntLink_6:9976387-9978482"
"779" "lncRNA_779" "ntLink_6:9981199-9981507"
"780" "lncRNA_780" "ntLink_6:10021554-10021918"
"781" "lncRNA_781" "ntLink_6:10053274-10054861"
"782" "lncRNA_782" "ntLink_6:10079939-10080210"
"783" "lncRNA_783" "ntLink_6:10181825-10182344"
"784" "lncRNA_784" "ntLink_6:10184921-10185368"
"785" "lncRNA_785" "ntLink_6:10192687-10192889"
"786" "lncRNA_786" "ntLink_6:10202853-10203479"
"787" "lncRNA_787" "ntLink_6:10228366-10228583"
"788" "lncRNA_788" "ntLink_6:10258869-10259612"
"789" "lncRNA_789" "ntLink_6:10278843-10279092"
"790" "lncRNA_790" "ntLink_6:10288729-10288974"
"791" "lncRNA_791" "ntLink_6:10305201-10305500"
"792" "lncRNA_792" "ntLink_6:10307586-10307843"
"793" "lncRNA_793" "ntLink_6:10346895-10348359"
"794" "lncRNA_794" "ntLink_6:10378861-10379141"
"795" "lncRNA_795" "ntLink_6:10497892-10499240"
"796" "lncRNA_796" "ntLink_6:10510621-10511502"
"797" "lncRNA_797" "ntLink_6:10522381-10523077"
"798" "lncRNA_798" "ntLink_6:10643665-10643871"
"799" "lncRNA_799" "ntLink_6:10661618-10662424"
"800" "lncRNA_800" "ntLink_6:10666183-10666400"
"801" "lncRNA_801" "ntLink_6:10667183-10668215"
"802" "lncRNA_802" "ntLink_6:10669286-10670034"
"803" "lncRNA_803" "ntLink_6:10807083-10807568"
"804" "lncRNA_804" "ntLink_6:10809039-10809490"
"805" "lncRNA_805" "ntLink_6:10810162-10811331"
"806" "lncRNA_806" "ntLink_6:10861511-10861862"
"807" "lncRNA_807" "ntLink_6:10877822-10878604"
"808" "lncRNA_808" "ntLink_6:10905989-10906767"
"809" "lncRNA_809" "ntLink_6:10946066-10948382"
"810" "lncRNA_810" "ntLink_6:10972746-10973539"
"811" "lncRNA_811" "ntLink_6:11000692-11001354"
"812" "lncRNA_812" "ntLink_6:11005830-11006511"
"813" "lncRNA_813" "ntLink_6:11012583-11012897"
"814" "lncRNA_814" "ntLink_6:11082920-11083445"
"815" "lncRNA_815" "ntLink_6:11213496-11214458"
"816" "lncRNA_816" "ntLink_6:11214880-11215518"
"817" "lncRNA_817" "ntLink_6:11226105-11226462"
"818" "lncRNA_818" "ntLink_6:11326852-11327569"
"819" "lncRNA_819" "ntLink_6:11328723-11329577"
"820" "lncRNA_820" "ntLink_6:11502272-11502796"
"821" "lncRNA_821" "ntLink_6:11542947-11543287"
"822" "lncRNA_822" "ntLink_6:11614912-11615171"
"823" "lncRNA_823" "ntLink_6:11615462-11616616"
"824" "lncRNA_824" "ntLink_6:11626814-11627411"
"825" "lncRNA_825" "ntLink_6:11669218-11669566"
"826" "lncRNA_826" "ntLink_6:11671123-11671504"
"827" "lncRNA_827" "ntLink_6:11675988-11676360"
"828" "lncRNA_828" "ntLink_6:11679618-11679886"
"829" "lncRNA_829" "ntLink_6:11682019-11682264"
"830" "lncRNA_830" "ntLink_6:11689245-11689614"
"831" "lncRNA_831" "ntLink_6:11691470-11691713"
"832" "lncRNA_832" "ntLink_6:11700098-11700365"
"833" "lncRNA_833" "ntLink_6:11775416-11776964"
"834" "lncRNA_834" "ntLink_6:11799187-11803224"
"835" "lncRNA_835" "ntLink_6:11932036-11932499"
"836" "lncRNA_836" "ntLink_6:11933127-11934801"
"837" "lncRNA_837" "ntLink_6:11937140-11937649"
"838" "lncRNA_838" "ntLink_6:11942501-11943593"
"839" "lncRNA_839" "ntLink_6:12013212-12013875"
"840" "lncRNA_840" "ntLink_6:12024652-12026682"
"841" "lncRNA_841" "ntLink_6:12030362-12031617"
"842" "lncRNA_842" "ntLink_6:12036872-12038363"
"843" "lncRNA_843" "ntLink_6:12039180-12040536"
"844" "lncRNA_844" "ntLink_6:12055136-12055363"
"845" "lncRNA_845" "ntLink_6:12058603-12059096"
"846" "lncRNA_846" "ntLink_6:12060015-12061663"
"847" "lncRNA_847" "ntLink_6:12075961-12076788"
"848" "lncRNA_848" "ntLink_6:12078636-12079442"
"849" "lncRNA_849" "ntLink_6:12088006-12088471"
"850" "lncRNA_850" "ntLink_6:12091248-12091971"
"851" "lncRNA_851" "ntLink_6:12094159-12094747"
"852" "lncRNA_852" "ntLink_6:12097170-12099226"
"853" "lncRNA_853" "ntLink_6:12106018-12106282"
"854" "lncRNA_854" "ntLink_6:12185033-12185412"
"855" "lncRNA_855" "ntLink_6:12252192-12252552"
"856" "lncRNA_856" "ntLink_6:12274317-12274587"
"857" "lncRNA_857" "ntLink_6:12275246-12275492"
"858" "lncRNA_858" "ntLink_6:12345391-12346224"
"859" "lncRNA_859" "ntLink_6:12359523-12359864"
"860" "lncRNA_860" "ntLink_6:12360264-12360467"
"861" "lncRNA_861" "ntLink_6:12362082-12362696"
"862" "lncRNA_862" "ntLink_6:12371069-12374219"
"863" "lncRNA_863" "ntLink_6:12395218-12395672"
"864" "lncRNA_864" "ntLink_6:12529754-12530227"
"865" "lncRNA_865" "ntLink_6:12623573-12624085"
"866" "lncRNA_866" "ntLink_6:12664156-12665224"
"867" "lncRNA_867" "ntLink_6:12665447-12666217"
"868" "lncRNA_868" "ntLink_6:12790276-12790792"
"869" "lncRNA_869" "ntLink_6:12845574-12846287"
"870" "lncRNA_870" "ntLink_6:12888871-12889193"
"871" "lncRNA_871" "ntLink_6:12904769-12905290"
"872" "lncRNA_872" "ntLink_6:12926780-12926980"
"873" "lncRNA_873" "ntLink_6:12994902-12995717"
"874" "lncRNA_874" "ntLink_6:12999935-13001324"
"875" "lncRNA_875" "ntLink_6:13002023-13002246"
"876" "lncRNA_876" "ntLink_6:13023949-13024510"
"877" "lncRNA_877" "ntLink_6:13195334-13195561"
"878" "lncRNA_878" "ntLink_6:13208680-13209192"
"879" "lncRNA_879" "ntLink_6:13240526-13241725"
"880" "lncRNA_880" "ntLink_6:13247127-13247572"
"881" "lncRNA_881" "ntLink_6:13272013-13273881"
"882" "lncRNA_882" "ntLink_6:13335090-13335865"
"883" "lncRNA_883" "ntLink_6:13455355-13456239"
"884" "lncRNA_884" "ntLink_6:13464974-13465232"
"885" "lncRNA_885" "ntLink_6:13485988-13486818"
"886" "lncRNA_886" "ntLink_6:13498488-13499054"
"887" "lncRNA_887" "ntLink_6:13505743-13506436"
"888" "lncRNA_888" "ntLink_6:13524973-13526053"
"889" "lncRNA_889" "ntLink_6:13635297-13635566"
"890" "lncRNA_890" "ntLink_6:13693637-13693865"
"891" "lncRNA_891" "ntLink_6:13729930-13730437"
"892" "lncRNA_892" "ntLink_6:13730917-13731214"
"893" "lncRNA_893" "ntLink_6:13779126-13779403"
"894" "lncRNA_894" "ntLink_6:13780740-13781126"
"895" "lncRNA_895" "ntLink_6:13785343-13787195"
"896" "lncRNA_896" "ntLink_6:13801312-13801535"
"897" "lncRNA_897" "ntLink_6:13811534-13811796"
"898" "lncRNA_898" "ntLink_6:13824147-13824954"
"899" "lncRNA_899" "ntLink_6:13830395-13830615"
"900" "lncRNA_900" "ntLink_6:13834675-13835278"
"901" "lncRNA_901" "ntLink_6:13838744-13839230"
"902" "lncRNA_902" "ntLink_6:13841658-13844911"
"903" "lncRNA_903" "ntLink_6:13847055-13847544"
"904" "lncRNA_904" "ntLink_6:13989076-13990104"
"905" "lncRNA_905" "ntLink_6:14126695-14127372"
"906" "lncRNA_906" "ntLink_6:14188998-14189611"
"907" "lncRNA_907" "ntLink_6:14200139-14200380"
"908" "lncRNA_908" "ntLink_6:14219650-14220036"
"909" "lncRNA_909" "ntLink_6:14258827-14259055"
"910" "lncRNA_910" "ntLink_6:14261923-14262195"
"911" "lncRNA_911" "ntLink_6:14349100-14349826"
"912" "lncRNA_912" "ntLink_6:14367452-14367788"
"913" "lncRNA_913" "ntLink_6:14419777-14419999"
"914" "lncRNA_914" "ntLink_6:14421029-14421261"
"915" "lncRNA_915" "ntLink_6:14423878-14424131"
"916" "lncRNA_916" "ntLink_6:14453612-14454013"
"917" "lncRNA_917" "ntLink_6:14458194-14458752"
"918" "lncRNA_918" "ntLink_6:14554348-14554696"
"919" "lncRNA_919" "ntLink_6:14561743-14562033"
"920" "lncRNA_920" "ntLink_6:14575971-14576976"
"921" "lncRNA_921" "ntLink_6:14688335-14688871"
"922" "lncRNA_922" "ntLink_6:14709588-14709900"
"923" "lncRNA_923" "ntLink_6:14720655-14720916"
"924" "lncRNA_924" "ntLink_6:14734466-14734929"
"925" "lncRNA_925" "ntLink_6:14741952-14742215"
"926" "lncRNA_926" "ntLink_6:14812384-14812667"
"927" "lncRNA_927" "ntLink_6:14813531-14813820"
"928" "lncRNA_928" "ntLink_6:14814938-14815433"
"929" "lncRNA_929" "ntLink_6:14856708-14857166"
"930" "lncRNA_930" "ntLink_6:14880794-14882183"
"931" "lncRNA_931" "ntLink_6:14922988-14923867"
"932" "lncRNA_932" "ntLink_6:14930136-14930421"
"933" "lncRNA_933" "ntLink_6:14974204-14975098"
"934" "lncRNA_934" "ntLink_6:14985479-14986172"
"935" "lncRNA_935" "ntLink_6:15016797-15017064"
"936" "lncRNA_936" "ntLink_6:15018757-15019667"
"937" "lncRNA_937" "ntLink_6:15108262-15108524"
"938" "lncRNA_938" "ntLink_6:15125111-15125328"
"939" "lncRNA_939" "ntLink_6:15134284-15135199"
"940" "lncRNA_940" "ntLink_6:15281563-15282623"
"941" "lncRNA_941" "ntLink_6:15288603-15289432"
"942" "lncRNA_942" "ntLink_6:15293848-15294142"
"943" "lncRNA_943" "ntLink_6:15340394-15340648"
"944" "lncRNA_944" "ntLink_6:15341673-15342585"
"945" "lncRNA_945" "ntLink_6:15357936-15358380"
"946" "lncRNA_946" "ntLink_6:15360077-15360907"
"947" "lncRNA_947" "ntLink_6:15361590-15361881"
"948" "lncRNA_948" "ntLink_6:15479464-15479716"
"949" "lncRNA_949" "ntLink_6:15563665-15563881"
"950" "lncRNA_950" "ntLink_6:15565541-15565824"
"951" "lncRNA_951" "ntLink_6:15566282-15566670"
"952" "lncRNA_952" "ntLink_6:15567053-15569130"
"953" "lncRNA_953" "ntLink_6:15569363-15569705"
"954" "lncRNA_954" "ntLink_6:15589302-15590260"
"955" "lncRNA_955" "ntLink_6:15593350-15593617"
"956" "lncRNA_956" "ntLink_6:15594990-15595267"
"957" "lncRNA_957" "ntLink_6:15598177-15598499"
"958" "lncRNA_958" "ntLink_6:15606771-15607165"
"959" "lncRNA_959" "ntLink_6:15608056-15608274"
"960" "lncRNA_960" "ntLink_6:15608936-15610002"
"961" "lncRNA_961" "ntLink_6:15703871-15705025"
"962" "lncRNA_962" "ntLink_6:15705386-15705706"
"963" "lncRNA_963" "ntLink_6:15706936-15707323"
"964" "lncRNA_964" "ntLink_6:15748611-15748892"
"965" "lncRNA_965" "ntLink_6:15779528-15780058"
