,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value
163,peve-mir-100,Peve_00035609,3UTR,Peve_00035609;2 14;99 121,-21.67,13,84.62%,84.62%,0.999615266464435,0.999615266464435,1,0.0176599336484992
164,peve-mir-novel-7,Peve_00044680,3UTR,Peve_00044680;2 21;269 291,-20.12,20,60.00%,85.00%,0.999969908751759,0.999969908751759,1,0.00493874168584727
165,peve-mir-novel-10,Peve_00023421,3UTR,Peve_00023421;2 12;259 280,-24.89,10,100.00%,100.00%,0.997938030915672,0.997938030915672,1,0.0408894104551393
166,peve-mir-novel-2,Peve_00026462,3UTR,Peve_00026462;2 21;265 286,-21.22,19,68.42%,73.68%,-0.999999797342096,0.999999797342096,-1,0.00040530027750834
167,peve-mir-novel-40,Peve_00006824,3UTR,Peve_00006824;2 15;909 930,-26.08,13,92.31%,100.00%,0.999627383900334,0.999627383900334,1,0.0173795855218949
168,peve-mir-100,Peve_00041291,3UTR,Peve_00041291;2 21;510 535,-26.97,23,65.22%,73.91%,-0.999403063667998,0.999403063667998,-1,0.0219978751741613
169,peve-mir-novel-28,Peve_00021707,3UTR,Peve_00021707;2 21;819 840,-23.08,19,78.95%,84.21%,0.998758250045998,0.998758250045998,1,0.0317290557481587
170,peve-mir-100,Peve_00033304,3UTR,Peve_00033304;2 11;413 434,-21.21,9,88.89%,88.89%,0.999582222238082,0.999582222238082,1,0.018402757417117
171,peve-mir-novel-24,Peve_00010520,3UTR,Peve_00010520;2 12;373 394,-20.42,10,80.00%,90.00%,-0.998460036492421,0.998460036492421,-1,0.03533508044945
172,peve-mir-novel-19,Peve_00000224,3UTR,Peve_00000224;2 20;157 179,-21.44,19,78.95%,89.47%,0.997367783055753,0.997367783055753,1,0.0462009887636632
173,peve-mir-2025,Peve_00021191,3UTR,Peve_00021191;2 21;804 826,-22.61,21,80.95%,80.95%,-0.999571546587002,0.999571546587002,-1,0.018636417521774
174,peve-mir-100,Peve_00021645,3UTR,Peve_00021645;2 18;23 44,-21.9,17,76.47%,76.47%,0.999509218369495,0.999509218369495,1,0.0199460559964703
175,peve-mir-novel-24,Peve_00038441,3UTR,Peve_00038441;2 12;945 966,-23.7,10,80.00%,90.00%,1,1,1,0
176,peve-mir-100,Peve_00042442,3UTR,Peve_00042442;2 14;426 447,-21.05,12,83.33%,83.33%,0.999909726776791,0.999909726776791,1,0.00855416971793915
177,peve-mir-novel-22,Peve_00037191,3UTR,Peve_00037191;2 20;356 373,-22.08,18,77.78%,83.33%,-0.999035100566406,0.999035100566406,-1,0.0279686222680646
178,peve-mir-novel-24,Peve_00014601,3UTR,Peve_00014601;2 21;899 920,-22.38,19,63.16%,78.95%,1,1,1,0
179,peve-mir-novel-42,Peve_00033630,3UTR,Peve_00033630;2 21;382 405,-23.49,21,76.19%,76.19%,0.996966316145993,0.996966316145993,1,0.0496009660033097
180,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00007302,3UTR,Peve_00007302;2 13;313 335,-22.2,12,91.67%,91.67%,-0.999602697635797,0.999602697635797,-1,0.0179460996686937
181,peve-mir-novel-15,Peve_00043672,3UTR,Peve_00043672;2 17;859 882,-20.7,17,82.35%,82.35%,-0.996921218382016,0.996921218382016,-1,0.0499684699057156
182,peve-mir-novel-35,Peve_00034555,3UTR,Peve_00034555;2 20;598 619,-20.04,18,83.33%,83.33%,0.999999835926399,0.999999835926399,1,0.000364682128698326
183,peve-mir-novel-2,Peve_00045100,3UTR,Peve_00045100;2 21;24 46,-20.33,20,70.00%,80.00%,-0.998993624634128,0.998993624634128,-1,0.0285635082887394
184,peve-mir-novel-41,Peve_00024638,3UTR,Peve_00024638;2 21;204 227,-20.88,21,71.43%,80.95%,0.997844556977271,0.997844556977271,1,0.0418062711782387
185,peve-mir-novel-36,Peve_00027583,3UTR,Peve_00027583;2 21;702 726,-22.27,22,77.27%,81.82%,-0.999998513833777,0.999998513833777,-1,0.00109756150847525
186,peve-mir-100,Peve_00024588,3UTR,Peve_00024588;2 12;469 490,-21.7,10,90.00%,90.00%,0.99826145042459,0.99826145042459,1,0.037544956087
187,peve-mir-novel-10,Peve_00000905,3UTR,Peve_00000905;2 12;903 924,-24.56,10,100.00%,100.00%,0.997835542257382,0.997835542257382,1,0.0418936347438744
188,peve-mir-novel-24,Peve_00032177,3UTR,Peve_00032177;2 18;853 876,-22.28,18,77.78%,77.78%,1,1,1,9.48637384723993e-09
189,peve-mir-novel-24,Peve_00043019,3UTR,Peve_00043019;2 15;294 315,-24.46,13,84.62%,100.00%,-0.998042064423258,0.998042064423258,-1,0.0398442086073031
190,peve-mir-novel-39,Peve_00015503,3UTR,Peve_00015503;2 16;123 146,-21.22,16,75.00%,75.00%,0.998952984103862,0.998952984103862,1,0.0291346401596183
191,peve-mir-novel-2,Peve_00009459,3UTR,Peve_00009459;2 19;358 378,-23.47,17,76.47%,88.24%,-0.996976921072009,0.996976921072009,-1,0.0495141506171131
192,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00039844,3UTR,Peve_00039844;2 21;24 48,-23.05,22,63.64%,77.27%,0.999999795128444,0.999999795128444,1,0.000407507833291957
193,peve-mir-novel-42,Peve_00010457,3UTR,Peve_00010457;2 21;323 343,-23.26,19,73.68%,89.47%,0.999924418203837,0.999924418203837,1,0.00782720053096207
194,peve-mir-novel-21,Peve_00003756,3UTR,Peve_00003756;2 20;549 570,-21.23,19,68.42%,78.95%,-0.999888656727405,0.999888656727405,-1,0.00950016485251684
195,peve-mir-2036,Peve_00000470,3UTR,Peve_00000470;2 20;946 970,-21.83,20,75.00%,85.00%,0.998070534296603,0.998070534296603,1,0.0395533713646997
196,peve-mir-novel-30,Peve_00000107,3UTR,Peve_00000107;2 15;117 139,-21.65,14,78.57%,92.86%,0.999846092086893,0.999846092086893,1,0.0111694339890098
197,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00002367,3UTR,Peve_00002367;2 21;643 664,-23.3,19,73.68%,78.95%,-0.998173851896017,0.998173851896017,-1,0.0384794833063825
198,peve-mir-novel-17a; peve-mir-novel-17b,Peve_00008040,3UTR,Peve_00008040;2 21;920 943,-20.56,21,80.95%,85.71%,-0.999314839069881,0.999314839069881,-1,0.0235676465242015
199,peve-mir-novel-3,Peve_00003541,3UTR,Peve_00003541;2 21;376 398,-24.23,20,75.00%,80.00%,0.998317429681288,0.998317429681288,1,0.036935386301087
200,peve-mir-novel-35,Peve_00001450,3UTR,Peve_00001450;2 21;969 993,-20.61,22,72.73%,77.27%,0.999108109553157,0.999108109553157,1,0.0268895268710568
201,peve-mir-novel-35,Peve_00033678,3UTR,Peve_00033678;2 18;144 166,-20.13,17,88.24%,88.24%,0.999904013014523,0.999904013014523,1,0.0088207349235263
202,peve-mir-novel-24,Peve_00041933,3UTR,Peve_00041933;2 16;888 909,-21.67,14,71.43%,71.43%,1,1,1,0
203,peve-mir-novel-3,Peve_00032232,3UTR,Peve_00032232;2 12;941 962,-21.08,10,100.00%,100.00%,0.998122772067377,0.998122772067377,1,0.0390140994983106
204,peve-mir-novel-11,Peve_00026202,3UTR,Peve_00026202;2 21;946 968,-23.8,20,70.00%,80.00%,0.99999940598563,0.99999940598563,1,0.000693894776195108
205,peve-mir-novel-10,Peve_00036582,3UTR,Peve_00036582;2 16;77 98,-24.32,14,85.71%,92.86%,0.998776265532991,0.998776265532991,1,0.0314980026586388
206,peve-mir-novel-24,Peve_00031673,3UTR,Peve_00031673;2 18;477 499,-20.42,17,64.71%,82.35%,0.999232747668771,0.999232747668771,1,0.0249397445505303
207,peve-mir-novel-11,Peve_00018929,3UTR,Peve_00018929;2 17;84 106,-20.67,16,87.50%,87.50%,0.999041921949982,0.999041921949982,1,0.0278695685926089
208,peve-mir-novel-18,Peve_00044261,3UTR,Peve_00044261;2 21;648 669,-20.97,19,84.21%,84.21%,-0.999136681236325,0.999136681236325,-1,0.0264552555081203
209,peve-mir-novel-4,Peve_00000108,CDS,Peve_00000108;2 21;2909 2932,-20.39,21,80.95%,85.71%,-0.998781804329405,0.998781804329405,-1,0.0314266250831325
210,peve-mir-novel-4,Peve_00011435,CDS,Peve_00011435;2 21;440 461,-22.69,19,84.21%,89.47%,-0.998365252615658,0.998365252615658,-1,0.0364065585365617
211,peve-mir-novel-4,Peve_00017311,CDS,Peve_00017311;2 18;1926 1947,-21.7,16,87.50%,93.75%,-0.999023311227815,0.999023311227815,-1,0.0281389943499374
212,peve-mir-novel-4,Peve_00033721,CDS,Peve_00033721;2 21;16799 16822,-20.41,21,76.19%,90.48%,-0.999771409683522,0.999771409683522,-1,0.0136123249702019
213,peve-mir-100,Peve_00000226,CDS,Peve_00000226;2 17;25698 25722,-21.83,18,72.22%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971793389
214,peve-mir-100,Peve_00000536,CDS,Peve_00000536;2 21;16316 16341,-24.9,23,65.22%,73.91%,0.999910457964593,0.999910457964593,1,0.0085194555748794
215,peve-mir-100,Peve_00000776,CDS,Peve_00000776;2 16;309 333,-20.33,17,76.47%,76.47%,0.998287142619543,0.998287142619543,1,0.0372664249833469
216,peve-mir-100,Peve_00000776,CDS,Peve_00000776;2 16;4189 4213,-20.33,17,76.47%,76.47%,0.998287142619543,0.998287142619543,1,0.0372664249833469
217,peve-mir-100,Peve_00001544,CDS,Peve_00001544;2 21;3282 3302,-23.08,19,63.16%,84.21%,0.999909726776791,0.999909726776791,1,0.00855416971793915
218,peve-mir-100,Peve_00001636,CDS,Peve_00001636;2 21;3989 4014,-23.57,23,69.57%,69.57%,0.999909726776791,0.999909726776791,1,0.00855416971793915
219,peve-mir-100,Peve_00001859,CDS,Peve_00001859;2 19;14629 14648,-20.48,17,76.47%,82.35%,0.999909726776791,0.999909726776791,1,0.00855416971793915
220,peve-mir-100,Peve_00002111,CDS,Peve_00002111;2 12;6428 6449,-22.64,10,80.00%,90.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389
221,peve-mir-100,Peve_00002130,CDS,Peve_00002130;2 20;18683 18702,-24.16,18,72.22%,83.33%,0.999909726776791,0.999909726776791,1,0.00855416971793389
222,peve-mir-100,Peve_00002245,CDS,Peve_00002245;2 21;15594 15618,-20.32,23,69.57%,69.57%,0.999909726776791,0.999909726776791,1,0.00855416971793915
223,peve-mir-100,Peve_00001844,CDS,Peve_00001844;2 21;2285 2308,-22.24,21,61.90%,71.43%,0.999712456515832,0.999712456515832,1,0.0152671261208546
224,peve-mir-100,Peve_00003099,CDS,Peve_00003099;2 21;22156 22177,-24.94,19,63.16%,78.95%,0.998614570448091,0.998614570448091,1,0.0335148667827687
225,peve-mir-100,Peve_00003388,CDS,Peve_00003388;2 15;5196 5217,-23.47,13,76.92%,84.62%,0.999335236615113,0.999335236615113,1,0.0232141468595536
226,peve-mir-100,Peve_00003388,CDS,Peve_00003388;2 21;728 748,-26.19,19,68.42%,78.95%,0.999335236615113,0.999335236615113,1,0.0232141468595536
227,peve-mir-100,Peve_00003793,CDS,Peve_00003793;2 20;1942 1962,-25.62,18,77.78%,88.89%,0.999909726776791,0.999909726776791,1,0.00855416971793915
228,peve-mir-100,Peve_00004232,CDS,Peve_00004232;2 20;1398 1421,-22.27,20,65.00%,70.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
229,peve-mir-100,Peve_00004514,CDS,Peve_00004514;2 17;7785 7806,-21.93,15,73.33%,80.00%,0.999306288894562,0.999306288894562,1,0.0237142587257691
230,peve-mir-100,Peve_00005112,CDS,Peve_00005112;2 14;7167 7188,-22.16,12,75.00%,75.00%,0.999914846341146,0.999914846341146,1,0.00830806449585902
231,peve-mir-100,Peve_00004764,CDS,Peve_00004764;2 21;8716 8738,-25.08,20,70.00%,80.00%,0.999909726776791,0.999909726776791,1,0.00855416971794441
232,peve-mir-100,Peve_00005214,CDS,Peve_00005214;2 19;1775 1795,-22.04,17,76.47%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971792863
233,peve-mir-100,Peve_00005214,CDS,Peve_00005214;2 19;2214 2241,-25.71,23,73.91%,73.91%,0.999909726776791,0.999909726776791,1,0.00855416971792863
234,peve-mir-100,Peve_00005762,CDS,Peve_00005762;2 20;55833 55852,-20.66,18,72.22%,77.78%,0.998589476055448,0.998589476055448,1,0.033817104073598
235,peve-mir-100,Peve_00005941,CDS,Peve_00005941;2 13;41063 41084,-23.21,11,90.91%,90.91%,0.999909726776791,0.999909726776791,1,0.00855416971793915
236,peve-mir-100,Peve_00005937,CDS,Peve_00005937;2 19;11775 11796,-22.13,17,70.59%,70.59%,0.998112144659499,0.998112144659499,1,0.0391244120935113
237,peve-mir-100,Peve_00005937,CDS,Peve_00005937;2 21;8314 8332,-26.36,19,73.68%,78.95%,0.998112144659499,0.998112144659499,1,0.0391244120935113
238,peve-mir-100,Peve_00006147,CDS,Peve_00006147;2 9;8551 8572,-24.54,7,100.00%,100.00%,0.998797149089736,0.998797149089736,1,0.031228028253816
239,peve-mir-100,Peve_00006405,CDS,Peve_00006405;2 15;9801 9820,-20.62,13,76.92%,84.62%,0.998249339248832,0.998249339248832,1,0.0376755410016539
240,peve-mir-100,Peve_00006734,CDS,Peve_00006734;2 12;17771 17792,-24.15,10,90.00%,100.00%,0.997186132942251,0.997186132942251,1,0.0477692913024595
241,peve-mir-100,Peve_00007130,CDS,Peve_00007130;2 9;432 453,-20.94,7,100.00%,100.00%,0.998360755174564,0.998360755174564,1,0.0364566178277266
242,peve-mir-100,Peve_00007364,CDS,Peve_00007364;2 15;21935 21957,-24.31,14,85.71%,85.71%,0.998367533584612,0.998367533584612,1,0.036381143649436
243,peve-mir-100,Peve_00007688,CDS,Peve_00007688;2 19;212 233,-25.62,17,64.71%,76.47%,0.99996576416501,0.99996576416501,1,0.0052678915078678
244,peve-mir-100,Peve_00007969,CDS,Peve_00007969;2 21;1933 1956,-24.51,21,71.43%,80.95%,0.999363808240768,0.999363808240768,1,0.0227097402921709
245,peve-mir-100,Peve_00008195,CDS,Peve_00008195;2 16;8765 8788,-20.57,16,75.00%,75.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389
246,peve-mir-100,Peve_00008266,CDS,Peve_00008266;2 21;1551 1571,-25.93,19,68.42%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793915
247,peve-mir-100,Peve_00008387,CDS,Peve_00008387;2 20;493 511,-22.99,18,72.22%,72.22%,0.999946883222669,0.999946883222669,1,0.0065616475953019
248,peve-mir-100,Peve_00008820,CDS,Peve_00008820;2 21;43794 43815,-23.14,19,57.89%,68.42%,0.998248244852637,0.998248244852637,1,0.0376873187172547
249,peve-mir-100,Peve_00008998,CDS,Peve_00008998;2 11;6106 6127,-21.16,9,100.00%,100.00%,-0.997353015680191,0.997353015680191,-1,0.0463304639479773
250,peve-mir-100,Peve_00009220,CDS,Peve_00009220;2 21;2547 2569,-20.44,20,60.00%,70.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
251,peve-mir-100,Peve_00009226,CDS,Peve_00009226;2 17;1297 1325,-22.87,22,68.18%,68.18%,0.99883535025456,0.99883535025456,1,0.0307280462571865
252,peve-mir-100,Peve_00009248,CDS,Peve_00009248;2 20;669 688,-24.01,18,72.22%,77.78%,0.998360346309731,0.998360346309731,1,0.0364611653409239
253,peve-mir-100,Peve_00008800,CDS,Peve_00008800;2 19;10857 10880,-24.83,19,68.42%,78.95%,0.997722603479927,0.997722603479927,1,0.04297312169955
254,peve-mir-100,Peve_00008800,CDS,Peve_00008800;2 17;16894 16914,-25.88,15,86.67%,86.67%,0.997722603479927,0.997722603479927,1,0.04297312169955
255,peve-mir-100,Peve_00008801,CDS,Peve_00008801;2 19;934 957,-24.83,19,68.42%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793915
256,peve-mir-100,Peve_00009822,CDS,Peve_00009822;2 21;136 156,-25.12,19,68.42%,73.68%,0.999955273448146,0.999955273448146,1,0.00602115002709614
257,peve-mir-100,Peve_00009873,CDS,Peve_00009873;2 15;5838 5858,-23.48,13,76.92%,84.62%,0.999959878657719,0.999959878657719,1,0.00570274956330863
258,peve-mir-100,Peve_00009911,CDS,Peve_00009911;2 16;2548 2570,-21.22,15,73.33%,86.67%,0.99887693469296,0.99887693469296,1,0.0301743747691789
259,peve-mir-100,Peve_00010154,CDS,Peve_00010154;2 11;20439 20460,-20.58,9,88.89%,88.89%,0.999910964622944,0.999910964622944,1,0.00849531807985483
260,peve-mir-100,Peve_00010305,CDS,Peve_00010305;2 21;1565 1586,-27.48,19,78.95%,89.47%,0.999909726776791,0.999909726776791,1,0.00855416971793389
261,peve-mir-100,Peve_00010307,CDS,Peve_00010307;2 21;1565 1586,-27.48,19,78.95%,89.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915
262,peve-mir-100,Peve_00010322,CDS,Peve_00010322;2 20;257 277,-20.84,18,72.22%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971794441
263,peve-mir-100,Peve_00010717,CDS,Peve_00010717;2 11;5807 5828,-21.85,9,88.89%,88.89%,0.999909726776791,0.999909726776791,1,0.00855416971793915
264,peve-mir-100,Peve_00010778,CDS,Peve_00010778;2 21;10393 10411,-20.65,19,73.68%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793915
265,peve-mir-100,Peve_00011363,CDS,Peve_00011363;2 10;6629 6650,-20.49,8,100.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
266,peve-mir-100,Peve_00011528,CDS,Peve_00011528;2 21;11134 11153,-21.52,19,73.68%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793389
267,peve-mir-100,Peve_00011528,CDS,Peve_00011528;2 21;7917 7941,-22.48,22,72.73%,72.73%,0.999909726776791,0.999909726776791,1,0.00855416971793389
268,peve-mir-100,Peve_00011810,CDS,Peve_00011810;2 11;27625 27646,-21.38,9,88.89%,88.89%,0.997092796096673,0.997092796096673,1,0.0485554673589907
269,peve-mir-100,Peve_00011810,CDS,Peve_00011810;2 12;25947 25968,-22.92,10,90.00%,90.00%,0.997092796096673,0.997092796096673,1,0.0485554673589907
270,peve-mir-100,Peve_00011810,CDS,Peve_00011810;2 11;37785 37806,-21.99,9,100.00%,100.00%,0.997092796096673,0.997092796096673,1,0.0485554673589907
271,peve-mir-100,Peve_00011946,CDS,Peve_00011946;2 21;6951 6976,-24.37,23,65.22%,65.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915
272,peve-mir-100,Peve_00012138,CDS,Peve_00012138;2 12;1303 1324,-24.68,10,90.00%,90.00%,0.998405703354998,0.998405703354998,1,0.0359531878007655
273,peve-mir-100,Peve_00012138,CDS,Peve_00012138;2 20;6975 7000,-22.57,22,68.18%,72.73%,0.998405703354998,0.998405703354998,1,0.0359531878007655
274,peve-mir-100,Peve_00012115,CDS,Peve_00012115;2 20;2452 2474,-20.65,19,63.16%,78.95%,0.999910871663019,0.999910871663019,1,0.00849975187831585
275,peve-mir-100,Peve_00012576,CDS,Peve_00012576;2 21;17929 17950,-22.53,19,63.16%,73.68%,0.999650459187876,0.999650459187876,1,0.0168328137218846
276,peve-mir-100,Peve_00012763,CDS,Peve_00012763;2 12;9219 9240,-21.35,10,90.00%,100.00%,0.997216635484962,0.997216635484962,1,0.0475095534720038
277,peve-mir-100,Peve_00013085,CDS,Peve_00013085;2 21;8369 8388,-22.38,19,73.68%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793915
278,peve-mir-100,Peve_00013573,CDS,Peve_00013573;2 21;7606 7627,-20.7,19,57.89%,68.42%,0.999909726776791,0.999909726776791,1,0.00855416971793915
279,peve-mir-100,Peve_00014007,CDS,Peve_00014007;2 12;3520 3541,-24.38,10,90.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389
280,peve-mir-100,Peve_00015040,CDS,Peve_00015040;2 21;3322 3348,-25.18,24,75.00%,75.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389
281,peve-mir-100,Peve_00015570,CDS,Peve_00015570;2 19;7365 7387,-20.42,18,66.67%,72.22%,0.998135332124585,0.998135332124585,1,0.0388833229901565
282,peve-mir-100,Peve_00016081,CDS,Peve_00016081;2 20;47450 47471,-21.19,19,68.42%,84.21%,0.998472782168961,0.998472782168961,1,0.0351885118974169
283,peve-mir-100,Peve_00016266,CDS,Peve_00016266;2 21;2320 2342,-21.22,20,65.00%,70.00%,0.997218255892448,0.997218255892448,1,0.04749571558219
284,peve-mir-100,Peve_00016327,CDS,Peve_00016327;2 20;3532 3554,-23.86,21,66.67%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793915
285,peve-mir-100,Peve_00016327,CDS,Peve_00016327;2 20;825 847,-23.86,21,66.67%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793915
286,peve-mir-100,Peve_00016317,CDS,Peve_00016317;2 13;13890 13911,-23.19,11,90.91%,90.91%,0.999592690559685,0.999592690559685,1,0.018170718522517
287,peve-mir-100,Peve_00016655,CDS,Peve_00016655;2 20;10152 10173,-20.36,18,66.67%,66.67%,0.999909726776791,0.999909726776791,1,0.00855416971793915
288,peve-mir-100,Peve_00017013,CDS,Peve_00017013;2 13;3299 3320,-22.28,11,81.82%,81.82%,0.999909726776791,0.999909726776791,1,0.00855416971793389
289,peve-mir-100,Peve_00017537,CDS,Peve_00017537;2 16;6556 6577,-21.34,14,78.57%,85.71%,0.99996273202871,0.99996273202871,1,0.00549622300675805
290,peve-mir-100,Peve_00017537,CDS,Peve_00017537;2 16;7507 7528,-21.34,14,78.57%,85.71%,0.99996273202871,0.99996273202871,1,0.00549622300675805
291,peve-mir-100,Peve_00017626,CDS,Peve_00017626;2 19;7281 7302,-22.16,17,70.59%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915
292,peve-mir-100,Peve_00017815,CDS,Peve_00017815;2 19;1656 1676,-23.96,17,76.47%,88.24%,0.999624036298081,0.999624036298081,1,0.0174574853769298
293,peve-mir-100,Peve_00018050,CDS,Peve_00018050;2 21;5382 5402,-26.85,19,84.21%,89.47%,0.999909726776791,0.999909726776791,1,0.00855416971793389
294,peve-mir-100,Peve_00018084,CDS,Peve_00018084;2 11;7593 7614,-21.56,9,88.89%,88.89%,0.999796415038106,0.999796415038106,1,0.0128462194457193
295,peve-mir-100,Peve_00018512,CDS,Peve_00018512;2 21;3123 3145,-24.92,20,65.00%,70.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389
296,peve-mir-100,Peve_00018567,CDS,Peve_00018567;2 14;1584 1605,-21.88,12,75.00%,91.67%,0.999909726776791,0.999909726776791,1,0.00855416971793915
297,peve-mir-100,Peve_00019043,CDS,Peve_00019043;2 21;1411 1429,-21.04,19,68.42%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793915
298,peve-mir-100,Peve_00019304,CDS,Peve_00019304;2 13;19920 19941,-23.69,11,90.91%,90.91%,0.999909726776791,0.999909726776791,1,0.00855416971793915
299,peve-mir-100,Peve_00019304,CDS,Peve_00019304;2 19;18500 18521,-21.17,17,70.59%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915
300,peve-mir-100,Peve_00019304,CDS,Peve_00019304;2 20;16534 16554,-24.7,19,78.95%,84.21%,0.999909726776791,0.999909726776791,1,0.00855416971793915
301,peve-mir-100,Peve_00019413,CDS,Peve_00019413;2 20;8513 8535,-22.03,19,68.42%,73.68%,0.997277672715347,0.997277672715347,1,0.0469855010262438
302,peve-mir-100,Peve_00019614,CDS,Peve_00019614;2 19;21890 21911,-22.16,17,70.59%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971794441
303,peve-mir-100,Peve_00019725,CDS,Peve_00019725;2 13;5437 5458,-23.21,11,90.91%,90.91%,0.998585738294794,0.998585738294794,1,0.033861891113506
304,peve-mir-100,Peve_00020003,CDS,Peve_00020003;2 18;4141 4165,-23.86,19,73.68%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971794441
305,peve-mir-100,Peve_00020149,CDS,Peve_00020149;2 11;1212 1233,-20.6,9,88.89%,88.89%,0.99989178672184,0.99989178672184,1,0.00936567997820576
306,peve-mir-100,Peve_00020151,CDS,Peve_00020151;2 21;2151 2179,-23.56,26,65.38%,69.23%,0.999909726776791,0.999909726776791,1,0.00855416971793915
307,peve-mir-100,Peve_00020080,CDS,Peve_00020080;2 21;6446 6471,-23.49,23,60.87%,73.91%,0.999909726776791,0.999909726776791,1,0.00855416971793389
308,peve-mir-100,Peve_00013358,CDS,Peve_00013358;2 17;2104 2126,-20.85,16,75.00%,75.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
309,peve-mir-100,Peve_00020266,CDS,Peve_00020266;2 12;6532 6552,-20.76,10,90.00%,90.00%,0.999582569792977,0.999582569792977,1,0.0183951005418645
