taxid	gene_id	gene_symbol	GOID	evidence
apul	FUN_002331	FUN_002331	GO:0000922	SwissProt
apul	FUN_002333	FUN_002333	GO:0000922	SwissProt
apul	FUN_002335	FUN_002335	GO:0005737	SwissProt
apul	FUN_002337	FUN_002337	GO:0000922	SwissProt
apul	FUN_002339	FUN_002339	GO:0000922	SwissProt
apul	FUN_002340	FUN_002340	GO:0000922	SwissProt
apul	FUN_002341	FUN_002341	GO:0000922	SwissProt
apul	FUN_002345	FUN_002345	GO:0000922	SwissProt
apul	FUN_002346	FUN_002346	GO:0005737	SwissProt
apul	FUN_002351	FUN_002351	GO:0003964	SwissProt
apul	FUN_002405	FUN_002405	GO:0004508	SwissProt
apul	FUN_002424	FUN_002424	GO:0003676	SwissProt
apul	FUN_002432	FUN_002432	GO:0000943	SwissProt
apul	FUN_002433	FUN_002433	GO:0003723	SwissProt
apul	FUN_002435	FUN_002435	GO:0005524	SwissProt
apul	FUN_002450	FUN_002450	GO:0000922	SwissProt
apul	FUN_002454	FUN_002454	GO:0000082	SwissProt
apul	FUN_002456	FUN_002456	GO:0002020	SwissProt
apul	FUN_002457	FUN_002457	GO:0002020	SwissProt
apul	FUN_002463	FUN_002463	GO:0000785	SwissProt
apul	FUN_002465	FUN_002465	GO:0004844	SwissProt
apul	FUN_002469	FUN_002469	GO:0000139	SwissProt
apul	FUN_002471	FUN_002471	GO:0000139	SwissProt
apul	FUN_002474	FUN_002474	GO:0005737	SwissProt
apul	FUN_002476	FUN_002476	GO:0003964	SwissProt
apul	FUN_002477	FUN_002477	GO:0003676	SwissProt
apul	FUN_002506	FUN_002506	GO:0005737	SwissProt
apul	FUN_002508	FUN_002508	GO:0004842	SwissProt
apul	FUN_002555	FUN_002555	GO:0002218	SwissProt
apul	FUN_002574	FUN_002574	GO:0002218	SwissProt
apul	FUN_002578	FUN_002578	GO:0001516	SwissProt
apul	FUN_002579	FUN_002579	GO:0001516	SwissProt
apul	FUN_002581	FUN_002581	GO:0005524	SwissProt
apul	FUN_002584	FUN_002584	GO:0003964	SwissProt
apul	FUN_002608	FUN_002608	GO:0003824	SwissProt
apul	FUN_002644	FUN_002644	GO:0003824	SwissProt
apul	FUN_002667	FUN_002667	GO:0004867	SwissProt
apul	FUN_002671	FUN_002671	GO:0016020	SwissProt
apul	FUN_002672	FUN_002672	GO:0016020	SwissProt
apul	FUN_002675	FUN_002675	GO:0016020	SwissProt
apul	FUN_002683	FUN_002683	GO:0003964	SwissProt
apul	FUN_002697	FUN_002697	GO:0003858	SwissProt
apul	FUN_002718	FUN_002718	GO:0032418	SwissProt
apul	FUN_002722	FUN_002722	GO:0000978	SwissProt
apul	FUN_002723	FUN_002723	GO:0005829	SwissProt
apul	FUN_002736	FUN_002736	GO:0000943	SwissProt
apul	FUN_002753	FUN_002753	GO:0003824	SwissProt
apul	FUN_002754	FUN_002754	GO:0003824	SwissProt
apul	FUN_002757	FUN_002757	GO:0003824	SwissProt
apul	FUN_002806	FUN_002806	GO:0000122	SwissProt
apul	FUN_002810	FUN_002810	GO:0001736	SwissProt
apul	FUN_002813	FUN_002813	GO:0000278	SwissProt
apul	FUN_002814	FUN_002814	GO:0004930	SwissProt
apul	FUN_002815	FUN_002815	GO:0000922	SwissProt
apul	FUN_002816	FUN_002816	GO:0000922	SwissProt
apul	FUN_002817	FUN_002817	GO:0000922	SwissProt
apul	FUN_002821	FUN_002821	GO:0005576	SwissProt
apul	FUN_002829	FUN_002829	GO:0000922	SwissProt
apul	FUN_002830	FUN_002830	GO:0000922	SwissProt
apul	FUN_002837	FUN_002837	GO:0000922	SwissProt
apul	FUN_002838	FUN_002838	GO:0003964	SwissProt
apul	FUN_002861	FUN_002861	GO:0000922	SwissProt
apul	FUN_002863	FUN_002863	GO:0003824	SwissProt
apul	FUN_002868	FUN_002868	GO:0001945	SwissProt
apul	FUN_003165	FUN_003165	GO:0000151	SwissProt
apul	FUN_003186	FUN_003186	GO:0000786	SwissProt
apul	FUN_003195	FUN_003195	GO:0000786	SwissProt
apul	FUN_003340	FUN_003340	GO:0000786	SwissProt
apul	FUN_003450	FUN_003450	GO:0005783	SwissProt
apul	FUN_003453	FUN_003453	GO:0016491	SwissProt
apul	FUN_003568	FUN_003568	GO:0047869	SwissProt
apul	FUN_003569	FUN_003569	GO:0047869	SwissProt
apul	FUN_003585	FUN_003585	GO:0003964	SwissProt
apul	FUN_003619	FUN_003619	GO:0001867	SwissProt
apul	FUN_003627	FUN_003627	GO:0001664	SwissProt
apul	FUN_003629	FUN_003629	GO:0001867	SwissProt
apul	FUN_003685	FUN_003685	GO:0008061	SwissProt
apul	FUN_003686	FUN_003686	GO:0001867	SwissProt
apul	FUN_003712	FUN_003712	GO:0003723	SwissProt
apul	FUN_003713	FUN_003713	GO:0004222	SwissProt
apul	FUN_003716	FUN_003716	GO:0005737	SwissProt
apul	FUN_003718	FUN_003718	GO:0003964	SwissProt
apul	FUN_003720	FUN_003720	GO:0001867	SwissProt
apul	FUN_003721	FUN_003721	GO:0001867	SwissProt
apul	FUN_003778	FUN_003778	GO:0003677	SwissProt
apul	FUN_003797	FUN_003797	GO:0001867	SwissProt
apul	FUN_003806	FUN_003806	GO:0001867	SwissProt
apul	FUN_003807	FUN_003807	GO:0001664	SwissProt
apul	FUN_003818	FUN_003818	GO:0001664	SwissProt
apul	FUN_003843	FUN_003843	GO:0005739	SwissProt
apul	FUN_003852	FUN_003852	GO:0000506	SwissProt
apul	FUN_003856	FUN_003856	GO:0004609	SwissProt
apul	FUN_003857	FUN_003857	GO:0004609	SwissProt
apul	FUN_003859	FUN_003859	GO:0004609	SwissProt
apul	FUN_003861	FUN_003861	GO:0004609	SwissProt
apul	FUN_003863	FUN_003863	GO:0004609	SwissProt
apul	FUN_003867	FUN_003867	GO:0004609	SwissProt
apul	FUN_003868	FUN_003868	GO:0004609	SwissProt
apul	FUN_003869	FUN_003869	GO:0004609	SwissProt
apul	FUN_003871	FUN_003871	GO:0004609	SwissProt
apul	FUN_003874	FUN_003874	GO:0004609	SwissProt
apul	FUN_003875	FUN_003875	GO:0004609	SwissProt
apul	FUN_003876	FUN_003876	GO:0004609	SwissProt
apul	FUN_003885	FUN_003885	GO:0000287	SwissProt
apul	FUN_003887	FUN_003887	GO:0001669	SwissProt
apul	FUN_003889	FUN_003889	GO:0005576	SwissProt
apul	FUN_003890	FUN_003890	GO:0005576	SwissProt
apul	FUN_003891	FUN_003891	GO:0005576	SwissProt
apul	FUN_003892	FUN_003892	GO:0005576	SwissProt
apul	FUN_003894	FUN_003894	GO:0004134	SwissProt
apul	FUN_003896	FUN_003896	GO:0003723	SwissProt
apul	FUN_003902	FUN_003902	GO:0001867	SwissProt
apul	FUN_003928	FUN_003928	GO:0003824	SwissProt
apul	FUN_003978	FUN_003978	GO:0000794	SwissProt
apul	FUN_003988	FUN_003988	GO:0004930	SwissProt
apul	FUN_003989	FUN_003989	GO:0000922	SwissProt
apul	FUN_003990	FUN_003990	GO:0006397	SwissProt
apul	FUN_003991	FUN_003991	GO:0000287	SwissProt
apul	FUN_003997	FUN_003997	GO:0004930	SwissProt
apul	FUN_004001	FUN_004001	GO:0004181	SwissProt
apul	FUN_004002	FUN_004002	GO:0004181	SwissProt
apul	FUN_004003	FUN_004003	GO:0000122	SwissProt
apul	FUN_004010	FUN_004010	GO:0003723	SwissProt
apul	FUN_004016	FUN_004016	GO:0005886	SwissProt
apul	FUN_004017	FUN_004017	GO:0005737	SwissProt
apul	FUN_004038	FUN_004038	GO:0005794	SwissProt
apul	FUN_004040	FUN_004040	GO:0000289	SwissProt
apul	FUN_004056	FUN_004056	GO:0003824	SwissProt
apul	FUN_004057	FUN_004057	GO:0000122	SwissProt
apul	FUN_004062	FUN_004062	GO:0000794	SwissProt
apul	FUN_004073	FUN_004073	GO:0004930	SwissProt
apul	FUN_004083	FUN_004083	GO:0004177	SwissProt
apul	FUN_004084	FUN_004084	GO:0005886	SwissProt
apul	FUN_004090	FUN_004090	GO:0005576	SwissProt
apul	FUN_004091	FUN_004091	GO:0005576	SwissProt
apul	FUN_004093	FUN_004093	GO:0004252	SwissProt
apul	FUN_004096	FUN_004096	GO:0000122	SwissProt
apul	FUN_004100	FUN_004100	GO:0004435	SwissProt
apul	FUN_004108	FUN_004108	GO:0005737	SwissProt
apul	FUN_004110	FUN_004110	GO:0005737	SwissProt
apul	FUN_004114	FUN_004114	GO:0000287	SwissProt
apul	FUN_004117	FUN_004117	GO:0000724	SwissProt
apul	FUN_004120	FUN_004120	GO:0005737	SwissProt
apul	FUN_004121	FUN_004121	GO:0005886	SwissProt
apul	FUN_004127	FUN_004127	GO:0000978	SwissProt
apul	FUN_004143	FUN_004143	GO:0002175	SwissProt
apul	FUN_004152	FUN_004152	GO:0000902	SwissProt
apul	FUN_004157	FUN_004157	GO:0000922	SwissProt
apul	FUN_004158	FUN_004158	GO:0004096	SwissProt
apul	FUN_004160	FUN_004160	GO:0003964	SwissProt
apul	FUN_004164	FUN_004164	GO:0005634	SwissProt
apul	FUN_004171	FUN_004171	GO:0000139	SwissProt
apul	FUN_004174	FUN_004174	GO:0004725	SwissProt
apul	FUN_004206	FUN_004206	GO:0005829	SwissProt
apul	FUN_004207	FUN_004207	GO:0003723	SwissProt
apul	FUN_004208	FUN_004208	GO:0005539	SwissProt
apul	FUN_004209	FUN_004209	GO:0005634	SwissProt
apul	FUN_004210	FUN_004210	GO:0000932	SwissProt
apul	FUN_004211	FUN_004211	GO:0005737	SwissProt
apul	FUN_004223	FUN_004223	GO:0005634	SwissProt
apul	FUN_004225	FUN_004225	GO:0000287	SwissProt
apul	FUN_004235	FUN_004235	GO:0005615	SwissProt
apul	FUN_004236	FUN_004236	GO:0000139	SwissProt
apul	FUN_004247	FUN_004247	GO:0002790	SwissProt
apul	FUN_004248	FUN_004248	GO:0003964	SwissProt
apul	FUN_004251	FUN_004251	GO:0004485	SwissProt
apul	FUN_004254	FUN_004254	GO:0000151	SwissProt
apul	FUN_004270	FUN_004270	GO:0005739	SwissProt
apul	FUN_004279	FUN_004279	GO:0000210	SwissProt
apul	FUN_004284	FUN_004284	GO:0005886	SwissProt
apul	FUN_004286	FUN_004286	GO:0005730	SwissProt
apul	FUN_004290	FUN_004290	GO:0001503	SwissProt
apul	FUN_004292	FUN_004292	GO:0000139	SwissProt
apul	FUN_004298	FUN_004298	GO:0003924	SwissProt
apul	FUN_004299	FUN_004299	GO:0003016	SwissProt
apul	FUN_004300	FUN_004300	GO:0003924	SwissProt
apul	FUN_004301	FUN_004301	GO:0003016	SwissProt
apul	FUN_004302	FUN_004302	GO:0005524	SwissProt
apul	FUN_004303	FUN_004303	GO:0004180	SwissProt
apul	FUN_004304	FUN_004304	GO:0004177	SwissProt
apul	FUN_004305	FUN_004305	GO:0004180	SwissProt
apul	FUN_004312	FUN_004312	GO:0001649	SwissProt
apul	FUN_004321	FUN_004321	GO:0005509	SwissProt
apul	FUN_004331	FUN_004331	GO:0005096	SwissProt
apul	FUN_004332	FUN_004332	GO:0000226	SwissProt
apul	FUN_004335	FUN_004335	GO:0005249	SwissProt
apul	FUN_004337	FUN_004337	GO:0005249	SwissProt
apul	FUN_004339	FUN_004339	GO:0000122	SwissProt
apul	FUN_004343	FUN_004343	GO:0000398	SwissProt
apul	FUN_004344	FUN_004344	GO:0000082	SwissProt
apul	FUN_004346	FUN_004346	GO:0004674	SwissProt
apul	FUN_004356	FUN_004356	GO:0005654	SwissProt
apul	FUN_004359	FUN_004359	GO:0005789	SwissProt
apul	FUN_004373	FUN_004373	GO:0001960	SwissProt
apul	FUN_004375	FUN_004375	GO:0000176	SwissProt
apul	FUN_004376	FUN_004376	GO:0005634	SwissProt
apul	FUN_004406	FUN_004406	GO:0003723	SwissProt
apul	FUN_004407	FUN_004407	GO:0004674	SwissProt
apul	FUN_004422	FUN_004422	GO:0000033	SwissProt
apul	FUN_004423	FUN_004423	GO:0000122	SwissProt
apul	FUN_004424	FUN_004424	GO:0004890	SwissProt
apul	FUN_004427	FUN_004427	GO:0005249	SwissProt
apul	FUN_004431	FUN_004431	GO:0000139	SwissProt
apul	FUN_004432	FUN_004432	GO:0000139	SwissProt
apul	FUN_004436	FUN_004436	GO:0001650	SwissProt
apul	FUN_004441	FUN_004441	GO:0003924	SwissProt
apul	FUN_004447	FUN_004447	GO:0004197	SwissProt
apul	FUN_004448	FUN_004448	GO:0005783	SwissProt
apul	FUN_004455	FUN_004455	GO:0004252	SwissProt
apul	FUN_004461	FUN_004461	GO:0003729	SwissProt
apul	FUN_004465	FUN_004465	GO:0000082	SwissProt
apul	FUN_004467	FUN_004467	GO:0005654	SwissProt
apul	FUN_004470	FUN_004470	GO:0004175	SwissProt
apul	FUN_004471	FUN_004471	GO:0005737	SwissProt
apul	FUN_004472	FUN_004472	GO:0005654	SwissProt
apul	FUN_004483	FUN_004483	GO:0004890	SwissProt
apul	FUN_004484	FUN_004484	GO:0003677	SwissProt
apul	FUN_004499	FUN_004499	GO:0005886	SwissProt
apul	FUN_004501	FUN_004501	GO:0000462	SwissProt
apul	FUN_004506	FUN_004506	GO:0001917	SwissProt
apul	FUN_004508	FUN_004508	GO:0000272	SwissProt
apul	FUN_004510	FUN_004510	GO:0000132	SwissProt
apul	FUN_004512	FUN_004512	GO:0000086	SwissProt
apul	FUN_004519	FUN_004519	GO:0005249	SwissProt
apul	FUN_004546	FUN_004546	GO:0003723	SwissProt
apul	FUN_004550	FUN_004550	GO:0004930	SwissProt
apul	FUN_004552	FUN_004552	GO:0004930	SwissProt
apul	FUN_004556	FUN_004556	GO:0004693	SwissProt
apul	FUN_004568	FUN_004568	GO:0005524	SwissProt
apul	FUN_004573	FUN_004573	GO:0004508	SwissProt
apul	FUN_004575	FUN_004575	GO:0000122	SwissProt
apul	FUN_004576	FUN_004576	GO:0004842	SwissProt
apul	FUN_004581	FUN_004581	GO:0004829	SwissProt
apul	FUN_004601	FUN_004601	GO:0000922	SwissProt
apul	FUN_004603	FUN_004603	GO:0005044	SwissProt
apul	FUN_004605	FUN_004605	GO:0003964	SwissProt
apul	FUN_004611	FUN_004611	GO:0000226	SwissProt
apul	FUN_004616	FUN_004616	GO:0005764	SwissProt
apul	FUN_004620	FUN_004620	GO:0005764	SwissProt
apul	FUN_004625	FUN_004625	GO:0000722	SwissProt
apul	FUN_004630	FUN_004630	GO:0005576	SwissProt
apul	FUN_004633	FUN_004633	GO:0000139	SwissProt
apul	FUN_004634	FUN_004634	GO:0000139	SwissProt
apul	FUN_004635	FUN_004635	GO:0000139	SwissProt
apul	FUN_004640	FUN_004640	GO:0003964	SwissProt
apul	FUN_004643	FUN_004643	GO:0000977	SwissProt
apul	FUN_004646	FUN_004646	GO:0001503	SwissProt
apul	FUN_004647	FUN_004647	GO:0000122	SwissProt
apul	FUN_004648	FUN_004648	GO:0000122	SwissProt
apul	FUN_004657	FUN_004657	GO:0001917	SwissProt
apul	FUN_004686	FUN_004686	GO:0005509	SwissProt
apul	FUN_004694	FUN_004694	GO:0001503	SwissProt
apul	FUN_004713	FUN_004713	GO:0004993	SwissProt
apul	FUN_004716	FUN_004716	GO:0003677	SwissProt
apul	FUN_004720	FUN_004720	GO:0000184	SwissProt
apul	FUN_004735	FUN_004735	GO:0000786	SwissProt
apul	FUN_004737	FUN_004737	GO:0000139	SwissProt
apul	FUN_004739	FUN_004739	GO:0006915	SwissProt
apul	FUN_004740	FUN_004740	GO:0003924	SwissProt
apul	FUN_004751	FUN_004751	GO:0004029	SwissProt
apul	FUN_004759	FUN_004759	GO:0003677	SwissProt
apul	FUN_004770	FUN_004770	GO:0000786	SwissProt
apul	FUN_004771	FUN_004771	GO:0000786	SwissProt
apul	FUN_004772	FUN_004772	GO:0000786	SwissProt
apul	FUN_004776	FUN_004776	GO:0001650	SwissProt
apul	FUN_004780	FUN_004780	GO:0003746	SwissProt
apul	FUN_004781	FUN_004781	GO:0000082	SwissProt
apul	FUN_004786	FUN_004786	GO:0004674	SwissProt
apul	FUN_004791	FUN_004791	GO:0001701	SwissProt
apul	FUN_004798	FUN_004798	GO:0000272	SwissProt
apul	FUN_004805	FUN_004805	GO:0004674	SwissProt
apul	FUN_004808	FUN_004808	GO:0016020	SwissProt
apul	FUN_004809	FUN_004809	GO:0004675	SwissProt
apul	FUN_004812	FUN_004812	GO:0016020	SwissProt
apul	FUN_004813	FUN_004813	GO:0016020	SwissProt
apul	FUN_004814	FUN_004814	GO:0004675	SwissProt
apul	FUN_004817	FUN_004817	GO:0005783	SwissProt
apul	FUN_004833	FUN_004833	GO:0001917	SwissProt
apul	FUN_004838	FUN_004838	GO:0001540	SwissProt
apul	FUN_004840	FUN_004840	GO:0004888	SwissProt
apul	FUN_004841	FUN_004841	GO:0005231	SwissProt
apul	FUN_004842	FUN_004842	GO:0001540	SwissProt
apul	FUN_004845	FUN_004845	GO:0004888	SwissProt
apul	FUN_004852	FUN_004852	GO:0005737	SwissProt
apul	FUN_004853	FUN_004853	GO:0002063	SwissProt
apul	FUN_004855	FUN_004855	GO:0002244	SwissProt
apul	FUN_004860	FUN_004860	GO:0003950	SwissProt
apul	FUN_004862	FUN_004862	GO:0000026	SwissProt
apul	FUN_004867	FUN_004867	GO:0001666	SwissProt
apul	FUN_004870	FUN_004870	GO:0001786	SwissProt
apul	FUN_004871	FUN_004871	GO:0004222	SwissProt
apul	FUN_004887	FUN_004887	GO:0002040	SwissProt
apul	FUN_004892	FUN_004892	GO:0005385	SwissProt
apul	FUN_004895	FUN_004895	GO:0004672	SwissProt
apul	FUN_004896	FUN_004896	GO:0004725	SwissProt
apul	FUN_004898	FUN_004898	GO:0000287	SwissProt
apul	FUN_004900	FUN_004900	GO:0002020	SwissProt
apul	FUN_004908	FUN_004908	GO:0004081	SwissProt
apul	FUN_004913	FUN_004913	GO:0000049	SwissProt
apul	FUN_004917	FUN_004917	GO:0000785	SwissProt
apul	FUN_004918	FUN_004918	GO:0000122	SwissProt
apul	FUN_004921	FUN_004921	GO:0000978	SwissProt
apul	FUN_004927	FUN_004927	GO:0000978	SwissProt
apul	FUN_004949	FUN_004949	GO:0000981	SwissProt
apul	FUN_004973	FUN_004973	GO:0000724	SwissProt
apul	FUN_004985	FUN_004985	GO:0005737	SwissProt
apul	FUN_004989	FUN_004989	GO:0000502	SwissProt
apul	FUN_004990	FUN_004990	GO:0003746	SwissProt
apul	FUN_005003	FUN_005003	GO:0002218	SwissProt
apul	FUN_005004	FUN_005004	GO:0002218	SwissProt
apul	FUN_005030	FUN_005030	GO:0003677	SwissProt
apul	FUN_005032	FUN_005032	GO:0000775	SwissProt
apul	FUN_005036	FUN_005036	GO:0000978	SwissProt
apul	FUN_005040	FUN_005040	GO:0005759	SwissProt
apul	FUN_005042	FUN_005042	GO:0005759	SwissProt
apul	FUN_005051	FUN_005051	GO:0005576	SwissProt
apul	FUN_005053	FUN_005053	GO:0003723	SwissProt
apul	FUN_005056	FUN_005056	GO:0003677	SwissProt
apul	FUN_005057	FUN_005057	GO:0002026	SwissProt
apul	FUN_005074	FUN_005074	GO:0008218	SwissProt
apul	FUN_005075	FUN_005075	GO:0008218	SwissProt
apul	FUN_005079	FUN_005079	GO:0008218	SwissProt
apul	FUN_005080	FUN_005080	GO:0008218	SwissProt
apul	FUN_005083	FUN_005083	GO:0008218	SwissProt
apul	FUN_005087	FUN_005087	GO:0008218	SwissProt
apul	FUN_005090	FUN_005090	GO:0003964	SwissProt
apul	FUN_005102	FUN_005102	GO:0003677	SwissProt
apul	FUN_005108	FUN_005108	GO:0005886	SwissProt
apul	FUN_005113	FUN_005113	GO:0003676	SwissProt
apul	FUN_005115	FUN_005115	GO:0001917	SwissProt
apul	FUN_005118	FUN_005118	GO:0000139	SwissProt
apul	FUN_005120	FUN_005120	GO:0002181	SwissProt
apul	FUN_005123	FUN_005123	GO:0006699	SwissProt
apul	FUN_005129	FUN_005129	GO:0008953	SwissProt
apul	FUN_005131	FUN_005131	GO:0008953	SwissProt
apul	FUN_005132	FUN_005132	GO:0003873	SwissProt
apul	FUN_005133	FUN_005133	GO:0004674	SwissProt
apul	FUN_005154	FUN_005154	GO:0004930	SwissProt
apul	FUN_005159	FUN_005159	GO:0000785	SwissProt
apul	FUN_005163	FUN_005163	GO:0003723	SwissProt
apul	FUN_005173	FUN_005173	GO:0000122	SwissProt
apul	FUN_005175	FUN_005175	GO:0001707	SwissProt
apul	FUN_005176	FUN_005176	GO:0001503	SwissProt
apul	FUN_005177	FUN_005177	GO:0005085	SwissProt
apul	FUN_005178	FUN_005178	GO:0005634	SwissProt
apul	FUN_005182	FUN_005182	GO:0005044	SwissProt
apul	FUN_005185	FUN_005185	GO:0005044	SwissProt
apul	FUN_005197	FUN_005197	GO:0005542	SwissProt
apul	FUN_005198	FUN_005198	GO:0000943	SwissProt
apul	FUN_005199	FUN_005199	GO:0000724	SwissProt
apul	FUN_005200	FUN_005200	GO:0000139	SwissProt
apul	FUN_005215	FUN_005215	GO:0000287	SwissProt
apul	FUN_005216	FUN_005216	GO:0004940	SwissProt
apul	FUN_005220	FUN_005220	GO:0000122	SwissProt
apul	FUN_005223	FUN_005223	GO:0003924	SwissProt
apul	FUN_005230	FUN_005230	GO:0005813	SwissProt
apul	FUN_005234	FUN_005234	GO:0003964	SwissProt
apul	FUN_005239	FUN_005239	GO:0000375	SwissProt
apul	FUN_005244	FUN_005244	GO:0007035	SwissProt
apul	FUN_005249	FUN_005249	GO:0000122	SwissProt
apul	FUN_005251	FUN_005251	GO:0000002	SwissProt
apul	FUN_005260	FUN_005260	GO:0003677	SwissProt
apul	FUN_005262	FUN_005262	GO:0003677	SwissProt
apul	FUN_005264	FUN_005264	GO:0003677	SwissProt
apul	FUN_005276	FUN_005276	GO:0000922	SwissProt
apul	FUN_005282	FUN_005282	GO:0000922	SwissProt
apul	FUN_005285	FUN_005285	GO:0000922	SwissProt
apul	FUN_005292	FUN_005292	GO:0000922	SwissProt
apul	FUN_005296	FUN_005296	GO:0000922	SwissProt
apul	FUN_005297	FUN_005297	GO:0000922	SwissProt
apul	FUN_005307	FUN_005307	GO:0005524	SwissProt
apul	FUN_005313	FUN_005313	GO:0003714	SwissProt
apul	FUN_005316	FUN_005316	GO:0000398	SwissProt
apul	FUN_005320	FUN_005320	GO:0000122	SwissProt
apul	FUN_005322	FUN_005322	GO:0000122	SwissProt
apul	FUN_005323	FUN_005323	GO:0000122	SwissProt
apul	FUN_005324	FUN_005324	GO:0005634	SwissProt
apul	FUN_005327	FUN_005327	GO:0000122	SwissProt
apul	FUN_005329	FUN_005329	GO:0000122	SwissProt
apul	FUN_005330	FUN_005330	GO:0000122	SwissProt
apul	FUN_005332	FUN_005332	GO:0005737	SwissProt
apul	FUN_005351	FUN_005351	GO:0001518	SwissProt
apul	FUN_005352	FUN_005352	GO:0001518	SwissProt
apul	FUN_005355	FUN_005355	GO:0003697	SwissProt
apul	FUN_005356	FUN_005356	GO:0016787	SwissProt
apul	FUN_005363	FUN_005363	GO:0005634	SwissProt
apul	FUN_005365	FUN_005365	GO:0003735	SwissProt
apul	FUN_005372	FUN_005372	GO:0005524	SwissProt
apul	FUN_005380	FUN_005380	GO:0005524	SwissProt
apul	FUN_005381	FUN_005381	GO:0000082	SwissProt
apul	FUN_005390	FUN_005390	GO:0003676	SwissProt
apul	FUN_005454	FUN_005454	GO:0000413	SwissProt
apul	FUN_005455	FUN_005455	GO:0000943	SwissProt
apul	FUN_005467	FUN_005467	GO:0004714	SwissProt
apul	FUN_005479	FUN_005479	GO:0000281	SwissProt
apul	FUN_005495	FUN_005495	GO:0000786	SwissProt
apul	FUN_005696	FUN_005696	GO:0003824	SwissProt
apul	FUN_005718	FUN_005718	GO:0003824	SwissProt
apul	FUN_005720	FUN_005720	GO:0000943	SwissProt
apul	FUN_005722	FUN_005722	GO:0000086	SwissProt
apul	FUN_005725	FUN_005725	GO:0005634	SwissProt
apul	FUN_005730	FUN_005730	GO:0002116	SwissProt
apul	FUN_005739	FUN_005739	GO:0005576	SwissProt
apul	FUN_005740	FUN_005740	GO:0005576	SwissProt
apul	FUN_005741	FUN_005741	GO:0005576	SwissProt
apul	FUN_005742	FUN_005742	GO:0005576	SwissProt
apul	FUN_005748	FUN_005748	GO:0003676	SwissProt
apul	FUN_005753	FUN_005753	GO:0000028	SwissProt
apul	FUN_005808	FUN_005808	GO:0004197	SwissProt
apul	FUN_005811	FUN_005811	GO:0003341	SwissProt
apul	FUN_005812	FUN_005812	GO:0003341	SwissProt
apul	FUN_005813	FUN_005813	GO:0005524	SwissProt
apul	FUN_005815	FUN_005815	GO:0000423	SwissProt
apul	FUN_005821	FUN_005821	GO:0004198	SwissProt
apul	FUN_005822	FUN_005822	GO:0003677	SwissProt
apul	FUN_005832	FUN_005832	GO:0005102	SwissProt
apul	FUN_005856	FUN_005856	GO:0004842	SwissProt
apul	FUN_005878	FUN_005878	GO:0000064	SwissProt
apul	FUN_005879	FUN_005879	GO:0004735	SwissProt
apul	FUN_005881	FUN_005881	GO:0004735	SwissProt
apul	FUN_005896	FUN_005896	GO:0003964	SwissProt
apul	FUN_005899	FUN_005899	GO:0000978	SwissProt
apul	FUN_005901	FUN_005901	GO:0000902	SwissProt
apul	FUN_005906	FUN_005906	GO:0005388	SwissProt
apul	FUN_005907	FUN_005907	GO:0005388	SwissProt
apul	FUN_005908	FUN_005908	GO:0005388	SwissProt
apul	FUN_005909	FUN_005909	GO:0005737	SwissProt
apul	FUN_005913	FUN_005913	GO:0000398	SwissProt
apul	FUN_005914	FUN_005914	GO:0002181	SwissProt
apul	FUN_005915	FUN_005915	GO:0015175	SwissProt
apul	FUN_005923	FUN_005923	GO:0005298	SwissProt
apul	FUN_005970	FUN_005970	GO:0000166	SwissProt
apul	FUN_005973	FUN_005973	GO:0004930	SwissProt
apul	FUN_005974	FUN_005974	GO:0001653	SwissProt
apul	FUN_005982	FUN_005982	GO:0004930	SwissProt
apul	FUN_005987	FUN_005987	GO:0004930	SwissProt
apul	FUN_005989	FUN_005989	GO:0005506	SwissProt
apul	FUN_005992	FUN_005992	GO:0003943	SwissProt
apul	FUN_005993	FUN_005993	GO:0001996	SwissProt
apul	FUN_005995	FUN_005995	GO:0097602	SwissProt
apul	FUN_005996	FUN_005996	GO:0003676	SwissProt
apul	FUN_005997	FUN_005997	GO:0004565	SwissProt
apul	FUN_005998	FUN_005998	GO:0004565	SwissProt
apul	FUN_005999	FUN_005999	GO:0001764	SwissProt
apul	FUN_006000	FUN_006000	GO:0004044	SwissProt
apul	FUN_006001	FUN_006001	GO:0004638	SwissProt
apul	FUN_006002	FUN_006002	GO:0004312	SwissProt
apul	FUN_006007	FUN_006007	GO:0000287	SwissProt
apul	FUN_006008	FUN_006008	GO:0000209	SwissProt
apul	FUN_006040	FUN_006040	GO:0001696	SwissProt
apul	FUN_006071	FUN_006071	GO:0003676	SwissProt
apul	FUN_006107	FUN_006107	GO:0000122	SwissProt
apul	FUN_006114	FUN_006114	GO:0005886	SwissProt
apul	FUN_006124	FUN_006124	GO:0003824	SwissProt
apul	FUN_006127	FUN_006127	GO:0000786	SwissProt
apul	FUN_006135	FUN_006135	GO:0004252	SwissProt
apul	FUN_006140	FUN_006140	GO:0004252	SwissProt
apul	FUN_006148	FUN_006148	GO:0005576	SwissProt
apul	FUN_006149	FUN_006149	GO:0004252	SwissProt
apul	FUN_006163	FUN_006163	GO:0000346	SwissProt
apul	FUN_006165	FUN_006165	GO:0005509	SwissProt
apul	FUN_006166	FUN_006166	GO:0000002	SwissProt
apul	FUN_006168	FUN_006168	GO:0000049	SwissProt
apul	FUN_006171	FUN_006171	GO:0000002	SwissProt
apul	FUN_006172	FUN_006172	GO:0001568	SwissProt
