sample73	sample79	sample82
Cluster_1058	534	0	0
Cluster_1059	1	20	62
Cluster_1060	41	47	116
Cluster_1061	33	27	48
Cluster_1062	3	110	25
Cluster_1063	53	33	21
Cluster_1064	51	121	117
Cluster_1065	1036	918	1395
Cluster_1066	3573	4374	4823
Cluster_1067	2	102	31
Cluster_1068	23	27	10
Cluster_1069	2	51	4
Cluster_1070	1	1	76
Cluster_1071	48	64	12
Cluster_1072	1	32	26
Cluster_1073	188	40	130
Cluster_1074	45	34	58
Cluster_1075	1941	515	1239
Cluster_1076	0	49	86
Cluster_1077	0	135	251
Cluster_1078	5	105	100
Cluster_1079	0	48	0
Cluster_1080	77	85	90
Cluster_1081	953	0	8
Cluster_1082	15	261	0
Cluster_1083	6	100	0
Cluster_1084	1	50	0
Cluster_1085	1	85	0
Cluster_1086	16	57	0
Cluster_1087	29	86	1
Cluster_1088	54	49	23
Cluster_1089	1827	4212	4195
Cluster_1090	351	323	587
Cluster_1091	1484	97	3
Cluster_1092	69	140	18
Cluster_1093	41	21	49
Cluster_1094	1	11	201
Cluster_1095	56	3	2
Cluster_1096	0	2	166
Cluster_1097	0	44	0
Cluster_1098	47	0	0
Cluster_1099	90	77	138
Cluster_1100	63	0	6
Cluster_1101	107	119	152
Cluster_1102	340	160	145
Cluster_1103	7	104	74
Cluster_1104	12	77	46
Cluster_1105	19	0	112
Cluster_1106	33	0	25
Cluster_1107	14	59	4
Cluster_1108	721	967	684
Cluster_1109	102	159	199
Cluster_1110	421	577	773
Cluster_1111	13	6	27
Cluster_1112	406	350	927
Cluster_1113	16	29	40
Cluster_1114	874	952	1295
Cluster_1115	63	71	88
Cluster_1116	14	18	35
Cluster_1117	54	16	26
Cluster_1118	15	34	8
Cluster_1119	14	35	10
Cluster_1120	20	0	159
Cluster_1121	7960	5712	5409
Cluster_1122	26	19	31
Cluster_1123	90	39	77
Cluster_1124	7	30	29
Cluster_1125	1	26	46
Cluster_1126	95	62	105
Cluster_1127	147	76	24
Cluster_1128	8	69	6
Cluster_1129	0	3	169
Cluster_1130	0	885	0
Cluster_1131	112	49	45
Cluster_1132	34	7	0
Cluster_1133	39	13	18
Cluster_1134	19	47	139
Cluster_1135	0	2	88
Cluster_1136	2017	1814	3355
Cluster_1137	9	71	33
Cluster_1138	0	64	0
Cluster_1139	205	185	129
Cluster_1140	1339	888	834
Cluster_1141	228	112	244
Cluster_1142	50	29	52
Cluster_1143	439	212	464
Cluster_1144	41	22	14
Cluster_1145	12	31	82
Cluster_1146	1	92	255
Cluster_1147	2	294	0
Cluster_1148	20	30	27
Cluster_1149	1	99	17
Cluster_1150	1	106	16
Cluster_1151	1915	162	801
Cluster_1152	1113	313	344
Cluster_1153	3	32	114
Cluster_1154	1081	1840	2532
Cluster_1155	161	502	258
Cluster_1156	5	22	118
Cluster_1157	71	6	0
Cluster_1158	71	70	88
Cluster_1159	163	1752	779
Cluster_1160	0	1	3888
Cluster_1161	53	158	175
Cluster_1162	5	0	418
Cluster_1163	49	38	23
Cluster_1164	138	12	19
Cluster_1165	373	11	14
Cluster_1166	21	16	24
Cluster_1167	86625	64520	116691
Cluster_1168	31	22	18
Cluster_1169	17	21	9
Cluster_1170	54	0	0
Cluster_1171	278	0	0
Cluster_1172	68	67	6
Cluster_1173	327	247	479
Cluster_1174	92	29	44
Cluster_1175	108	22	53
Cluster_1176	22	25	22
Cluster_1177	16	203	116
Cluster_1178	1	4	57
Cluster_1179	0	8	179
Cluster_1180	67	1	101
Cluster_1181	129	0	83
Cluster_1182	57	11	30
Cluster_1183	7	193	18
Cluster_1184	22	14	74
Cluster_1185	102	1412	165
Cluster_1186	0	1037	5
Cluster_1187	2	3231	17
Cluster_1188	0	218	7
Cluster_1189	4	178	13
Cluster_1190	22	8	30
Cluster_1191	51	8	38
Cluster_1192	57	70	281
Cluster_1193	4	13	24
Cluster_1194	28	38	22
Cluster_1195	205	299	475
Cluster_1196	39	1	2
Cluster_1197	329	364	514
Cluster_1198	1	4	82
Cluster_1199	136	7	1194
Cluster_1200	1	57	9
Cluster_1201	142	3	1
Cluster_1202	66	25	8
Cluster_1203	15	16	32
Cluster_1204	696	1924	1073
Cluster_1205	176	2	2
Cluster_1206	257	0	368
Cluster_1207	90	150	365
Cluster_1208	76	122	1185
Cluster_1209	32	51	4
Cluster_1210	39	30	61
Cluster_1211	4	8	38
Cluster_1212	56	3	38
Cluster_1213	16	27	140
Cluster_1214	871	0	1436
Cluster_1215	106	0	0
Cluster_1216	15	2	163
Cluster_1217	19	20	73
Cluster_1218	0	8	165
Cluster_1219	1	60	0
Cluster_1220	57	10	23
Cluster_1221	76	6	36
Cluster_1222	35	17	109
Cluster_1223	49	36	196
Cluster_1224	11	53	25
Cluster_1225	19	19	11
Cluster_1226	241	108	407
Cluster_1227	90	47	14
Cluster_1228	51	3	12
Cluster_1229	40	42	76
Cluster_1230	90	159	106
Cluster_1231	999	896	2048
Cluster_1232	46	69	128
Cluster_1233	664	574	1127
Cluster_1234	361	367	377
Cluster_1235	758	840	1155
Cluster_1236	117	142	225
Cluster_1237	427	219	188
Cluster_1238	151	39	87
Cluster_1239	64	81	104
Cluster_1240	51727	7512	30185
Cluster_1241	183	147	653
Cluster_1242	158	194	384
Cluster_1243	3267	747	4734
Cluster_1244	27	35	41
Cluster_1245	61	40	64
Cluster_1246	182	228	398
Cluster_1247	1248	3129	1852
Cluster_1248	209	938	348
Cluster_1249	28	18	56
Cluster_1250	74	17	216
Cluster_1251	311	125	492
Cluster_1252	29	31	121
Cluster_1253	12	3	31
Cluster_1254	21	12	38
Cluster_1255	382	1012	239
Cluster_1256	12	53	46
Cluster_1257	2	566	32
Cluster_1258	71	97	95
Cluster_1259	71	62	59
Cluster_1260	74	81	146
Cluster_1261	84	697	2604
Cluster_1262	1255	3103	622
Cluster_1263	8	12	31
Cluster_1264	95	7	163
Cluster_1265	74	169	84
Cluster_1266	0	72	19
Cluster_1267	53	29	28
Cluster_1268	235	195	653
Cluster_1269	444	556	571
Cluster_1270	1640	11629	923
Cluster_1271	429	382	941
Cluster_1272	215	160	327
Cluster_1273	44	22	70
Cluster_1274	54	110	60
Cluster_1275	47	35	70
Cluster_1276	214	369	358
Cluster_1277	96	77	81
Cluster_1278	71	42	86
Cluster_1279	270	245	348
Cluster_1280	126	111	166
Cluster_1281	40	33	56
Cluster_1282	72	55	109
Cluster_1283	1177	832	1448
Cluster_1284	38	61	127
Cluster_1285	16	22	58
Cluster_1286	35	59	112
Cluster_1287	65	94	118
Cluster_1288	141	236	859
Cluster_1289	124	125	274
Cluster_1290	35	40	55
Cluster_1291	28	8084	5937
Cluster_1292	3	61	185
Cluster_1293	55	108	84
Cluster_1294	26	47	50
Cluster_1295	3	58	34
Cluster_1296	12	8	43
Cluster_1297	69	254	669
Cluster_1298	156	135	331
Cluster_1299	77	46	154
Cluster_1300	38	27	129
Cluster_1301	136	292	153
Cluster_1302	78	43	23
Cluster_1303	43	170	71
Cluster_1304	313	53	276
Cluster_1305	61	31	31
Cluster_1306	834	761	1896
Cluster_1307	30	41	127
Cluster_1308	369	35	749
Cluster_1309	9	26	43
Cluster_1310	35	53	139
Cluster_1311	54	51	205
Cluster_1312	84	638	209
Cluster_1313	2114	1326	4783
Cluster_1314	39	28	113
Cluster_1315	130	136	299
Cluster_1316	8	29	65
Cluster_1317	13	27	44
Cluster_1318	6	14	89
Cluster_1319	17	32	69
Cluster_1320	361	466	2356
Cluster_1321	32	27	48
Cluster_1322	21	36	80
Cluster_1323	51	45	172
Cluster_1324	297	2	598
Cluster_1325	253	136	592
Cluster_1326	28	34	149
Cluster_1327	1	18	83
Cluster_1328	662	2169	2166
Cluster_1329	8	3	36
Cluster_1330	32	113	73
Cluster_1331	81	3	37
Cluster_1332	213	17	55
Cluster_1333	0	0	139
Cluster_1334	56	4	9
Cluster_1335	78	95	72
Cluster_1336	98	136	132
Cluster_1337	33	77	88
Cluster_1338	37	36	59
Cluster_1339	0	2	223
Cluster_1340	38	59	57
Cluster_1341	0	14	47
Cluster_1342	19	27	1
Cluster_1343	1225	318	22
Cluster_1344	11	4	79
Cluster_1345	7125	5123	8
Cluster_1346	133	45	2
Cluster_1347	110	54	75
Cluster_1348	16	16	22
Cluster_1349	48	12	63
Cluster_1350	8	34	48
Cluster_1351	60	28	96
Cluster_1352	53	64	127
Cluster_1353	42	35	24
Cluster_1354	35	1	31
Cluster_1355	45	23	55
Cluster_1356	20	8	23
Cluster_1357	31	3	423
Cluster_1358	78	19	71
Cluster_1359	1120	862	1795
Cluster_1360	65	199	520
Cluster_1361	0	4	84
Cluster_1362	857	1791	2224
Cluster_1363	34	5	21
Cluster_1364	75	20	8
Cluster_1365	36	0	13
Cluster_1366	79	0	90
Cluster_1367	0	23	142
Cluster_1368	27	43	59
Cluster_1369	155	114	141
Cluster_1370	178	267	336
Cluster_1371	54	111	126
Cluster_1372	425	796	580
Cluster_1373	2	3	390
Cluster_1374	19	51	75
Cluster_1375	0	535	67
Cluster_1376	96	37	12
Cluster_1377	23	182	80
Cluster_1378	14	29	212
Cluster_1379	93	75	189
Cluster_1380	131	115	210
Cluster_1381	12	3	46
Cluster_1382	14	36	24
Cluster_1383	12	43	17
Cluster_1384	45	74	89
Cluster_1385	169	524	932
Cluster_1386	0	96	2
Cluster_1387	78	14	23
Cluster_1388	37	11	59
Cluster_1389	64	96	19
Cluster_1390	49	5	32
Cluster_1391	1172	2096	1025
Cluster_1392	26	36	20
Cluster_1393	13	25	117
Cluster_1394	7	75	119
Cluster_1395	16	28	38
Cluster_1396	8	329	29
Cluster_1397	1078	367	932
Cluster_1398	418	118	532
Cluster_1399	7	24	36
Cluster_1400	567	245	2641
Cluster_1401	41	26	38
Cluster_1402	91	74	86
Cluster_1403	286	204	279
Cluster_1404	20	38	44
Cluster_1405	0	2387	1063
Cluster_1406	140	155	198
Cluster_1407	77	61	73
Cluster_1408	11	44	25
Cluster_1409	59	53	443
Cluster_1410	83	253	239
Cluster_1411	37	56	167
Cluster_1412	54	92	96
Cluster_1413	89	52	85
Cluster_1414	0	13	38
Cluster_1415	24	36	74
Cluster_1416	71	45	130
Cluster_1417	8	4	49
Cluster_1418	2288	1677	1783
Cluster_1419	44	77	50
Cluster_1420	51	86	107
Cluster_1421	499	464	1279
Cluster_1422	170	501	469
Cluster_1423	22	6	72
Cluster_1424	1006	669	1010
Cluster_1425	13	28	146
Cluster_1426	36	38	50
Cluster_1427	21	51	28
Cluster_1428	8	77	11
Cluster_1429	128	138	223
Cluster_1430	138	155	221
Cluster_1431	3	72	69
Cluster_1432	50	39	39
Cluster_1433	18	57	31
Cluster_1434	26	34	35
Cluster_1435	182	277	298
Cluster_1436	11	13	45
Cluster_1437	20	31	37
Cluster_1438	87	145	207
Cluster_1439	134	99	343
Cluster_1440	58	139	124
Cluster_1441	10	28	49
Cluster_1442	513	803	1125
Cluster_1443	45	60	33
Cluster_1444	32378	7365	32178
Cluster_1445	972	17	941
Cluster_1446	3783	1221	3999
Cluster_1447	62	40	61
Cluster_1448	67	112	196
Cluster_1449	26	37	47
Cluster_1450	36	25	55
Cluster_1451	598	31	466
Cluster_1452	245	215	192
Cluster_1453	175	237	237
Cluster_1454	31	32	36
Cluster_1455	142	72	90
Cluster_1456	280	104	103
Cluster_1457	8	159	40
Cluster_1458	29	20	75
Cluster_1459	270	558	456
Cluster_1460	26	117	38
Cluster_1461	70	256	223
Cluster_1462	103	98	50
Cluster_1463	16	92	82
Cluster_1464	123	135	81
Cluster_1465	3	92	1
Cluster_1466	24	350	20
Cluster_1467	102	196	98
Cluster_1468	623	224	454
Cluster_1469	89	67	68
Cluster_1470	27	32	40
Cluster_1471	59	43	77
Cluster_1472	36	15	89
Cluster_1473	41	12	15
Cluster_1474	152	197	203
Cluster_1475	791	281	272
Cluster_1476	18	51	23
Cluster_1477	136	260	471
Cluster_1478	90	184	302
Cluster_1479	141	174	229
Cluster_1480	3132	6623	7238
Cluster_1481	1638	1364	26
Cluster_1482	27	40	42
Cluster_1483	16	84	67
Cluster_1484	60	96	105
Cluster_1485	128	190	188
Cluster_1486	47	49	56
Cluster_1487	120	166	167
Cluster_1488	23	30	43
Cluster_1489	245	374	443
Cluster_1490	205	333	351
Cluster_1491	599	1009	963
Cluster_1492	26	34	52
Cluster_1493	7265	5669	7717
Cluster_1494	143	184	284
Cluster_1495	23	41	48
Cluster_1496	123	258	97
Cluster_1497	14	37	34
Cluster_1498	37	48	51
Cluster_1499	33	40	45
Cluster_1500	108	253	171
Cluster_1501	32	48	33
Cluster_1502	31	56	50
Cluster_1503	78	135	106
Cluster_1504	2	0	148
Cluster_1505	8	0	42
Cluster_1506	175	1	119
Cluster_1507	1	18	28
Cluster_1508	51	109	52
Cluster_1509	138	152	96
Cluster_1510	0	47	0
Cluster_1511	40	15	1
Cluster_1512	267	420	402
Cluster_1513	122	100	171
Cluster_1514	8	22	31
Cluster_1515	4	47	0
Cluster_1516	0	15	44
Cluster_1517	1	28	63
Cluster_1518	135	35	24
Cluster_1519	42	24	79
Cluster_1520	0	86	1
Cluster_1521	6	18	17
Cluster_1522	95	741	312
Cluster_1523	15	556	15
Cluster_1524	4	140	96
Cluster_1525	0	111	12
Cluster_1526	148	238	468
Cluster_1527	68	293	235
Cluster_1528	112	131	166
Cluster_1529	1333	1122	1656
Cluster_1530	92	27	869
Cluster_1531	193	0	1
Cluster_1532	26	10	21
Cluster_1533	101	4	0
Cluster_1534	25	18	30
Cluster_1535	14	41	57
Cluster_1536	1	1	306
Cluster_1537	8	19	39
Cluster_1538	1	10	45
Cluster_1539	1	30	51
Cluster_1540	79	54	206
Cluster_1541	7	11	30
Cluster_1542	27	0	49
Cluster_1543	56	289	238
Cluster_1544	18	13	11
Cluster_1545	78	64	254
Cluster_1546	154	175	562
Cluster_1547	14	22	43
Cluster_1548	375	257	155
Cluster_1549	865	534	465
Cluster_1550	0	84	85
Cluster_1551	38	53	2
Cluster_1552	33	2	6
Cluster_1553	11	39	52
Cluster_1554	2	42	39
Cluster_1555	254	0	0
Cluster_1556	99	21	77
Cluster_1557	186	10	38
Cluster_1558	172	73	171
Cluster_1559	21	77	1
Cluster_1560	0	26	25
Cluster_1561	70	51	103
Cluster_1562	73	2	0
Cluster_1563	57	25	126
Cluster_1564	79	48	63
Cluster_1565	28	42	42
Cluster_1566	0	0	200
Cluster_1567	18	17	19
Cluster_1568	1	38	47
Cluster_1569	972	681	868
Cluster_1570	9	18	42
Cluster_1571	735	708	1393
Cluster_1572	19	31	19
Cluster_1573	18	30	19
Cluster_1574	24	27	45
Cluster_1575	0	0	101
Cluster_1576	1	0	98
Cluster_1577	31	117	8
Cluster_1578	22	127	24
Cluster_1579	206	1115	261
Cluster_1580	19	12	18
Cluster_1581	3	19	38
Cluster_1582	28	26	43
Cluster_1583	16	35	68
Cluster_1584	0	228	662
Cluster_1585	0	127	745
Cluster_1586	0	53	176
Cluster_1587	68	28	123
Cluster_1588	21	42	60
Cluster_1589	34	58	78
Cluster_1590	41	55	48
Cluster_1591	4	38	120
Cluster_1592	7	22	128
Cluster_1593	22	22	34
Cluster_1594	117	330	561
Cluster_1595	141	124	217
Cluster_1596	20	67	0
Cluster_1597	114	138	59
Cluster_1598	114	63	12
Cluster_1599	15	145	23
Cluster_1600	11380	8467	8142
Cluster_1601	106	110	129
Cluster_1602	90	58	85
Cluster_1603	35	58	50
Cluster_1604	600	819	1273
Cluster_1605	544	286	572
Cluster_1606	87	112	98
Cluster_1607	163	87	62
Cluster_1608	346	813	1298
Cluster_1609	41	78	114
Cluster_1610	3	6	40
Cluster_1611	18	18	53
Cluster_1612	0	31	36
Cluster_1613	2	0	121
Cluster_1614	205	148	150
Cluster_1615	10296	12511	17249
Cluster_1616	957	1239	2370
Cluster_1617	1265	793	1322
Cluster_1618	4105	3066	3640
Cluster_1619	28	6	15
Cluster_1620	52	10	37
Cluster_1621	61	26	245
Cluster_1622	84	30	100
Cluster_1623	17	15	19
Cluster_1624	420	339	615
Cluster_1625	2	5356	1
Cluster_1626	1	0	51
Cluster_1627	45	267	76
Cluster_1628	70	3	36
Cluster_1629	25	21	51
Cluster_1630	38	20	27
Cluster_1631	0	0	194
Cluster_1632	0	0	187
Cluster_1633	525	450	223
Cluster_1634	6	18	39
Cluster_1635	1433	7	432
Cluster_1636	10	25	53
Cluster_1637	175	148	1104
Cluster_1638	778	1102	1607
Cluster_1639	34	37	32
Cluster_1640	18	15	10
Cluster_1641	922	87	949
Cluster_1642	315	284	59
Cluster_1643	638	352	453
Cluster_1644	16	13	20
Cluster_1645	12	21	31
Cluster_1646	48	3	42
Cluster_1647	16	2	38
Cluster_1648	6	106	5
Cluster_1649	0	1	76
Cluster_1650	1	126	239
Cluster_1651	55	66	56
Cluster_1652	1	136	124
Cluster_1653	3	4	37
Cluster_1654	19	37	34
Cluster_1655	1	690	961
Cluster_1656	77	45	105
Cluster_1657	257	421	1202
Cluster_1658	25	8	18
Cluster_1659	73	85	45
Cluster_1660	219	60	40
Cluster_1661	33	9	12
Cluster_1662	282	79	33
Cluster_1663	10	40	6
Cluster_1664	25	132	15
Cluster_1665	7	26	45
Cluster_1666	25	32	23
Cluster_1667	267	224	261
Cluster_1668	64	215	28
Cluster_1669	40	181	156
Cluster_1670	56	69	81
Cluster_1671	126	144	138
Cluster_1672	291	191	444
Cluster_1673	186	237	250
Cluster_1674	1861	2252	2436
Cluster_1675	12	25	59
Cluster_1676	11	136	48
Cluster_1677	24	60	40
Cluster_1678	15	41	49
Cluster_1679	49	54	59
Cluster_1680	505	749	541
Cluster_1681	172	584	461
Cluster_1682	65	85	59
Cluster_1683	195	239	194
Cluster_1684	280	308	252
Cluster_1685	6	51	14
Cluster_1686	76	73	105
Cluster_1687	22047	16255	13595
Cluster_1688	207	5	7
Cluster_1689	208	2	10
Cluster_1690	10	16	32
Cluster_1691	65	1	91
Cluster_1692	11	69	54
Cluster_1693	6	102	47
Cluster_1694	87	1	0
Cluster_1695	94	2	153
Cluster_1696	0	24	247
Cluster_1697	10	33	80
Cluster_1698	166	205	221
Cluster_1699	5	11	354
Cluster_1700	11	29	25
Cluster_1701	1	168	45
Cluster_1702	58	12	66
Cluster_1703	104	66	0
Cluster_1704	8526	14556	11754
Cluster_1705	182047	224618	323262
Cluster_1706	1923	4719	14761
Cluster_1707	245	251	198
Cluster_1708	44009	22426	74103
Cluster_1709	23	32	26
Cluster_1710	3725	6353	5254
Cluster_1711	301	498	538
Cluster_1712	41	322	579
Cluster_1713	18	42	0
Cluster_1714	5	14	30
Cluster_1715	210	0	2
Cluster_1716	22	33	17
Cluster_1717	3	121	118
Cluster_1718	460	40	111
Cluster_1719	80	20	51
Cluster_1720	34	20	18
Cluster_1721	79	116	109
Cluster_1722	117	107	97
Cluster_1723	153	164	304
Cluster_1724	545	237	641
Cluster_1725	108	140	258
Cluster_1726	14	35	32
Cluster_1727	33	117	153
Cluster_1728	34	0	10
Cluster_1729	44	5	33
Cluster_1730	57	85	77
Cluster_1731	134	23	161
Cluster_1732	27	15	7
Cluster_1733	26	19	12
Cluster_1734	48	29	26
Cluster_1735	48	32	99
Cluster_1736	39	39	81
Cluster_1737	41	39	0
Cluster_1738	21	26	65
Cluster_1739	181	14	47
Cluster_1740	479	65	121
Cluster_1741	441	968	796
Cluster_1742	38	50	77
Cluster_1743	1203	1002	671
Cluster_1744	2543	504	2795
Cluster_1745	40	21	0
Cluster_1746	1	0	71
Cluster_1747	212	0	127
Cluster_1748	0	38	12
Cluster_1749	81	32	132
Cluster_1750	1	8	73
Cluster_1751	1	57	5
Cluster_1752	8	13	394
Cluster_1753	49	0	2
Cluster_1754	0	36	3
Cluster_1755	97	0	2
Cluster_1756	123	59	150
Cluster_1757	473	140	40
Cluster_1758	32	25	20
Cluster_1759	1307	892	161
Cluster_1760	38	35	50
Cluster_1761	32	46	46
Cluster_1762	60	52	99
Cluster_1763	28	17	31
Cluster_1764	37	42	8116
Cluster_1765	64	54	102
Cluster_1766	48	45	8160
Cluster_1767	72	77	106
Cluster_1768	3844	6279	5539
Cluster_1769	277	328	490
Cluster_1770	411	927	592
Cluster_1771	412	94	181
Cluster_1772	90	1	29
Cluster_1773	0	48	101
Cluster_1774	0	0	42
Cluster_1775	2	1	366
Cluster_1776	2	77	9
Cluster_1777	5	24	40
Cluster_1778	3	50	79
Cluster_1779	24	14	31
Cluster_1780	5	79	156
Cluster_1781	63	0	0
Cluster_1782	44	0	0
Cluster_1783	5791	4858	2894
Cluster_1784	551	481	558
Cluster_1785	555	489	563
Cluster_1786	166	66	93
Cluster_1787	694	931	1090
Cluster_1788	902	749	1162
Cluster_1789	19	38	7
Cluster_1790	46	0	7
Cluster_1791	2	2803	6097
Cluster_1792	44	91	40
Cluster_1793	24	35	96
Cluster_1794	66	54	39
Cluster_1795	7	4	111
Cluster_1796	1	2	329
Cluster_1797	43	52	21
Cluster_1798	80	94	77
Cluster_1799	95	137	128
Cluster_1800	19	3	167
Cluster_1801	14	408	20
Cluster_1802	67	1	2
Cluster_1803	1274	415	439
Cluster_1804	0	50	1
Cluster_1805	2	22	18
Cluster_1806	50	1	369
Cluster_1807	2	4	207
Cluster_1808	69	0	1
Cluster_1809	30	75	2
Cluster_1810	4	11	33
Cluster_1811	28	38	45
Cluster_1812	22	335	112
Cluster_1813	376	188	307
Cluster_1814	37	10	18
Cluster_1815	21	20	54
Cluster_1816	5	39	125
Cluster_1817	25	128	211
Cluster_1818	24	15	13
Cluster_1819	5	42	66
Cluster_1820	283	468	949
Cluster_1821	0	66	48
Cluster_1822	112	1	130
Cluster_1823	338	2	77
Cluster_1824	30	20	76
Cluster_1825	21	6	73
Cluster_1826	17	24	89
Cluster_1827	22	5	20
Cluster_1828	20	31	24
Cluster_1829	22	25	22
Cluster_1830	31	31	3
Cluster_1831	45	0	0
Cluster_1832	120	72	20
Cluster_1833	12	0	91
Cluster_1834	5	3	55
Cluster_1835	60	67	9
Cluster_1836	39	4	14
Cluster_1837	136	178	338
Cluster_1838	255	81	373
Cluster_1839	108	46	114
Cluster_1840	63	35	141
Cluster_1841	31	23	157
Cluster_1842	330	270	485
Cluster_1843	26	31	12
Cluster_1844	40	98	168
Cluster_1845	45	131	63
Cluster_1846	9	36	33
Cluster_1847	90	168	150
Cluster_1848	175	13	55
Cluster_1849	24	66	23
Cluster_1850	27	58	93
Cluster_1851	986	1514	1872
Cluster_1852	2676	4410	5073
Cluster_1853	90	11	33
Cluster_1854	13	68	94
Cluster_1855	1182	447	6
Cluster_1856	158	110	153
Cluster_1857	10	37	30
Cluster_1858	125	52	52
Cluster_1859	268	560	561
Cluster_1860	2	2340	1068
Cluster_1861	675	332	309
Cluster_1862	85	139	108
Cluster_1863	55	75	139
Cluster_1864	418	329	633
Cluster_1865	90	0	29
Cluster_1866	88	2	0
Cluster_1867	100	72	91
Cluster_1868	20	30	27
Cluster_1869	36	83	91
Cluster_1870	73	118	167
Cluster_1871	120	66	340
Cluster_1872	3305	785	2648
Cluster_1873	24	48	65
Cluster_1874	45	78	80
Cluster_1875	39	109	100
Cluster_1876	12	294	5
Cluster_1877	90	0	0
Cluster_1878	43	1	0
Cluster_1879	34	7	23
Cluster_1880	20	21	45
Cluster_1881	38	7	27
Cluster_1882	24	103	100
Cluster_1883	5	5	455
Cluster_1884	121	0	0
Cluster_1885	8	30	15
Cluster_1886	1396	1758	3574
Cluster_1887	51	702	517
Cluster_1888	1207	2777	1637
Cluster_1889	159	583	763
Cluster_1890	165	54	80
Cluster_1891	6	35	14
Cluster_1892	93	11	114
Cluster_1893	55	10	82
Cluster_1894	3	7	51
Cluster_1895	160	1	0
Cluster_1896	190	302	108
Cluster_1897	85	48	59
Cluster_1898	6	3	103
Cluster_1899	422	128	50
Cluster_1900	240	500	292
Cluster_1901	69	65	47
Cluster_1902	0	95	1
Cluster_1903	56	0	0
Cluster_1904	3	1	52
Cluster_1905	908	440	929
Cluster_1906	17	63	0
Cluster_1907	31	11	13
Cluster_1908	48	13	30
Cluster_1909	2	3	33
Cluster_1910	20	58	3
Cluster_1911	1	495	479
Cluster_1912	21	1	120
Cluster_1913	40	89	40
Cluster_1914	0	44	1
Cluster_1915	48	22	3
Cluster_1916	83	19	13
Cluster_1917	530	500	1280
Cluster_1918	23	31	44
Cluster_1919	12	34	15
Cluster_1920	11	78	50
Cluster_1921	424	29	0
Cluster_1922	197	207	186
Cluster_1923	37	62	4
Cluster_1924	191	312	80
Cluster_1925	30	17	91
Cluster_1926	22	27	46
Cluster_1927	26	34	74
Cluster_1928	30	105	67
Cluster_1929	44	92	78
Cluster_1930	6	54	9
Cluster_1931	65	7	5
Cluster_1932	32	32	20
Cluster_1933	0	2	66
Cluster_1934	50	34	15
Cluster_1935	30	27	17
Cluster_1936	36	40	37
Cluster_1937	67	36	41
Cluster_1938	46	31	45
Cluster_1939	33	28	22
Cluster_1940	56	63	27
Cluster_1941	26	30	77
Cluster_1942	4	154	15
Cluster_1943	0	44	168
Cluster_1944	24	26	56
Cluster_1945	152	93	371
Cluster_1946	25	38	38
Cluster_1947	70	32	103
Cluster_1948	51	26	39
Cluster_1949	110	122	130
Cluster_1950	0	43	52
Cluster_1951	27	16	43
Cluster_1952	10	48	31
Cluster_1953	450	0	3079
Cluster_1954	4	5	73
Cluster_1955	404	10	111
Cluster_1956	25	5	22
Cluster_1957	70	69	187
Cluster_1958	0	12	41
Cluster_1959	0	5	62
Cluster_1960	114	44	20
Cluster_1961	35	0	371
Cluster_1962	53	0	117
Cluster_1963	92	256	184
Cluster_1964	62	0	0
Cluster_1965	49	18	13
Cluster_1966	1	0	64
Cluster_1967	31	3	21
Cluster_1968	17	19	72
Cluster_1969	1	25	40
Cluster_1970	35	0	10
Cluster_1971	2	7	118
Cluster_1972	44	1	2
Cluster_1973	35	68	78
Cluster_1974	3	38	43
Cluster_1975	1	0	42
Cluster_1976	156	2	91
Cluster_1977	0	114	0
Cluster_1978	167	0	0
Cluster_1979	38	0	11
Cluster_1980	95	7	27
Cluster_1981	2457	39	4
Cluster_1982	9	21	44
Cluster_1983	20	21	176
Cluster_1984	34	4	159
Cluster_1985	95	205	351
Cluster_1986	15	52	42
Cluster_1987	49	4	9
Cluster_1988	96	1	1
Cluster_1989	17	20	30
Cluster_1990	1	311	1
Cluster_1991	5	20	13
Cluster_1992	30	75	23
Cluster_1993	16	30	99
Cluster_1994	320	201	6
Cluster_1995	44	20	42
Cluster_1996	120	13	14
Cluster_1997	14	38	24
Cluster_1998	1684	2765	2576
Cluster_1999	40	2	122
Cluster_2000	72	1	0
Cluster_2001	43	17	20
Cluster_2002	45	74	34
Cluster_2003	76	21	47
Cluster_2004	26	28	55
Cluster_2005	57	50	169
Cluster_2006	133	164	389
Cluster_2007	186	128	417
Cluster_2008	27	3	105
Cluster_2009	37	17	2
Cluster_2010	3	23	21
Cluster_2011	28	0	22
Cluster_2012	10	23	6
Cluster_2013	493	561	926
Cluster_2014	2	123	10
Cluster_2015	158	243	479
Cluster_2016	67	295	237
Cluster_2017	104	130	164
Cluster_2018	1339	1116	1632
Cluster_2019	23	37	27
Cluster_2020	39	17	58
Cluster_2021	97	105	1
Cluster_2022	53	103	4
Cluster_2023	25	172	6
Cluster_2024	35	180	28
Cluster_2025	43	2	12
Cluster_2026	45	21	78
Cluster_2027	60	172	218
Cluster_2028	63	169	229
Cluster_2029	828	350	1686
Cluster_2030	5	89	126
Cluster_2031	29	33	74
Cluster_2032	44	55	424
Cluster_2033	4	7	122
Cluster_2034	12	35	112
Cluster_2035	7	31	41
