"POC.47" "POC.48" "POC.50" "POC.53" "POC.57"
"lncRNA_914" 589 406 351 729 298
"lncRNA_915" 0 15 15 30 0
"lncRNA_916" 0 44 93 56 0
"lncRNA_917" 0 0 2 5 12
"lncRNA_918" 43 30 25 136 23
"lncRNA_919" 12 4 0 9 9
"lncRNA_920" 9 25 16 77 40
"lncRNA_921" 143 114 1140 152 96
"lncRNA_922" 0 18 32 54 0
"lncRNA_923" 38 24 22 29 31
"lncRNA_924" 10 5 16 2 30
"lncRNA_925" 23 35 71 55 67
"lncRNA_927" 49 90 101 154 8
"lncRNA_928" 21 22 100 131 20
"lncRNA_929" 21 2 101 16 0
"lncRNA_930" 15 1 74 101 2
"lncRNA_931" 4 2 39 13 0
"lncRNA_932" 0 0 34 0 0
"lncRNA_935" 48 121 76 375 101
"lncRNA_936" 51 34 110 102 74
"lncRNA_937" 98 37 483 48 169
"lncRNA_939" 213 149 198 196 58
"lncRNA_940" 525 966 346 698 270
"lncRNA_941" 37 20 45 88 45
"lncRNA_942" 8005 372 2844 952 4978
"lncRNA_943" 4385 1847 5252 1772 1861
"lncRNA_944" 216 118 224 141 136
"lncRNA_945" 71 41 83 120 85
"lncRNA_948" 14 40 10 58 44
"lncRNA_949" 1 5 10 30 0
"lncRNA_950" 12 0 1 12 12
"lncRNA_952" 474 111 186 244 0
"lncRNA_953" 371 19 71 106 60
"lncRNA_954" 116 54 6 80 25
"lncRNA_955" 36 14 28 48 7
"lncRNA_956" 82 39 147 16 5
"lncRNA_980" 0 17 8 9 0
"lncRNA_981" 11 0 0 61 0
"lncRNA_982" 25 12 0 38 15
"lncRNA_983" 218 100 30 87 99
"lncRNA_986" 78 107 125 185 96
"lncRNA_987" 15 69 30 78 35
"lncRNA_988" 25 34 106 101 21
"lncRNA_991" 6 20 48 0 0
"lncRNA_992" 4 9 41 7 0
"lncRNA_995" 90 41 81 188 157
"lncRNA_996" 5673 8916 6193 11806 16992
"lncRNA_998" 160 110 161 150 207
"lncRNA_999" 1415 902 3010 1229 295
"lncRNA_1000" 216 284 617 765 458
"lncRNA_1002" 0 3 51 2 7
"lncRNA_1004" 5267 11337 6743 14179 4471
"lncRNA_1005" 170 129 101 27 109
"lncRNA_1006" 3361 1397 1520 826 1116
"lncRNA_1008" 199 667 604 1924 706
"lncRNA_1011" 294 912 314 922 1091
"lncRNA_1012" 182 193 438 220 99
"lncRNA_1013" 2 14 27 27 0
"lncRNA_1014" 0 16 24 21 0
"lncRNA_1015" 2 42 203 85 6
"lncRNA_1016" 30 73 17 81 17
"lncRNA_1018" 1 0 9 16 19
"lncRNA_1019" 49 67 104 52 34
"lncRNA_1020" 76 212 122 310 344
"lncRNA_1021" 370 276 806 505 415
"lncRNA_1022" 406 371 458 473 608
"lncRNA_1023" 147 193 194 423 32
"lncRNA_1024" 23 1 16 10 0
"lncRNA_1025" 4115 3249 5921 5018 2864
"lncRNA_1026" 628 389 894 391 210
"lncRNA_1028" 19 25 45 31 27
"lncRNA_1030" 0 3 4 14 11
"lncRNA_1032" 118 245 341 263 187
"lncRNA_1033" 1020 901 1172 1040 1249
"lncRNA_1034" 255 367 251 310 87
"lncRNA_1035" 34 1 31 49 8
"lncRNA_1036" 7 1 32 0 12
"lncRNA_1037" 47 49 62 43 27
"lncRNA_1038" 71 181 100 290 195
"lncRNA_1039" 26 11 0 1 0
"lncRNA_1040" 53 14 13 24 21
"lncRNA_1041" 1 9 7 7 32
"lncRNA_1042" 207 161 157 264 64
"lncRNA_1046" 99 184 164 103 221
"lncRNA_1047" 158 14 28 30 0
"lncRNA_1048" 4 10 4 19 0
"lncRNA_1049" 17 251 100 91 63
"lncRNA_1050" 111 72 100 152 76
"lncRNA_1051" 50 25 17 25 13
"lncRNA_1052" 228 127 688 5 221
"lncRNA_1053" 5 11 15 70 3
"lncRNA_1054" 40 6 58 19 71
"lncRNA_1055" 202 235 209 332 101
"lncRNA_1056" 13 53 33 78 13
"lncRNA_1057" 74 435 177 287 168
"lncRNA_1058" 0 7 21 38 37
"lncRNA_1059" 0 31 0 0 108
"lncRNA_1060" 0 0 3 85 87
"lncRNA_1062" 111 81 161 250 159
"lncRNA_1063" 49 23 1 0 2
"lncRNA_1066" 10 0 45 11 14
"lncRNA_1068" 144 219 201 297 395
"lncRNA_1069" 286 349 510 227 233
"lncRNA_1070" 467 430 276 340 155
"lncRNA_1072" 1694 1318 887 657 570
"lncRNA_1074" 44 53 138 63 39
"lncRNA_1075" 65 23 33 4 25
"lncRNA_1076" 37 4 0 18 7
"lncRNA_1077" 71 45 70 63 3
"lncRNA_1078" 197 119 120 279 241
"lncRNA_1079" 51 41 22 26 20
"lncRNA_1080" 17 9 13 24 14
"lncRNA_1081" 35 34 19 18 0
"lncRNA_1082" 38 0 23 83 15
"lncRNA_1083" 16 65 61 49 30
"lncRNA_1084" 145 117 36 143 113
"lncRNA_1086" 0 20 25 14 0
"lncRNA_1087" 92 109 146 138 30
"lncRNA_1094" 4 28 13 51 2
"lncRNA_1096" 1 11 2 27 11
"lncRNA_1097" 25 5 19 27 0
"lncRNA_1099" 50 6 827 0 5
"lncRNA_1100" 3 118 4 72 0
"lncRNA_1102" 2 22 0 4 8
"lncRNA_1103" 124 211 105 151 98
"lncRNA_1104" 0 28 0 0 0
"lncRNA_1106" 268 1067 547 1277 2508
"lncRNA_1108" 11 26 2 6 23
"lncRNA_1114" 23 0 0 6 0
"lncRNA_1115" 12 35 28 7 8
"lncRNA_1116" 2239 1266 819 948 225
"lncRNA_1117" 41 16 182 58 11
"lncRNA_1118" 1625 512 3097 549 582
"lncRNA_1119" 74 11 334 43 4
"lncRNA_1120" 30 79 91 0 31
"lncRNA_1121" 101 336 210 659 498
"lncRNA_1122" 0 108 1 10 164
"lncRNA_1123" 270 1 403 110 442
"lncRNA_1124" 52 11 8 144 30
"lncRNA_1125" 2 37 0 0 0
"lncRNA_1126" 0 21 27 5 13
"lncRNA_1127" 3 17 14 32 0
"lncRNA_1128" 8 26 50 25 3
"lncRNA_1129" 5 0 18 0 11
"lncRNA_1130" 0 10 0 8 104
"lncRNA_1131" 11 9 19 5 33
"lncRNA_1132" 15 0 47 27 65
"lncRNA_1133" 40 40 101 31 34
"lncRNA_1134" 7 38 56 45 20
"lncRNA_1135" 18955 7586 15285 9544 9535
"lncRNA_1136" 5087 2646 3666 3476 2814
"lncRNA_1138" 0 11 8 0 1
"lncRNA_1140" 0 7 29 4 0
"lncRNA_1142" 63 2 108 56 21
"lncRNA_1144" 30 18 57 37 19
"lncRNA_1145" 12 3 13 2 1
"lncRNA_1146" 4657 4174 4060 5424 4159
"lncRNA_1147" 17 224 152 92 174
"lncRNA_1148" 70 59 109 52 90
"lncRNA_1149" 39 49 46 79 7
"lncRNA_1150" 1 55 0 0 6
"lncRNA_1151" 14 0 3 9 0
"lncRNA_1153" 2 9 219 45 0
"lncRNA_1157" 878 460 451 395 145
"lncRNA_1159" 1098 520 1489 1020 469
"lncRNA_1160" 4 2523 6254 27533 13
"lncRNA_1161" 49 1265 1845 21798 174
"lncRNA_1162" 244 72 104 51 48
"lncRNA_1167" 0 0 3 40 0
"lncRNA_1168" 247 101 126 380 20
"lncRNA_1169" 164 62 97 70 189
"lncRNA_1170" 316 52 64 78 0
"lncRNA_1171" 6 0 16 13 121
"lncRNA_1173" 324 133 201 317 107
"lncRNA_1174" 89 30 23 0 44
"lncRNA_1176" 770 339 434 468 249
"lncRNA_1177" 26 0 0 0 0
"lncRNA_1179" 704 163 195 153 115
"lncRNA_1180" 64 142 153 87 46
"lncRNA_1181" 329 45 580 107 218
"lncRNA_1182" 450 107 964 142 1072
"lncRNA_1183" 50 101 74 190 15
"lncRNA_1184" 2 10 3 31 0
"lncRNA_1188" 21 36 14 72 18
"lncRNA_1189" 0 0 0 0 20
"lncRNA_1199" 4 11 31 74 0
"lncRNA_1200" 87 16 55 34 0
"lncRNA_1201" 290 223 332 292 1
"lncRNA_1202" 0 28 12 90 10
"lncRNA_1203" 9 16 19 33 9
"lncRNA_1206" 8 36 214 118 7
"lncRNA_1207" 1 4 7 11 6
"lncRNA_1211" 163 93 259 71 205
"lncRNA_1212" 0 8 48 27 14
"lncRNA_1215" 0 38 13 44 2
"lncRNA_1218" 133 39 52 86 30
"lncRNA_1219" 338 265 404 482 103
"lncRNA_1221" 0 0 11 0 0
"lncRNA_1223" 47 15 128 29 12
"lncRNA_1224" 34 0 0 0 0
"lncRNA_1225" 0 0 6 2 0
"lncRNA_1226" 129 36 132 48 46
"lncRNA_1227" 29 27 49 0 0
"lncRNA_1228" 0 0 0 0 34
"lncRNA_1229" 0 117 14 0 29
"lncRNA_1230" 0 52 4 8 23
"lncRNA_1231" 3 0 0 29 0
"lncRNA_1232" 82 1 3 30 20
"lncRNA_1233" 0 26 10 0 14
"lncRNA_1237" 33 6 22 5 0
"lncRNA_1238" 1227 669 1101 878 359
"lncRNA_1239" 5 11 14 3 9
"lncRNA_1240" 129 73 121 102 125
"lncRNA_1241" 27 37 10 14 27
"lncRNA_1242" 291 99 274 103 224
"lncRNA_1243" 40 19 78 30 37
"lncRNA_1244" 32 14 4 13 0
"lncRNA_1245" 122 75 24 171 71
"lncRNA_1246" 0 11 44 29 0
"lncRNA_1247" 124 173 164 221 179
"lncRNA_1248" 21 106 98 148 313
"lncRNA_1249" 1 21 32 64 16
"lncRNA_1250" 22 93 114 85 16
"lncRNA_1251" 6 30 79 122 56
"lncRNA_1254" 15 72 30 19 13
"lncRNA_1255" 4 0 4 7 31
"lncRNA_1256" 193 232 199 297 176
"lncRNA_1257" 25 19 16 31 7
"lncRNA_1259" 2 12 24 7 15
"lncRNA_1260" 0 44 36 14 16
"lncRNA_1261" 78 24 30 17 5
"lncRNA_1262" 19 5 8 3 4
"lncRNA_1263" 166 446 225 415 736
"lncRNA_1264" 9 4 8 25 3
"lncRNA_1265" 6 37 0 0 6
"lncRNA_1266" 8 4 3 1 3
"lncRNA_1267" 6 14 3 36 7
"lncRNA_1268" 8 4 46 15 0
"lncRNA_1269" 355 357 428 482 406
"lncRNA_1270" 75 331 190 259 209
"lncRNA_1271" 148 230 227 210 102
"lncRNA_1272" 318 278 315 376 47
"lncRNA_1274" 6 6 15 48 0
"lncRNA_1275" 49 117 23 103 60
"lncRNA_1276" 2 23 1 6 22
"lncRNA_1278" 15 10 88 83 2
"lncRNA_1281" 287 44 70 22 5
"lncRNA_1282" 44 14 53 37 34
"lncRNA_1284" 271 0 89 339 0
"lncRNA_1285" 38 16 67 134 14
"lncRNA_1286" 29 10 7 71 53
"lncRNA_1287" 3009 4 8 376 0
"lncRNA_1288" 1 3 34 2 0
"lncRNA_1289" 63 18 12 112 8
"lncRNA_1290" 0 6 0 0 0
"lncRNA_1291" 26 9 21 11 46
"lncRNA_1294" 1483 917 1827 1182 493
"lncRNA_1295" 0 13 28 188 41
"lncRNA_1296" 403 193 434 339 163
"lncRNA_1297" 1744 1076 1415 967 786
"lncRNA_1298" 141 547 192 534 145
"lncRNA_1300" 1 25 0 28 4
"lncRNA_1305" 147 156 211 302 181
"lncRNA_1306" 63 62 100 108 111
"lncRNA_1309" 4 0 22 0 0
"lncRNA_1311" 0 0 0 0 6
"lncRNA_1312" 186 74 99 298 50
"lncRNA_1313" 103 124 0 149 128
"lncRNA_1314" 8 126 0 15 9
"lncRNA_1316" 78 353 91 84 64
"lncRNA_1318" 113 175 126 326 92
"lncRNA_1319" 2 4 0 0 43
"lncRNA_1321" 137 12 703 110 266
"lncRNA_1322" 9030 6350 8573 7895 6573
"lncRNA_1323" 0 0 0 0 18
"lncRNA_1324" 11478 2975 13840 7934 7413
"lncRNA_1325" 23 18 0 1 4
"lncRNA_1326" 164 509 779 697 327
"lncRNA_1327" 544 974 746 455 602
"lncRNA_1328" 1071 3505 547 6987 1390
"lncRNA_1329" 693 1593 1333 1446 727
"lncRNA_1330" 68 216 253 322 127
"lncRNA_1331" 7 16 96 18 29
"lncRNA_1332" 39 410 170 290 251
"lncRNA_1333" 36 367 189 273 68
"lncRNA_1336" 59 13 85 8 74
"lncRNA_1337" 4 26 55 57 0
"lncRNA_1338" 0 0 10 0 0
"lncRNA_1339" 0 26 110 44 0
"lncRNA_1340" 0 0 20 0 0
"lncRNA_1341" 0 0 0 3 18
"lncRNA_1342" 20 0 0 0 0
"lncRNA_1343" 4 22 0 0 0
"lncRNA_1344" 4 42 5 2 0
"lncRNA_1345" 0 0 6 0 24
"lncRNA_1346" 42 7 10 43 22
"lncRNA_1347" 21 15 91 52 33
"lncRNA_1348" 23 1 29 2 5
"lncRNA_1349" 106 89 88 53 55
"lncRNA_1350" 0 18 74 30 7
"lncRNA_1351" 0 3 9 25 0
"lncRNA_1352" 0 10 42 33 0
"lncRNA_1353" 10 32 84 92 19
"lncRNA_1354" 43 14 24 29 18
"lncRNA_1355" 0 27 33 22 0
"lncRNA_1356" 31 2 118 11 0
"lncRNA_1357" 0 0 0 0 16
"lncRNA_1358" 0 21 25 48 0
"lncRNA_1359" 3 17 24 6 0
"lncRNA_1360" 0 0 0 25 0
"lncRNA_1361" 0 4 20 0 0
"lncRNA_1362" 0 0 0 7 41
"lncRNA_1363" 37 3 28 1 12
"lncRNA_1364" 6 23 1 0 0
"lncRNA_1365" 104 163 68 49 295
"lncRNA_1366" 187 62 28 38 52
"lncRNA_1367" 33 0 26 41 10
"lncRNA_1368" 42 12 132 17 8
"lncRNA_1369" 0 10 8 0 20
"lncRNA_1370" 10 1 5 37 4
"lncRNA_1371" 0 8 2 32 0
"lncRNA_1372" 0 22 0 10 0
"lncRNA_1373" 45 19 28 97 40
"lncRNA_1374" 8 18 42 5 72
"lncRNA_1375" 0 18 85 9 0
"lncRNA_1376" 0 28 0 8 0
"lncRNA_1377" 4 61 22 64 7
"lncRNA_1378" 0 0 28 4 0
"lncRNA_1379" 0 74 44 342 2
"lncRNA_1380" 13 12 16 48 0
"lncRNA_1381" 14 11 110 21 0
"lncRNA_1382" 26 0 0 6 23
"lncRNA_1383" 11 0 6 0 78
"lncRNA_1384" 16 24 53 2 21
"lncRNA_1385" 26 16 2 11 24
"lncRNA_1386" 0 22 0 13 131
"lncRNA_1387" 26 86 40 92 11
"lncRNA_1388" 10 90 24 52 12
"lncRNA_1389" 0 0 2 0 14
"lncRNA_1390" 7 55 16 8 0
"lncRNA_1391" 0 0 7 31 0
"lncRNA_1392" 29 0 9 32 14
"lncRNA_1393" 4 18 25 38 0
"lncRNA_1394" 0 38 29 9 7
"lncRNA_1395" 0 24 0 20 0
"lncRNA_1396" 4900 7612 1621 2783 768
"lncRNA_1397" 0 52 16 2 0
"lncRNA_1398" 29 128 8 81 0
"lncRNA_1399" 16 20 22 12 40
"lncRNA_1400" 13 0 1 0 0
"lncRNA_1401" 6 2 0 13 2
"lncRNA_1402" 0 7 0 60 4
"lncRNA_1403" 0 20 17 0 0
"lncRNA_1404" 0 18 19 40 0
"lncRNA_1405" 16 2 4 42 31
"lncRNA_1406" 0 0 0 0 58
"lncRNA_1407" 16 1 0 8 14
"lncRNA_1408" 0 0 4 1 17
"lncRNA_1409" 0 0 0 71 0
"lncRNA_1410" 3 30 31 48 0
"lncRNA_1411" 8 21 0 16 0
"lncRNA_1412" 0 6 7 26 0
"lncRNA_1413" 0 0 0 0 31
"lncRNA_1414" 0 0 32 18 12
"lncRNA_1416" 0 25 6 20 0
"lncRNA_1417" 1 6 38 17 0
"lncRNA_1418" 0 52 38 55 1
"lncRNA_1419" 10 40 3 22 0
"lncRNA_1420" 0 13 0 43 0
"lncRNA_1421" 0 0 0 47 0
"lncRNA_1422" 0 33 0 0 0
"lncRNA_1423" 1 13 0 14 12
"lncRNA_1424" 1 30 23 13 4
"lncRNA_1425" 0 0 0 36 8
"lncRNA_1426" 0 0 0 30 0
"lncRNA_1427" 5 2 53 16 0
"lncRNA_1428" 6 21 12 12 0
"lncRNA_1429" 2 14 4 2 9
"lncRNA_1430" 10 5 24 5 13
"lncRNA_1431" 0 0 24 0 0
"lncRNA_1432" 0 8 25 0 0
"lncRNA_1433" 18 2 47 8 15
"lncRNA_1434" 379 247 589 37 98
"lncRNA_1435" 0 103 6 1 3
"lncRNA_1436" 29 131 83 69 760
"lncRNA_1437" 4 21 6 12 0
"lncRNA_1438" 0 15 0 0 0
"lncRNA_1439" 1 21 12 75 0
"lncRNA_1440" 0 35 0 22 8
"lncRNA_1441" 0 24 0 60 32
"lncRNA_1442" 2 50 24 10 0
"lncRNA_1443" 0 0 23 0 0
"lncRNA_1444" 24 0 2 4 0
"lncRNA_1445" 47 0 4 0 3
"lncRNA_1446" 9 0 0 26 14
"lncRNA_1447" 0 15 20 18 0
"lncRNA_1448" 7 0 0 0 12
"lncRNA_1449" 0 0 0 20 0
"lncRNA_1450" 0 28 9 19 0
"lncRNA_1451" 0 13 20 80 0
"lncRNA_1453" 1 34 44 18 4
"lncRNA_1454" 14 50 36 28 0
"lncRNA_1455" 20 3 0 3 4
"lncRNA_1456" 0 5 0 21 0
"lncRNA_1457" 6 6 63 31 3
"lncRNA_1458" 0 1 24 26 0
"lncRNA_1459" 0 10 93 22 2
"lncRNA_1460" 0 9 52 21 2
"lncRNA_1461" 2 38 0 6 4
"lncRNA_1462" 0 3 24 69 0
"lncRNA_1463" 0 0 16 0 0
"lncRNA_1464" 8 0 23 10 18
"lncRNA_1465" 0 24 12 9 0
"lncRNA_1466" 6 26 29 29 8
"lncRNA_1467" 0 7 45 0 0
"lncRNA_1468" 3 8 0 0 10
"lncRNA_1469" 0 0 0 3 29
"lncRNA_1470" 0 15 39 6 0
"lncRNA_1471" 2 28 13 23 0
"lncRNA_1472" 17 45 109 167 16
"lncRNA_1473" 42 38 71 0 14
"lncRNA_1474" 0 29 48 55 17
"lncRNA_1475" 12 0 13 39 0
"lncRNA_1476" 0 0 0 40 0
"lncRNA_1477" 0 1 0 52 0
"lncRNA_1478" 0 2 18 5 0
"lncRNA_1479" 6 14 22 58 2
"lncRNA_1480" 0 32 26 44 1
"lncRNA_1481" 2 54 43 82 0
"lncRNA_1482" 2 0 0 18 0
"lncRNA_1483" 0 56 35 18 0
"lncRNA_1484" 0 4 24 6 0
"lncRNA_1485" 0 0 18 50 0
"lncRNA_1486" 0 8 81 0 0
"lncRNA_1487" 10 0 0 1 25
"lncRNA_1488" 0 26 12 29 0
"lncRNA_1489" 14 4 16 50 0
"lncRNA_1490" 75 84 63 82 65
"lncRNA_1491" 90 18 54 33 62
"lncRNA_1492" 8 30 10 12 0
"lncRNA_1493" 0 0 0 22 0
"lncRNA_1494" 107 124 158 108 12
"lncRNA_1495" 18 2 20 13 7
"lncRNA_1496" 3 19 20 17 57
"lncRNA_1497" 0 13 43 6 0
"lncRNA_1498" 0 12 64 4 0
"lncRNA_1499" 0 33 47 0 0
"lncRNA_1500" 48 106 26 10 31
"lncRNA_1501" 44 0 5 0 4
"lncRNA_1502" 0 0 29 0 0
"lncRNA_1503" 0 0 23 0 0
"lncRNA_1504" 0 22 0 0 0
"lncRNA_1505" 0 2 0 27 0
"lncRNA_1506" 0 20 3 4 0
"lncRNA_1507" 12 0 78 3 42
"lncRNA_1508" 7 2 16 24 15
"lncRNA_1509" 46 51 148 101 144
"lncRNA_1510" 9 51 46 63 0
"lncRNA_1511" 11 0 46 1 10
"lncRNA_1512" 22 0 0 17 0
"lncRNA_1513" 0 15 55 44 0
"lncRNA_1514" 0 0 18 2 0
"lncRNA_1515" 0 27 1 0 18
"lncRNA_1516" 32 0 0 0 0
"lncRNA_1517" 0 13 31 5 0
"lncRNA_1518" 0 1 3 16 19
"lncRNA_1519" 0 24 0 0 0
"lncRNA_1520" 0 22 0 0 16
"lncRNA_1521" 0 4 0 5 14
"lncRNA_1522" 12 24 38 73 2
"lncRNA_1523" 0 26 19 6 0
"lncRNA_1524" 6 42 16 50 2
"lncRNA_1525" 0 0 8 29 6
"lncRNA_1526" 15 15 7 17 20
"lncRNA_1527" 8 0 0 26 6
"lncRNA_1528" 0 11 0 18 3
"lncRNA_1529" 7 2 16 2 0
"lncRNA_1530" 4 13 38 10 0
"lncRNA_1531" 0 21 0 0 0
"lncRNA_1532" 613 422 333 241 284
"lncRNA_1533" 36 87 66 60 13
"lncRNA_1534" 5 10 35 52 0
"lncRNA_1535" 0 0 0 7 6
"lncRNA_1536" 32 49 57 31 62
"lncRNA_1537" 132 114 109 164 136
"lncRNA_1538" 193 195 101 1 85
"lncRNA_1539" 31 20 33 0 0
"lncRNA_1540" 34 24 0 16 0
"lncRNA_1541" 0 12 5 0 67
"lncRNA_1542" 12 0 0 3 15
"lncRNA_1543" 9 0 3 21 24
"lncRNA_1544" 1 4 0 8 20
"lncRNA_1545" 12 1 6 4 26
"lncRNA_1546" 13 14 32 22 51
"lncRNA_1547" 0 4 36 14 8
"lncRNA_1548" 0 7 10 40 0
"lncRNA_1549" 18 0 0 7 0
"lncRNA_1550" 16 52 4 0 35
"lncRNA_1551" 0 0 0 56 0
"lncRNA_1552" 105 133 70 82 137
"lncRNA_1553" 0 11 35 11 0
"lncRNA_1554" 0 2 48 0 0
"lncRNA_1555" 0 0 3 2 14
"lncRNA_1556" 0 2 0 31 2
"lncRNA_1557" 38 133 44 65 86
"lncRNA_1558" 35 167 60 90 112
"lncRNA_1559" 19 0 50 1 0
"lncRNA_1560" 0 37 23 16 37
"lncRNA_1561" 20 0 0 0 0
"lncRNA_1562" 0 7 2 34 0
"lncRNA_1563" 29 0 4 32 0
"lncRNA_1564" 0 6 29 12 0
"lncRNA_1565" 6 83 79 81 0
"lncRNA_1566" 0 8 18 8 0
"lncRNA_1567" 0 8 25 25 0
"lncRNA_1568" 0 29 31 35 4
"lncRNA_1570" 0 10 1 28 0
"lncRNA_1571" 30 16 32 0 0
"lncRNA_1572" 0 0 34 0 0
"lncRNA_1573" 0 21 12 0 0
"lncRNA_1574" 6 0 12 2 17
"lncRNA_1575" 0 0 8 0 16
"lncRNA_1576" 94 54 14 1 52
"lncRNA_1577" 4 4 12 10 2
"lncRNA_1578" 16 23 7 9 2
"lncRNA_1579" 34 0 6 0 0
"lncRNA_1580" 1 1 6 18 0
"lncRNA_1581" 10 37 40 6 14
"lncRNA_1582" 14 14 0 18 18
"lncRNA_1583" 0 12 46 23 0
"lncRNA_1584" 0 27 29 15 0
"lncRNA_1585" 0 0 0 0 12
"lncRNA_1586" 0 13 0 0 12
"lncRNA_1587" 0 15 37 57 12
"lncRNA_1588" 0 4 0 22 0
"lncRNA_1589" 22 85 114 93 0
"lncRNA_1590" 22 0 25 22 0
"lncRNA_1591" 6 4 0 2 12
"lncRNA_1592" 0 8 17 44 0
"lncRNA_1593" 0 0 20 6 0
"lncRNA_1594" 0 13 3 30 0
"lncRNA_1595" 0 0 26 4 0
"lncRNA_1596" 0 10 0 0 37
"lncRNA_1597" 19 9 22 4 4
"lncRNA_1598" 0 9 0 4 54
"lncRNA_1599" 0 34 0 48 0
"lncRNA_1600" 2 9 13 0 0
"lncRNA_1601" 0 21 25 15 0
"lncRNA_1602" 0 1 0 238 0
"lncRNA_1603" 6 30 24 31 6
"lncRNA_1604" 0 18 0 6 0
"lncRNA_1605" 9 58 63 132 15
"lncRNA_1606" 0 0 1 9 0
"lncRNA_1607" 2 8 47 31 0
"lncRNA_1608" 0 0 29 21 0
"lncRNA_1609" 2 24 42 22 0
"lncRNA_1610" 0 19 27 29 0
"lncRNA_1611" 0 1 7 2 0
"lncRNA_1612" 0 4 11 5 0
"lncRNA_1613" 0 0 23 6 0
"lncRNA_1614" 0 0 0 10 0
"lncRNA_1615" 5 4 30 12 0
"lncRNA_1616" 0 5 11 25 0
"lncRNA_1617" 2 113 78 55 0
"lncRNA_1618" 0 4 2 20 0
"lncRNA_1619" 0 0 0 4 12
"lncRNA_1620" 21 0 0 0 0
"lncRNA_1621" 20 10 104 102 0
"lncRNA_1622" 43 49 37 54 176
"lncRNA_1623" 0 19 79 50 0
"lncRNA_1624" 0 26 60 13 9
"lncRNA_1625" 0 30 47 27 0
"lncRNA_1626" 16 4 0 32 0
"lncRNA_1627" 46 0 2 28 0
"lncRNA_1628" 0 0 0 27 22
"lncRNA_1629" 2 0 2 31 0
"lncRNA_1630" 0 0 12 36 0
"lncRNA_1631" 2 16 43 36 0
"lncRNA_1632" 12 9 15 9 58
"lncRNA_1633" 0 4 23 65 29
"lncRNA_1634" 5 2 0 44 0
"lncRNA_1636" 12 0 10 0 19
"lncRNA_1637" 0 12 0 14 0
"lncRNA_1638" 0 8 7 28 0
"lncRNA_1639" 141 79 351 10 87
"lncRNA_1640" 70 12 44 53 82
"lncRNA_1641" 163 117 104 186 141
"lncRNA_1642" 0 36 0 6 0
"lncRNA_1643" 0 0 19 1 0
"lncRNA_1644" 0 23 0 135 0
"lncRNA_1645" 0 50 0 38 0
"lncRNA_1646" 2 52 56 55 0
"lncRNA_1647" 12 11 15 38 0
"lncRNA_1648" 0 45 72 70 0
"lncRNA_1649" 0 0 0 32 0
"lncRNA_1650" 0 10 11 35 0
"lncRNA_1651" 2 11 38 0 38
"lncRNA_1652" 0 0 26 3 0
"lncRNA_1653" 1 12 12 1 0
"lncRNA_1654" 58 62 20 19 22
"lncRNA_1655" 0 0 8 22 0
"lncRNA_1656" 13 14 24 16 23
"lncRNA_1657" 21 0 16 8 11
"lncRNA_1658" 7 0 1 67 0
"lncRNA_1659" 0 19 53 15 0
"lncRNA_1660" 3 0 0 20 0
"lncRNA_1661" 0 24 10 5 0
"lncRNA_1662" 11 20 1 9 41
"lncRNA_1663" 4 55 19 73 4
"lncRNA_1664" 0 26 33 27 0
"lncRNA_1665" 55 76 2 66 118
"lncRNA_1666" 0 33 0 35 10
"lncRNA_1667" 0 6 0 8 16
"lncRNA_1668" 20 79 6 29 71
"lncRNA_1669" 10 134 3 125 16
"lncRNA_1670" 0 12 24 8 0
"lncRNA_1671" 0 25 44 46 10
"lncRNA_1672" 20 0 0 0 0
"lncRNA_1673" 24 67 11 43 17
"lncRNA_1674" 0 32 49 39 20
"lncRNA_1675" 30 98 301 82 29
"lncRNA_1676" 0 5 26 0 0
"lncRNA_1677" 318 189 58 199 14
"lncRNA_1678" 0 0 0 3 18
"lncRNA_1679" 34 111 40 76 90
"lncRNA_1680" 0 18 0 3 1
"lncRNA_1681" 0 16 0 0 25
"lncRNA_1682" 0 15 69 100 0
"lncRNA_1683" 0 2 6 30 0
"lncRNA_1684" 17 0 17 5 0
"lncRNA_1685" 0 0 104 30 6
"lncRNA_1686" 0 60 31 38 0
"lncRNA_1687" 7 14 0 44 15
"lncRNA_1688" 20 34 60 90 94
"lncRNA_1689" 0 17 64 39 0
"lncRNA_1690" 0 0 1 6 12
"lncRNA_1691" 2 0 28 0 0
"lncRNA_1692" 64 103 0 13 265
"lncRNA_1693" 0 0 0 30 0
"lncRNA_1694" 80 29 40 22 88
"lncRNA_1695" 1 68 36 40 0
"lncRNA_1696" 0 67 86 34 0
"lncRNA_1697" 16 55 50 23 38
"lncRNA_1698" 0 5 9 26 0
"lncRNA_1699" 0 0 39 6 0
"lncRNA_1700" 24 0 0 10 4
"lncRNA_1701" 0 14 5 8 16
"lncRNA_1702" 6 4 10 0 29
"lncRNA_1703" 5 0 2 40 0
"lncRNA_1704" 16 4 34 1 14
"lncRNA_1705" 0 13 8 11 21
"lncRNA_1706" 0 0 14 0 27
"lncRNA_1707" 0 12 5 0 16
"lncRNA_1708" 0 12 0 2 4
"lncRNA_1709" 2 2 41 39 3
"lncRNA_1710" 0 10 17 4 0
"lncRNA_1711" 24 32 54 48 47
"lncRNA_1712" 411 223 522 471 342
"lncRNA_1713" 0 30 22 38 1
"lncRNA_1714" 0 0 25 9 0
"lncRNA_1715" 477 572 432 421 288
"lncRNA_1716" 0 2 0 29 0
