"POR.71" "POR.73" "POR.76" "POR.79" "POR.82"
"lncRNA_830" 10 57 234 5 2
"lncRNA_833" 5 361 1 0 339
"lncRNA_834" 11 10 68 0 0
"lncRNA_835" 18 28 79 16 31
"lncRNA_836" 1 935 146 10 1236
"lncRNA_837" 634 9 112 1 11
"lncRNA_838" 1 21 76 28 12
"lncRNA_839" 0 0 40 0 1
"lncRNA_840" 0 30 38 0 10
"lncRNA_841" 0 0 36 0 0
"lncRNA_842" 41 21 164 16 51
"lncRNA_843" 30 4 0 9 31
"lncRNA_844" 703 21 371 18 221
"lncRNA_846" 0 0 32 0 0
"lncRNA_847" 12 8 40 22 19
"lncRNA_848" 4 0 11 12 13
"lncRNA_850" 6 1 1 0 0
"lncRNA_852" 39 0 40 10 0
"lncRNA_853" 17503 874 294 1157 11647
"lncRNA_854" 1204 56 475 272 2094
"lncRNA_856" 50 0 48 0 7
"lncRNA_857" 0 2 61 9 1
"lncRNA_858" 0 0 44 9 2
"lncRNA_859" 5 0 64 16 22
"lncRNA_863" 2 1 4 12 0
"lncRNA_864" 199 6 309 390 641
"lncRNA_865" 206 19 105 107 135
"lncRNA_866" 2 2 27 1 5
"lncRNA_867" 622 152 65 146 661
"lncRNA_868" 0 0 103 0 0
"lncRNA_869" 0 0 106 2 1
"lncRNA_870" 90 32 70 16 124
"lncRNA_871" 8 0 30 12 17
"lncRNA_872" 0 12 236 51 6
"lncRNA_873" 39 36 12 43 65
"lncRNA_874" 314 39 45 11 134
"lncRNA_879" 456 133 705 352 583
"lncRNA_882" 36 5 66 5 16
"lncRNA_883" 18 16 58 4 37
"lncRNA_884" 0 6 28 0 0
"lncRNA_885" 7 2 199 252 0
"lncRNA_886" 29 2 58 0 0
"lncRNA_887" 106 0 97 0 3
"lncRNA_888" 43 2 22 0 3
"lncRNA_889" 25 0 0 10 2
"lncRNA_890" 8 0 0 0 0
"lncRNA_891" 54 317 33 0 55
"lncRNA_892" 13 46 26 2 15
"lncRNA_893" 115 2 13 0 106
"lncRNA_894" 176 50 348 199 222
"lncRNA_895" 14 6 85 32 18
"lncRNA_896" 0 0 28 0 6
"lncRNA_897" 36 41 42 17 25
"lncRNA_898" 3837 572 3047 1679 7023
"lncRNA_899" 0 34 176 86 65
"lncRNA_900" 0 0 32 0 0
"lncRNA_901" 486 562 652 313 2193
"lncRNA_902" 17 6 56 31 7
"lncRNA_903" 358 365 1294 582 993
"lncRNA_904" 73 87 3 25 63
"lncRNA_905" 7 0 40 12 0
"lncRNA_906" 186 31 0 2 25
"lncRNA_907" 186 140 678 122 221
"lncRNA_908" 0 9 4 0 57
"lncRNA_909" 25 2 57 0 3
"lncRNA_910" 5 17 34 4 2
"lncRNA_911" 0 13 58 4 26
"lncRNA_912" 0 10 11 5 20
"lncRNA_913" 0 10 74 18 29
"lncRNA_914" 68 0 0 0 144
"lncRNA_915" 0 0 24 0 0
"lncRNA_916" 27 103 0 4 0
"lncRNA_917" 93 22 2 73 215
"lncRNA_918" 7 11 104 9 5
"lncRNA_919" 721 155 790 540 1378
"lncRNA_920" 0 0 44 0 8
"lncRNA_921" 1403 240 722 707 1474
"lncRNA_922" 144 7 0 43 47
"lncRNA_923" 12 2 59 14 9
"lncRNA_924" 0 0 62 0 0
"lncRNA_925" 29 8 101 6 15
"lncRNA_926" 0 0 36 0 0
"lncRNA_927" 0 2 2217 724 2
"lncRNA_928" 0 0 52 1 0
"lncRNA_929" 76 69 53 18 122
"lncRNA_930" 66 0 364 40 159
"lncRNA_931" 1572 707 1700 901 2314
"lncRNA_932" 144 40 162 93 393
"lncRNA_933" 414 182 135 67 444
"lncRNA_934" 0 0 24 16 0
"lncRNA_935" 67 18 101 43 51
"lncRNA_936" 32 2 0 42 57
"lncRNA_937" 511 361 144 822 1475
"lncRNA_938" 4 2 71 0 5
"lncRNA_939" 3 8 0 0 63
"lncRNA_940" 285 89 662 397 377
"lncRNA_941" 88 1 67 16 77
"lncRNA_942" 0 0 38 0 0
"lncRNA_943" 0 0 31 0 0
"lncRNA_944" 0 111 1 9 374
"lncRNA_945" 19 2 3 6 3
"lncRNA_946" 4 1 52 4 0
"lncRNA_947" 0 0 41 0 0
"lncRNA_948" 99 64 59 16 34
"lncRNA_949" 9 4 28 8 0
"lncRNA_950" 12 40 30 26 70
"lncRNA_951" 38 2 8 9 73
"lncRNA_952" 44 2 138 181 25
"lncRNA_953" 116 79 72 33 46
"lncRNA_954" 3 0 3 8 238
"lncRNA_955" 156 42 409 198 188
"lncRNA_956" 42 14 80 8 40
"lncRNA_957" 499 113 618 129 351
"lncRNA_958" 23 0 42 108 10
"lncRNA_959" 5 2 220 71 62
"lncRNA_960" 521 206 380 345 651
"lncRNA_961" 24 29 117 0 30
"lncRNA_964" 16 0 50 0 4
"lncRNA_965" 0 9 30 0 6
"lncRNA_966" 377 145 331 121 398
"lncRNA_967" 1158 362 840 353 1359
"lncRNA_968" 51 0 15 1 0
"lncRNA_969" 6 0 51 0 1
"lncRNA_970" 0 0 26 1 1
"lncRNA_971" 39 0 309 2 32
"lncRNA_972" 644 191 227 245 642
"lncRNA_973" 31 40 155 74 35
"lncRNA_974" 5 97 423 3 23
"lncRNA_975" 193 18 56 6 165
"lncRNA_976" 0 2 4 240 0
"lncRNA_977" 634 437 268 74 320
"lncRNA_978" 93 48 8 80 110
"lncRNA_979" 1 0 2 20 41
"lncRNA_980" 0 2 32 0 0
"lncRNA_981" 0 0 26 0 0
"lncRNA_982" 65 11 112 24 0
"lncRNA_983" 757 303 902 325 1167
"lncRNA_984" 0 1 25 0 0
"lncRNA_985" 0 6 32 0 0
"lncRNA_986" 64 0 14 71 135
"lncRNA_987" 583 155 619 653 798
"lncRNA_988" 117 48 180 68 110
"lncRNA_990" 228 18 891 281 364
"lncRNA_991" 123 18 283 117 126
"lncRNA_992" 7 9 50 4 27
"lncRNA_993" 26 9 30 31 42
"lncRNA_994" 56 21 116 24 44
"lncRNA_995" 475 378 352 330 919
"lncRNA_996" 5 3 32 0 41
"lncRNA_997" 10 13 144 0 79
"lncRNA_999" 52 6 64 18 35
"lncRNA_1000" 0 0 58 0 2
"lncRNA_1001" 0 0 0 0 7
"lncRNA_1002" 622 86 2510 262 1253
"lncRNA_1003" 35 27 32 38 99
"lncRNA_1004" 1 2 26 1 7
"lncRNA_1005" 33 8 107 28 30
"lncRNA_1006" 20 13 158 8 16
"lncRNA_1007" 0 0 24 0 0
"lncRNA_1009" 60 31 0 40 151
"lncRNA_1010" 2648 959 725 1156 3929
"lncRNA_1011" 2431 287 5994 1269 3387
"lncRNA_1012" 0 1 50 0 20
"lncRNA_1013" 0 0 0 10 106
"lncRNA_1018" 43 29 95 40 109
"lncRNA_1019" 2 9 0 8 58
"lncRNA_1020" 19 5 24 7 35
"lncRNA_1021" 350 53 118 115 119
"lncRNA_1024" 0 6 70 11 0
"lncRNA_1025" 2 0 30 7 0
"lncRNA_1026" 1 2 26 0 0
"lncRNA_1027" 0 0 13 0 0
"lncRNA_1028" 47 7 50 46 112
"lncRNA_1029" 30 0 184 4 64
"lncRNA_1030" 12 3 40 1 8
"lncRNA_1031" 83 19 153 61 58
"lncRNA_1032" 4 0 56 8 4
"lncRNA_1033" 19 4 77 5 49
"lncRNA_1034" 15 16 0 15 20
"lncRNA_1035" 870 166 308 241 1951
"lncRNA_1036" 41 24 89 27 4
"lncRNA_1037" 36 12 197 22 23
"lncRNA_1038" 6 14 0 2 35
"lncRNA_1039" 0 0 0 0 7
"lncRNA_1040" 6 4 28 2 0
"lncRNA_1041" 6 2 329 10 0
"lncRNA_1042" 8793 1990 1029 3912 9976
"lncRNA_1043" 1185 527 1939 723 1740
"lncRNA_1044" 0 0 66 0 2
"lncRNA_1045" 0 2 38 0 16
"lncRNA_1046" 0 1 70 0 5
"lncRNA_1047" 0 11 32 0 5
"lncRNA_1048" 412 190 299 233 419
"lncRNA_1049" 38 0 20 0 78
"lncRNA_1050" 3 0 0 0 50
"lncRNA_1051" 37 16 68 14 40
"lncRNA_1052" 17 7 0 4 10
"lncRNA_1053" 2 15 33 7 14
"lncRNA_1054" 36 10 130 15 50
"lncRNA_1055" 56 33 208 40 97
"lncRNA_1056" 12 0 1 0 7
"lncRNA_1057" 1416 9 21 406 2
"lncRNA_1058" 58 24 278 24 53
"lncRNA_1059" 42 4 98 49 399
"lncRNA_1063" 59 46 50 18 48
"lncRNA_1064" 139 0 106 40 73
"lncRNA_1065" 810 7 7 295 856
"lncRNA_1066" 4 0 97 0 5
"lncRNA_1067" 240 0 55 79 293
"lncRNA_1068" 0 0 48 0 0
"lncRNA_1069" 0 2 30 0 0
"lncRNA_1070" 0 0 71 0 0
"lncRNA_1071" 129 82 353 87 172
"lncRNA_1072" 30 0 197 6 17
"lncRNA_1075" 81 53 236 54 90
"lncRNA_1078" 282 28 228 276 310
"lncRNA_1079" 1 0 48 0 4
"lncRNA_1080" 2 0 56 19 1
"lncRNA_1081" 0 1 28 21 0
"lncRNA_1082" 16 1 14 5 37
"lncRNA_1083" 0 0 30 0 0
"lncRNA_1084" 4 0 19 0 7
"lncRNA_1085" 4 6 32 0 0
"lncRNA_1086" 2 0 44 2 2
"lncRNA_1087" 11 5 4 30 86
"lncRNA_1088" 2 0 0 2 43
"lncRNA_1089" 27 0 189 72 8
"lncRNA_1090" 65 9 56 29 18
"lncRNA_1091" 0 0 26 12 2
"lncRNA_1092" 0 0 23 0 0
"lncRNA_1093" 19 10 144 12 48
"lncRNA_1094" 8 29 15 20 14
"lncRNA_1095" 6 0 36 0 0
"lncRNA_1096" 6 10 63 16 22
"lncRNA_1097" 26 2 0 13 5
"lncRNA_1098" 30 0 52 7 92
"lncRNA_1099" 0 2 47 0 7
"lncRNA_1100" 70 64 52 7 69
"lncRNA_1101" 2 47 39 0 100
"lncRNA_1102" 316 18 2 20 57
"lncRNA_1103" 8304 3592 2561 3205 12159
"lncRNA_1104" 5 6 0 5 4
"lncRNA_1106" 0 0 90 1 25
"lncRNA_1107" 0 0 25 0 8
"lncRNA_1109" 7 3 49 5 23
"lncRNA_1110" 32 0 64 52 15
"lncRNA_1111" 634 296 177 249 1211
"lncRNA_1112" 222 74 217 99 186
"lncRNA_1113" 0 0 37 0 0
"lncRNA_1114" 0 0 6 0 0
"lncRNA_1115" 15 1 70 6 8
"lncRNA_1116" 7 7 154 4 12
"lncRNA_1117" 0 0 34 0 0
"lncRNA_1118" 265 299 259 153 437
"lncRNA_1119" 1 1 49 0 0
"lncRNA_1120" 17 15 0 34 114
"lncRNA_1121" 4 0 42 0 0
"lncRNA_1122" 6 0 80 0 7
"lncRNA_1123" 8 1 4 2 39
"lncRNA_1124" 229 156 90 60 360
"lncRNA_1125" 0 0 22 0 0
"lncRNA_1126" 0 0 28 0 0
"lncRNA_1127" 5056 4232 3975 2910 4630
"lncRNA_1128" 65 153 19 25 91
"lncRNA_1129" 49 19 24 12 152
"lncRNA_1130" 3 6 56 12 19
"lncRNA_1131" 2 0 164 0 4
"lncRNA_1132" 0 0 28 2 0
"lncRNA_1133" 13 22 84 1 53
"lncRNA_1134" 1831 225 485 1390 2075
"lncRNA_1135" 28 37 58 25 32
"lncRNA_1136" 32 5 174 126 25
"lncRNA_1137" 6 4 55 0 30
"lncRNA_1138" 2 6 0 0 18
"lncRNA_1139" 2 20 57 2 26
"lncRNA_1140" 279 240 298 263 192
"lncRNA_1141" 0 0 30 0 0
"lncRNA_1142" 20 0 68 0 2
"lncRNA_1143" 567 281 512 251 601
"lncRNA_1144" 90 18 60 19 120
"lncRNA_1145" 243 112 473 136 274
"lncRNA_1146" 0 0 24 0 0
"lncRNA_1147" 277 15 58 282 398
"lncRNA_1148" 156 34 61 92 265
"lncRNA_1151" 11 1 40 2 5
"lncRNA_1155" 0 0 28 0 1
"lncRNA_1156" 25 10 54 8 20
"lncRNA_1157" 37 35 142 18 93
"lncRNA_1158" 190 108 477 37 54
"lncRNA_1160" 0 0 34 2 0
"lncRNA_1161" 848 419 392 455 290
"lncRNA_1162" 6556 2454 7903 3995 8295
"lncRNA_1163" 224 174 67 74 0
"lncRNA_1164" 18 3 37 4 20
"lncRNA_1165" 6 0 24 0 0
"lncRNA_1166" 2 0 24 0 4
"lncRNA_1167" 35 32 112 13 34
"lncRNA_1168" 4 2 0 0 16
"lncRNA_1169" 0 7 28 0 16
"lncRNA_1170" 64 36 56 63 35
"lncRNA_1171" 120 27 0 32 2
"lncRNA_1172" 0 0 56 0 44
"lncRNA_1176" 20 14 75 10 27
"lncRNA_1177" 69 15 231 42 66
"lncRNA_1178" 28 8 43 13 62
"lncRNA_1179" 210 154 378 132 292
"lncRNA_1180" 17 0 2 2 11
"lncRNA_1181" 0 35 0 61 0
"lncRNA_1182" 16 7 35 22 12
"lncRNA_1184" 25 15 225 9 59
"lncRNA_1185" 173 3 0 7 148
"lncRNA_1186" 91 10 0 3 129
"lncRNA_1187" 2 14 24 1 38
"lncRNA_1188" 1 0 32 0 0
"lncRNA_1189" 0 0 32 0 0
"lncRNA_1190" 12 207 2 25 66
"lncRNA_1191" 66 1 34 18 275
"lncRNA_1192" 2 1 49 0 2
"lncRNA_1193" 0 0 24 0 4
"lncRNA_1194" 10 2 172 27 50
"lncRNA_1195" 42 67 36 47 153
"lncRNA_1196" 12 0 29 7 1
"lncRNA_1197" 35 8 55 11 24
"lncRNA_1198" 29 5 14 15 9
"lncRNA_1199" 222 42 615 294 249
"lncRNA_1200" 530 177 0 2 757
"lncRNA_1201" 242 121 84 153 472
"lncRNA_1202" 257 203 361 167 368
"lncRNA_1204" 0 0 0 4 31
"lncRNA_1205" 68 0 164 63 215
"lncRNA_1206" 32 25 60 8 56
"lncRNA_1207" 1413 909 449 526 2081
"lncRNA_1210" 866 483 588 1123 974
"lncRNA_1211" 122 8 26 142 111
"lncRNA_1212" 2 0 34 12 0
"lncRNA_1213" 0 0 44 0 0
"lncRNA_1214" 10 26 97 0 32
"lncRNA_1215" 82 5 0 14 324
"lncRNA_1221" 0 5 30 0 13
"lncRNA_1222" 6 0 52 0 4
"lncRNA_1223" 81 51 41 100 175
"lncRNA_1224" 7 0 13 2 21
"lncRNA_1225" 19 28 92 25 5
"lncRNA_1226" 0 0 79 0 4
"lncRNA_1227" 9 14 99 0 6
"lncRNA_1228" 22 45 176 3 13
"lncRNA_1229" 0 4 29 0 0
"lncRNA_1230" 3 0 36 0 1
"lncRNA_1231" 0 0 30 0 0
"lncRNA_1232" 0 0 48 0 0
"lncRNA_1233" 0 0 50 0 2
"lncRNA_1234" 39 656 18 3 42
"lncRNA_1235" 0 2 50 0 0
"lncRNA_1236" 6059 2464 1508 2009 8918
"lncRNA_1237" 0 0 23 0 0
"lncRNA_1238" 1892 1220 2259 1802 2663
"lncRNA_1239" 4 1 0 6 0
"lncRNA_1242" 0 0 26 0 2
"lncRNA_1243" 0 0 38 0 0
"lncRNA_1244" 0 6 63 2 12
"lncRNA_1245" 54 4 0 0 12
"lncRNA_1246" 0 0 48 0 0
"lncRNA_1247" 1273 513 1602 794 1418
"lncRNA_1248" 317 77 586 94 531
"lncRNA_1249" 107 53 120 54 97
"lncRNA_1250" 4 2 28 0 9
"lncRNA_1252" 26 18 57 15 55
"lncRNA_1253" 0 9 61 31 36
"lncRNA_1254" 69 3 348 54 64
"lncRNA_1255" 0 0 0 0 31
"lncRNA_1256" 114 23 7 38 128
"lncRNA_1259" 45 77 104 151 139
"lncRNA_1263" 58 28 124 32 50
"lncRNA_1264" 66 73 40 75 145
"lncRNA_1265" 21 42 61 37 37
"lncRNA_1266" 8 6 27 0 5
"lncRNA_1267" 9 12 84 6 14
"lncRNA_1268" 64 16 66 5 33
"lncRNA_1271" 47 23 198 41 82
"lncRNA_1272" 0 4 213 40 269
"lncRNA_1273" 2 0 30 0 3
"lncRNA_1274" 1 32 112 0 32
"lncRNA_1275" 0 0 94 8 14
"lncRNA_1276" 0 0 28 0 0
"lncRNA_1277" 0 0 38 0 1
"lncRNA_1278" 0 0 24 0 0
"lncRNA_1279" 0 35 2 1 113
"lncRNA_1280" 33 0 0 15 20
"lncRNA_1281" 205 152 968 316 271
"lncRNA_1282" 0 0 17 0 35
"lncRNA_1283" 0 0 30 1 0
"lncRNA_1284" 10 0 48 0 13
"lncRNA_1285" 10 0 64 0 4
"lncRNA_1286" 0 3 154 20 8
"lncRNA_1287" 599 618 984 578 858
"lncRNA_1288" 0 0 4 2 631
"lncRNA_1289" 0 0 32 5 3
"lncRNA_1290" 20 22 82 4 18
"lncRNA_1291" 0 0 79 32 23
"lncRNA_1292" 0 0 44 1 15
"lncRNA_1293" 4 0 26 0 4
"lncRNA_1294" 0 0 6 1 0
"lncRNA_1297" 198 63 245 44 77
"lncRNA_1301" 124 0 37 0 124
"lncRNA_1302" 34 0 28 0 46
"lncRNA_1303" 2 33 7 2 0
"lncRNA_1304" 0 16 54 0 0
"lncRNA_1305" 789 55 7 134 464
"lncRNA_1306" 256 18 0 18 222
"lncRNA_1307" 44 22 32 53 167
"lncRNA_1308" 30 2 0 11 68
"lncRNA_1309" 1297 76 179 230 582
"lncRNA_1310" 220 102 254 110 240
"lncRNA_1311" 376 124 132 121 341
"lncRNA_1312" 55 20 118 35 33
"lncRNA_1313" 11 12 122 6 51
"lncRNA_1314" 23 26 63 5 25
"lncRNA_1315" 27 26 173 10 24
"lncRNA_1316" 3 0 26 2 0
"lncRNA_1317" 0 2 49 3 0
"lncRNA_1318" 3 0 81 3 12
"lncRNA_1319" 8 0 1 7 51
"lncRNA_1320" 0 5 35 6 6
"lncRNA_1321" 12 0 28 0 0
"lncRNA_1322" 0 0 24 0 0
"lncRNA_1323" 101 51 93 27 95
"lncRNA_1324" 949 188 435 266 1383
"lncRNA_1325" 74 78 357 34 14
"lncRNA_1326" 22 8 41 5 17
"lncRNA_1327" 2 4 236 4 4
"lncRNA_1328" 7 29 24 9 14
"lncRNA_1329" 0 0 32 0 0
"lncRNA_1330" 114 48 173 35 122
"lncRNA_1331" 46 4 8 4 60
"lncRNA_1332" 44 0 30 23 0
"lncRNA_1333" 921 167 556 448 1304
"lncRNA_1334" 721 280 376 411 1159
"lncRNA_1335" 12 10 157 0 113
"lncRNA_1336" 17 3 57 2 48
"lncRNA_1337" 0 0 63 0 4
"lncRNA_1338" 1379 253 730 862 1906
"lncRNA_1339" 0 1 30 0 5
"lncRNA_1340" 8 0 1 8 33
"lncRNA_1341" 0 0 81 3 1
"lncRNA_1342" 4 14 119 4 9
"lncRNA_1343" 0 0 28 0 0
"lncRNA_1344" 167 14 335 22 156
"lncRNA_1345" 125 0 177 21 62
"lncRNA_1346" 65 19 26 26 30
"lncRNA_1347" 67 18 10 51 169
"lncRNA_1348" 15 0 39 0 12
"lncRNA_1349" 86 0 170 29 98
"lncRNA_1350" 168 3 70 29 87
"lncRNA_1351" 44 26 230 7 36
"lncRNA_1352" 391 112 48 15 16
"lncRNA_1353" 64 18 22 2 75
"lncRNA_1354" 0 0 379 2 3
"lncRNA_1355" 469 137 414 193 465
"lncRNA_1356" 0 0 32 0 0
"lncRNA_1357" 137 47 49 2 59
"lncRNA_1358" 49 19 24 3 77
"lncRNA_1359" 0 0 0 64 20
"lncRNA_1360" 0 0 44 0 0
"lncRNA_1361" 53 14 256 93 71
"lncRNA_1362" 41 17 323 133 84
"lncRNA_1363" 84 0 34 0 57
"lncRNA_1364" 0 2 36 0 0
"lncRNA_1365" 59 33 96 68 80
"lncRNA_1366" 233 62 76 54 162
"lncRNA_1367" 2 11 56 0 5
"lncRNA_1368" 0 0 24 3 0
"lncRNA_1369" 6 0 18 0 0
"lncRNA_1370" 234 413 518 411 976
"lncRNA_1371" 0 1 46 0 4
"lncRNA_1372" 22 40 76 50 17
"lncRNA_1373" 29 30 60 47 36
"lncRNA_1374" 297 227 392 90 755
"lncRNA_1375" 44 12 91 290 18
"lncRNA_1376" 35 12 136 11 24
"lncRNA_1377" 42 33 58 11 72
"lncRNA_1378" 35 14 126 34 66
"lncRNA_1379" 6 0 34 0 0
"lncRNA_1380" 0 0 33 0 0
"lncRNA_1381" 0 6 30 12 12
"lncRNA_1382" 452 19 1460 359 733
"lncRNA_1383" 153 81 332 232 483
"lncRNA_1384" 35 30 77 14 47
"lncRNA_1385" 13 4 19 6 65
"lncRNA_1386" 12 0 1 42 4
"lncRNA_1388" 0 0 38 8 0
"lncRNA_1389" 9 0 24 0 2
"lncRNA_1390" 3 8 61 0 5
"lncRNA_1391" 3 3 23 4 13
"lncRNA_1392" 12 4 41 4 3
"lncRNA_1393" 0 0 24 0 0
"lncRNA_1394" 16 4 76 17 37
"lncRNA_1395" 2 0 29 0 2
"lncRNA_1396" 1 2 37 0 22
"lncRNA_1397" 10 20 48 9 38
"lncRNA_1398" 2 4 59 0 10
"lncRNA_1399" 3 32 0 8 131
"lncRNA_1400" 86 2 19 9 37
"lncRNA_1401" 28 5 60 23 65
"lncRNA_1402" 1 0 36 4 0
"lncRNA_1403" 0 0 48 8 0
"lncRNA_1404" 0 0 53 0 0
"lncRNA_1405" 0 0 28 2 4
"lncRNA_1406" 0 0 44 0 21
"lncRNA_1407" 1 0 2 466 0
"lncRNA_1408" 17 0 36 8 41
"lncRNA_1410" 10 4 0 25 18
"lncRNA_1411" 44 31 112 19 71
"lncRNA_1412" 20 13 26 16 21
"lncRNA_1414" 230 20 48 0 27
"lncRNA_1415" 58 56 41 31 129
"lncRNA_1416" 0 0 70 0 0
"lncRNA_1417" 0 3 0 0 25
"lncRNA_1418" 39 40 44 24 25
"lncRNA_1419" 0 0 58 6 2
"lncRNA_1420" 0 34 142 8 5
"lncRNA_1421" 25 4 0 7 0
"lncRNA_1422" 792 156 1500 137 833
"lncRNA_1423" 1 2 49 32 15
"lncRNA_1424" 18 10 134 18 15
"lncRNA_1425" 11 4 44 4 7
"lncRNA_1426" 8 0 28 0 21
"lncRNA_1427" 1 64 17 10 4
"lncRNA_1428" 0 0 24 0 0
"lncRNA_1433" 4 3 69 0 17
"lncRNA_1436" 1762 656 1606 655 1613
"lncRNA_1437" 294 55000 264 164 769
"lncRNA_1441" 0 0 24 0 9
"lncRNA_1442" 141 0 0 0 0
"lncRNA_1443" 20 12 55 35 32
"lncRNA_1444" 2 81 527 2 0
"lncRNA_1445" 53 35 145 29 10
"lncRNA_1446" 0 10 221 0 1
"lncRNA_1447" 814 1003 880 772 1461
"lncRNA_1449" 1 5 37 2 4
"lncRNA_1450" 0 0 26 0 0
"lncRNA_1451" 0 2 24 0 1
"lncRNA_1454" 101 37 318 79 269
"lncRNA_1455" 0 0 0 33 127
"lncRNA_1456" 0 0 44 0 3
"lncRNA_1457" 8 2 419 2 20
"lncRNA_1458" 251 29 40 184 538
"lncRNA_1459" 51 3 2 9 19
"lncRNA_1460" 0 0 28 0 0
"lncRNA_1461" 4 22 72 26 80
"lncRNA_1462" 10 0 27 0 0
"lncRNA_1463" 0 20 0 4 6
"lncRNA_1464" 1 0 34 0 8
"lncRNA_1465" 0 0 0 0 59
"lncRNA_1466" 0 0 24 0 0
"lncRNA_1467" 54 57 54 32 45
"lncRNA_1468" 333 7 1514 371 998
"lncRNA_1469" 9 5 33 9 17
"lncRNA_1470" 12 0 34 6 0
"lncRNA_1471" 0 2 26 4 0
"lncRNA_1472" 8 0 40 16 11
"lncRNA_1473" 0 0 68 4 17
"lncRNA_1474" 3 3 72 0 1
"lncRNA_1475" 2 0 32 0 0
"lncRNA_1476" 0 0 53 0 1
"lncRNA_1477" 6 2 46 14 16
"lncRNA_1478" 2 39 197 33 71
"lncRNA_1479" 0 7 12 3 8
"lncRNA_1480" 0 11 5 4 0
"lncRNA_1481" 0 264 185 127 0
"lncRNA_1486" 0 0 32 0 0
"lncRNA_1487" 0 0 123 127 2
"lncRNA_1488" 0 0 24 0 0
"lncRNA_1489" 8 1 26 0 65
"lncRNA_1490" 125 338 3 242 176
"lncRNA_1491" 45 20 276 60 123
"lncRNA_1492" 78 49 152 64 101
"lncRNA_1493" 5 12 40 12 7
"lncRNA_1494" 116 39 265 13 217
"lncRNA_1499" 23 0 0 7 42
"lncRNA_1500" 11 3 0 6 17
"lncRNA_1501" 9 2 36 3 5
"lncRNA_1502" 0 2 26 0 0
"lncRNA_1503" 10 2 54 0 0
"lncRNA_1504" 108 8 94 16 33
"lncRNA_1505" 115 168 229 32 106
"lncRNA_1506" 0 0 28 0 1
"lncRNA_1507" 1651 194 1017 488 1927
"lncRNA_1508" 0 0 58 0 0
"lncRNA_1509" 0 6 74 25 42
"lncRNA_1510" 14 2 34 4 15
"lncRNA_1511" 226 23 1503 134 696
"lncRNA_1512" 8 0 24 2 8
"lncRNA_1513" 154 50 176 101 88
"lncRNA_1514" 6 15 48 49 11
"lncRNA_1515" 2 0 48 0 1
"lncRNA_1516" 1311 402 1248 647 2356
"lncRNA_1520" 423 49 1342 266 505
"lncRNA_1521" 2 2 27 10 2
"lncRNA_1522" 0 0 46 0 0
"lncRNA_1523" 51 6 95 44 46
"lncRNA_1526" 60 0 0 51 26
"lncRNA_1527" 3 18 1 0 26
"lncRNA_1528" 19 0 27 0 41
"lncRNA_1529" 20 0 0 0 7
"lncRNA_1530" 27 5 0 4 14
"lncRNA_1531" 6 0 9 0 13
"lncRNA_1532" 3970 2567 4239 1224 10400
"lncRNA_1533" 163 41 289 121 228
"lncRNA_1534" 44 4 0 163 317
"lncRNA_1535" 0 18 78 0 0
"lncRNA_1536" 0 25 113 0 37
"lncRNA_1537" 28 13 184 3 160
"lncRNA_1538" 972 372 2488 863 1295
"lncRNA_1539" 134 0 47 12 16
"lncRNA_1540" 11 9 91 8 29
"lncRNA_1541" 25 2 119 3 17
"lncRNA_1542" 0 43 0 0 2
"lncRNA_1543" 71 19 66 40 58
"lncRNA_1544" 140 42 145 52 1378
"lncRNA_1545" 77 38 23 24 99
"lncRNA_1546" 3 0 137 19 36
"lncRNA_1547" 32 35 25 16 40
"lncRNA_1548" 18 0 52 0 5
"lncRNA_1549" 5 15 30 12 4
"lncRNA_1550" 0 0 28 0 0
"lncRNA_1552" 167 13 210 106 70
"lncRNA_1553" 739 4 272 385 8
"lncRNA_1554" 22 1 10 1 0
"lncRNA_1555" 20 29 0 2 80
"lncRNA_1556" 29 0 48 45 1
"lncRNA_1557" 43 0 93 23 0
"lncRNA_1558" 89 0 118 52 14
"lncRNA_1559" 0 19 37 1 20
"lncRNA_1560" 18 4 175 25 69
"lncRNA_1561" 0 0 26 0 4
"lncRNA_1562" 51 105 119 84 144
"lncRNA_1563" 102 16 143 20 80
"lncRNA_1564" 5 0 26 6 14
"lncRNA_1565" 81 0 49 19 126
"lncRNA_1566" 0 48 0 0 1
"lncRNA_1567" 0 6 68 0 237
"lncRNA_1568" 0 0 50 0 9
"lncRNA_1569" 26 19 16 9 18
"lncRNA_1570" 87 122 208 52 112
"lncRNA_1571" 22 14 39 2 193
"lncRNA_1572" 42 0 10 4 15
"lncRNA_1575" 28 4 7 0 1
"lncRNA_1577" 8 4 50 46 42
"lncRNA_1578" 253 73 464 210 426
"lncRNA_1582" 345 52 200 41 145
"lncRNA_1583" 299 92 112 96 421
"lncRNA_1584" 20 9 110 12 27
"lncRNA_1585" 77 31 133 25 85
"lncRNA_1586" 19 6 16 3 0
"lncRNA_1587" 95 41 242 89 408
"lncRNA_1588" 0 0 49 0 0
"lncRNA_1589" 103 2 487 48 94
"lncRNA_1590" 0 0 46 0 0
"lncRNA_1591" 9 7 8 0 4
"lncRNA_1592" 5 0 35 0 4
"lncRNA_1593" 17 8 6 11 56
"lncRNA_1594" 25 163 0 6 6
"lncRNA_1598" 0 0 0 77 11
"lncRNA_1599" 9 7 82 0 5
"lncRNA_1600" 0 0 0 127 267
"lncRNA_1601" 0 2 38 0 2
"lncRNA_1602" 640 110 265 372 567
